baggage_id,ticket_id,passenger_id,weight_kg,baggage_type,status
BAG00327327,TKT00259822,PAX00259822,16.6,Checked,Loaded
BAG00327328,TKT00259823,PAX00259823,8.1,Checked,Loaded
BAG00327329,TKT00259823,PAX00259823,19.8,Checked,Loaded
BAG00327330,TKT00259823,PAX00259823,20.5,Checked,Loaded
BAG00327331,TKT00259824,PAX00259824,18.7,Carry-on,Loaded
BAG00327332,TKT00259824,PAX00259824,17.6,Carry-on,Loaded
BAG00327333,TKT00259827,PAX00259827,15.8,Carry-on,Loaded
BAG00327334,TKT00259828,PAX00259828,20.0,Oversized,Loaded
BAG00327335,TKT00259830,PAX00259830,26.8,Carry-on,Loaded
BAG00327336,TKT00259830,PAX00259830,,Oversized,Loaded
BAG00327337,TKT00259831,PAX00259831,18.5,Checked,Loaded
BAG00327338,TKT00259831,PAX00259831,23.0,Checked,Loaded
BAG00327339,TKT00259833,PAX00259833,20.1,Carry-on,Loaded
BAG00327340,TKT00259833,PAX00259833,27.9,Checked,Loaded
BAG00327341,TKT00259834,PAX00259834,,Checked,Loaded
BAG00327342,TKT00259835,PAX00259835,18.2,Oversized,Loaded
BAG00327343,TKT00259836,PAX00259836,18.3,Oversized,Loaded
BAG00327344,TKT00259837,PAX00259837,10.5,Checked,Loaded
BAG00327345,TKT00259839,PAX00259839,18.6,Carry-on,Loaded
BAG00327346,TKT00259840,PAX00259840,,Checked,Loaded
BAG00327347,TKT00259841,PAX00259841,14.8,Oversized,Loaded
BAG00327348,TKT00259842,PAX00259842,15.9,Checked,Loaded
BAG00327349,TKT00259842,PAX00259842,19.1,Checked,Loaded
BAG00327350,TKT00259843,PAX00259843,,Checked,Loaded
BAG00327351,TKT00259844,PAX00259844,11.0,Oversized,Loaded
BAG00327352,TKT00259845,PAX00259845,15.7,Carry-on,Delayed
BAG00327353,TKT00259845,PAX00259845,18.3,Checked,Loaded
BAG00327354,TKT00259846,PAX00259846,15.9,Checked,Loaded
BAG00327355,TKT00259847,PAX00259847,15.2,Carry-on,Loaded
BAG00327356,TKT00259847,PAX00259847,16.2,Checked,Damaged
BAG00327357,TKT00259847,PAX00259847,24.1,Checked,Loaded
BAG00327358,TKT00259848,PAX00259848,14.8,Checked,Loaded
BAG00327359,TKT00259850,PAX00259850,25.9,Checked,Loaded
BAG00327360,TKT00259850,PAX00259850,30.4,Checked,Loaded
BAG00327361,TKT00259851,PAX00259851,9.8,Oversized,Loaded
BAG00327362,TKT00259851,PAX00259851,13.3,Checked,Loaded
BAG00327363,TKT00259852,PAX00259852,10.3,Oversized,Loaded
BAG00327364,TKT00259853,PAX00259853,14.4,Checked,Loaded
BAG00327365,TKT00259853,PAX00259853,28.4,Checked,Loaded
BAG00327366,TKT00259854,PAX00259854,22.8,Checked,Loaded
BAG00327367,TKT00259855,PAX00259855,24.8,Carry-on,Damaged
BAG00327368,TKT00259856,PAX00259856,22.6,Checked,Loaded
BAG00327369,TKT00259857,PAX00259857,20.9,Checked,Loaded
BAG00327370,TKT00259857,PAX00259857,20.2,Carry-on,Loaded
BAG00327371,TKT00259858,PAX00259858,16.3,Checked,Loaded
BAG00327372,TKT00259859,PAX00259859,24.8,Oversized,Loaded
BAG00327373,TKT00259859,PAX00259859,15.2,Checked,Loaded
BAG00327374,TKT00259859,PAX00259859,12.4,Carry-on,Loaded
BAG00327375,TKT00259860,PAX00259860,14.9,Carry-on,Loaded
BAG00327376,TKT00259860,PAX00259860,9.6,Checked,Loaded
BAG00327377,TKT00259861,PAX00259861,16.8,Checked,Loaded
BAG00327378,TKT00259861,PAX00259861,16.2,Oversized,Loaded
BAG00327379,TKT00259862,PAX00259862,26.1,Checked,Loaded
BAG00327380,TKT00259864,PAX00259864,20.2,Checked,Loaded
BAG00327381,TKT00259865,PAX00259865,21.0,Checked,Loaded
BAG00327382,TKT00259865,PAX00259865,18.8,Carry-on,Delayed
BAG00327383,TKT00259866,PAX00259866,26.0,Checked,Loaded
BAG00327384,TKT00259868,PAX00259868,19.7,Oversized,Loaded
BAG00327385,TKT00259869,PAX00259869,12.8,Checked,Loaded
BAG00327386,TKT00259870,PAX00259870,20.5,Carry-on,Loaded
BAG00327387,TKT00259871,PAX00259871,24.1,Checked,Loaded
BAG00327388,TKT00259871,PAX00259871,24.6,Carry-on,Lost
BAG00327389,TKT00259873,PAX00259873,,Checked,Loaded
BAG00327390,TKT00259873,PAX00259873,15.1,Oversized,Loaded
BAG00327391,TKT00259873,PAX00259873,15.1,Checked,Loaded
BAG00327392,TKT00259874,PAX00259874,17.6,Oversized,Loaded
BAG00327393,TKT00259875,PAX00259875,17.1,Checked,Loaded
BAG00327394,TKT00259875,PAX00259875,14.3,Oversized,Loaded
BAG00327395,TKT00259878,PAX00259878,23.1,Checked,Loaded
BAG00327396,TKT00259878,PAX00259878,22.1,Checked,Loaded
BAG00327397,TKT00259878,PAX00259878,16.3,Oversized,Loaded
BAG00327398,TKT00259879,PAX00259879,24.5,Checked,Loaded
BAG00327399,TKT00259881,PAX00259881,16.8,Checked,Loaded
BAG00327400,TKT00259881,PAX00259881,18.0,Checked,Loaded
BAG00327401,TKT00259883,PAX00259883,22.8,Oversized,Delayed
BAG00327402,TKT00259883,PAX00259883,22.4,Checked,Loaded
BAG00327403,TKT00259884,PAX00259884,13.1,Checked,Loaded
BAG00327404,TKT00259884,PAX00259884,16.9,Checked,Loaded
BAG00327405,TKT00259885,PAX00259885,16.2,Carry-on,Damaged
BAG00327406,TKT00259885,PAX00259885,19.2,Checked,Loaded
BAG00327407,TKT00259886,PAX00259886,16.3,Checked,Loaded
BAG00327408,TKT00259888,PAX00259888,14.2,Checked,Delayed
BAG00327409,TKT00259888,PAX00259888,19.4,Checked,Loaded
BAG00327410,TKT00259889,PAX00259889,15.5,Checked,Loaded
BAG00327411,TKT00259890,PAX00259890,19.3,Oversized,Loaded
BAG00327412,TKT00259890,PAX00259890,24.0,Oversized,Loaded
BAG00327413,TKT00259891,PAX00259891,16.1,Carry-on,Loaded
BAG00327414,TKT00259891,PAX00259891,19.6,Checked,Loaded
BAG00327415,TKT00259892,PAX00259892,10.7,Checked,Loaded
BAG00327416,TKT00259893,PAX00259893,12.2,Carry-on,Loaded
BAG00327417,TKT00259894,PAX00259894,13.4,Oversized,Loaded
BAG00327418,TKT00259896,PAX00259896,27.9,Carry-on,Delayed
BAG00327419,TKT00259896,PAX00259896,14.5,Carry-on,Loaded
BAG00327420,TKT00259896,PAX00259896,14.0,Carry-on,Delayed
BAG00327421,TKT00259897,PAX00259897,17.3,Oversized,Loaded
BAG00327422,TKT00259898,PAX00259898,14.8,Checked,Loaded
BAG00327423,TKT00259899,PAX00259899,16.2,Carry-on,Loaded
BAG00327424,TKT00259899,PAX00259899,11.2,Checked,Loaded
BAG00327425,TKT00259899,PAX00259899,20.6,Oversized,Loaded
BAG00327426,TKT00259903,PAX00259903,18.2,Carry-on,Loaded
BAG00327427,TKT00259904,PAX00259904,25.1,Checked,Loaded
BAG00327428,TKT00259904,PAX00259904,17.1,Carry-on,Damaged
BAG00327429,TKT00259905,PAX00259905,21.0,Oversized,Loaded
BAG00327430,TKT00259905,PAX00259905,13.3,Carry-on,Loaded
BAG00327431,TKT00259905,PAX00259905,19.4,Carry-on,Loaded
BAG00327432,TKT00259906,PAX00259906,14.0,Checked,Damaged
BAG00327433,TKT00259906,PAX00259906,25.2,Checked,Loaded
BAG00327434,TKT00259907,PAX00259907,10.6,Checked,Loaded
BAG00327435,TKT00259907,PAX00259907,14.3,Checked,Loaded
BAG00327436,TKT00259908,PAX00259908,22.2,Checked,Damaged
BAG00327437,TKT00259908,PAX00259908,16.5,Checked,Loaded
BAG00327438,TKT00259909,PAX00259909,11.4,Carry-on,Loaded
BAG00327439,TKT00259909,PAX00259909,10.6,Checked,Lost
BAG00327440,TKT00259911,PAX00259911,13.4,Checked,Loaded
BAG00327441,TKT00259912,PAX00259912,18.1,Checked,Loaded
BAG00327442,TKT00259913,PAX00259913,25.3,Oversized,Loaded
BAG00327443,TKT00259914,PAX00259914,18.5,Checked,Loaded
BAG00327444,TKT00259915,PAX00259915,14.0,Carry-on,Loaded
BAG00327445,TKT00259915,PAX00259915,12.7,Checked,Loaded
BAG00327446,TKT00259916,PAX00259916,17.4,Oversized,Loaded
BAG00327447,TKT00259917,PAX00259917,20.1,Carry-on,Loaded
BAG00327448,TKT00259917,PAX00259917,22.4,Checked,Loaded
BAG00327449,TKT00259917,PAX00259917,16.7,Checked,Loaded
BAG00327450,TKT00259918,PAX00259918,24.4,Carry-on,Loaded
BAG00327451,TKT00259919,PAX00259919,3.0,Checked,Loaded
BAG00327452,TKT00259920,PAX00259920,13.7,Carry-on,Loaded
BAG00327453,TKT00259920,PAX00259920,,Carry-on,Loaded
BAG00327454,TKT00259921,PAX00259921,14.7,Checked,Delayed
BAG00327455,TKT00259923,PAX00259923,23.5,Checked,Loaded
BAG00327456,TKT00259923,PAX00259923,16.5,Carry-on,Damaged
BAG00327457,TKT00259923,PAX00259923,15.3,Checked,Loaded
BAG00327458,TKT00259924,PAX00259924,22.6,Oversized,Delayed
BAG00327459,TKT00259924,PAX00259924,22.3,Checked,Loaded
BAG00327460,TKT00259925,PAX00259925,8.6,Carry-on,Damaged
BAG00327461,TKT00259926,PAX00259926,,Checked,Loaded
BAG00327462,TKT00259927,PAX00259927,15.8,Checked,Loaded
BAG00327463,TKT00259927,PAX00259927,22.6,Checked,Loaded
BAG00327464,TKT00259928,PAX00259928,13.0,Oversized,Loaded
BAG00327465,TKT00259928,PAX00259928,15.9,Checked,Loaded
BAG00327466,TKT00259928,PAX00259928,20.4,Checked,Loaded
BAG00327467,TKT00259929,PAX00259929,14.0,Checked,Loaded
BAG00327468,TKT00259930,PAX00259930,12.6,Checked,Loaded
BAG00327469,TKT00259931,PAX00259931,20.3,Carry-on,Loaded
BAG00327470,TKT00259933,PAX00259933,10.4,Checked,Loaded
BAG00327471,TKT00259933,PAX00259933,13.7,Oversized,Loaded
BAG00327472,TKT00259934,PAX00259934,21.6,Checked,Loaded
BAG00327473,TKT00259934,PAX00259934,19.6,Checked,Loaded
BAG00327474,TKT00259935,PAX00259935,16.0,Oversized,Loaded
BAG00327475,TKT00259935,PAX00259935,15.7,Checked,Loaded
BAG00327476,TKT00259935,PAX00259935,22.2,Oversized,Loaded
BAG00327477,TKT00259936,PAX00259936,18.2,Checked,Loaded
BAG00327478,TKT00259936,PAX00259936,19.9,Checked,Loaded
BAG00327479,TKT00259937,PAX00259937,21.8,Checked,Loaded
BAG00327480,TKT00259938,PAX00259938,12.4,Checked,Loaded
BAG00327481,TKT00259938,PAX00259938,21.4,Checked,Loaded
BAG00327482,TKT00259939,PAX00259939,20.6,Oversized,Delayed
BAG00327483,TKT00259940,PAX00259940,21.4,Checked,Loaded
BAG00327484,TKT00259940,PAX00259940,13.7,Checked,Loaded
BAG00327485,TKT00259941,PAX00259941,12.5,Checked,Loaded
BAG00327486,TKT00259942,PAX00259942,14.2,Carry-on,Loaded
BAG00327487,TKT00259942,PAX00259942,19.7,Checked,Loaded
BAG00327488,TKT00259943,PAX00259943,11.0,Oversized,Loaded
BAG00327489,TKT00259944,PAX00259944,21.9,Checked,Loaded
BAG00327490,TKT00259944,PAX00259944,23.8,Checked,Loaded
BAG00327491,TKT00259945,PAX00259945,7.5,Oversized,Loaded
BAG00327492,TKT00259946,PAX00259946,17.4,Carry-on,Loaded
BAG00327493,TKT00259946,PAX00259946,15.2,Checked,Loaded
BAG00327494,TKT00259946,PAX00259946,16.8,Carry-on,Loaded
BAG00327495,TKT00259947,PAX00259947,26.6,Checked,Loaded
BAG00327496,TKT00259948,PAX00259948,19.0,Carry-on,Loaded
BAG00327497,TKT00259950,PAX00259950,23.3,Carry-on,Loaded
BAG00327498,TKT00259950,PAX00259950,18.6,Carry-on,Loaded
BAG00327499,TKT00259950,PAX00259950,18.3,Carry-on,Delayed
BAG00327500,TKT00259953,PAX00259953,22.7,Carry-on,Loaded
BAG00327501,TKT00259953,PAX00259953,,Checked,Loaded
BAG00327502,TKT00259955,PAX00259955,11.9,Checked,Damaged
BAG00327503,TKT00259956,PAX00259956,22.9,Oversized,Loaded
BAG00327504,TKT00259958,PAX00259958,13.2,Oversized,Damaged
BAG00327505,TKT00259958,PAX00259958,22.0,Checked,Loaded
BAG00327506,TKT00259959,PAX00259959,18.2,Checked,Loaded
BAG00327507,TKT00259960,PAX00259960,14.8,Checked,Loaded
BAG00327508,TKT00259960,PAX00259960,17.9,Checked,Loaded
BAG00327509,TKT00259960,PAX00259960,16.3,Oversized,Loaded
BAG00327510,TKT00259961,PAX00259961,22.7,Oversized,Loaded
BAG00327511,TKT00259961,PAX00259961,25.4,Oversized,Loaded
BAG00327512,TKT00259962,PAX00259962,,Carry-on,Loaded
BAG00327513,TKT00259962,PAX00259962,24.2,Carry-on,Delayed
BAG00327514,TKT00259963,PAX00259963,12.9,Oversized,Loaded
BAG00327515,TKT00259964,PAX00259964,24.9,Carry-on,Loaded
BAG00327516,TKT00259964,PAX00259964,11.9,Checked,Loaded
BAG00327517,TKT00259965,PAX00259965,14.7,Checked,Loaded
BAG00327518,TKT00259965,PAX00259965,21.9,Checked,Loaded
BAG00327519,TKT00259967,PAX00259967,8.3,Carry-on,Loaded
BAG00327520,TKT00259967,PAX00259967,21.4,Oversized,Loaded
BAG00327521,TKT00259967,PAX00259967,,Checked,Loaded
BAG00327522,TKT00259968,PAX00259968,13.3,Carry-on,Delayed
BAG00327523,TKT00259968,PAX00259968,19.0,Checked,Loaded
BAG00327524,TKT00259969,PAX00259969,15.1,Oversized,Loaded
BAG00327525,TKT00259969,PAX00259969,18.2,Checked,Loaded
BAG00327526,TKT00259969,PAX00259969,25.0,Checked,Loaded
BAG00327527,TKT00259970,PAX00259970,22.7,Oversized,Loaded
BAG00327528,TKT00259972,PAX00259972,16.5,Checked,Loaded
BAG00327529,TKT00259972,PAX00259972,20.1,Carry-on,Loaded
BAG00327530,TKT00259973,PAX00259973,13.9,Checked,Loaded
BAG00327531,TKT00259974,PAX00259974,14.8,Carry-on,Loaded
BAG00327532,TKT00259975,PAX00259975,8.9,Checked,Loaded
BAG00327533,TKT00259976,PAX00259976,8.7,Carry-on,Loaded
BAG00327534,TKT00259977,PAX00259977,12.4,Carry-on,Loaded
BAG00327535,TKT00259978,PAX00259978,22.4,Checked,Loaded
BAG00327536,TKT00259978,PAX00259978,8.4,Oversized,Loaded
BAG00327537,TKT00259978,PAX00259978,24.6,Carry-on,Loaded
BAG00327538,TKT00259979,PAX00259979,22.2,Carry-on,Loaded
BAG00327539,TKT00259980,PAX00259980,18.2,Checked,Loaded
BAG00327540,TKT00259980,PAX00259980,23.3,Oversized,Delayed
BAG00327541,TKT00259981,PAX00259981,7.2,Oversized,Loaded
BAG00327542,TKT00259981,PAX00259981,18.9,Oversized,Loaded
BAG00327543,TKT00259982,PAX00259982,7.5,Oversized,Loaded
BAG00327544,TKT00259982,PAX00259982,23.1,Checked,Loaded
BAG00327545,TKT00259982,PAX00259982,24.3,Checked,Loaded
BAG00327546,TKT00259983,PAX00259983,21.3,Checked,Loaded
BAG00327547,TKT00259983,PAX00259983,19.5,Carry-on,Loaded
BAG00327548,TKT00259984,PAX00259984,22.0,Oversized,Loaded
BAG00327549,TKT00259985,PAX00259985,14.7,Oversized,Delayed
BAG00327550,TKT00259985,PAX00259985,14.8,Checked,Loaded
BAG00327551,TKT00259986,PAX00259986,13.3,Oversized,Loaded
BAG00327552,TKT00259987,PAX00259987,26.6,Checked,Loaded
BAG00327553,TKT00259988,PAX00259988,17.2,Oversized,Loaded
BAG00327554,TKT00259989,PAX00259989,21.2,Checked,Loaded
BAG00327555,TKT00259989,PAX00259989,18.4,Checked,Loaded
BAG00327556,TKT00259989,PAX00259989,14.1,Checked,Loaded
BAG00327557,TKT00259990,PAX00259990,18.6,Carry-on,Loaded
BAG00327558,TKT00259991,PAX00259991,17.7,Carry-on,Loaded
BAG00327559,TKT00259991,PAX00259991,23.8,Checked,Loaded
BAG00327560,TKT00259991,PAX00259991,17.9,Checked,Loaded
BAG00327561,TKT00259992,PAX00259992,12.7,Carry-on,Loaded
BAG00327562,TKT00259994,PAX00259994,18.8,Checked,Lost
BAG00327563,TKT00259995,PAX00259995,14.9,Oversized,Loaded
BAG00327564,TKT00259995,PAX00259995,23.9,Oversized,Loaded
BAG00327565,TKT00259996,PAX00259996,9.0,Carry-on,Loaded
BAG00327566,TKT00259996,PAX00259996,15.7,Oversized,Loaded
BAG00327567,TKT00259997,PAX00259997,21.7,Checked,Loaded
BAG00327568,TKT00259998,PAX00259998,15.0,Checked,Loaded
BAG00327569,TKT00259999,PAX00259999,24.4,Checked,Loaded
BAG00327570,TKT00260003,PAX00260003,22.0,Oversized,Loaded
BAG00327571,TKT00260003,PAX00260003,20.7,Oversized,Loaded
BAG00327572,TKT00260004,PAX00260004,12.9,Oversized,Loaded
BAG00327573,TKT00260005,PAX00260005,13.4,Checked,Loaded
BAG00327574,TKT00260006,PAX00260006,,Checked,Loaded
BAG00327575,TKT00260006,PAX00260006,25.0,Oversized,Loaded
BAG00327576,TKT00260009,PAX00260009,14.5,Oversized,Loaded
BAG00327577,TKT00260009,PAX00260009,19.5,Carry-on,Loaded
BAG00327578,TKT00260010,PAX00260010,17.7,Carry-on,Loaded
BAG00327579,TKT00260010,PAX00260010,17.7,Checked,Loaded
BAG00327580,TKT00260011,PAX00260011,24.0,Oversized,Loaded
BAG00327581,TKT00260012,PAX00260012,21.3,Carry-on,Loaded
BAG00327582,TKT00260012,PAX00260012,23.3,Oversized,Loaded
BAG00327583,TKT00260012,PAX00260012,10.6,Checked,Loaded
BAG00327584,TKT00260013,PAX00260013,24.8,Carry-on,Loaded
BAG00327585,TKT00260013,PAX00260013,14.2,Checked,Loaded
BAG00327586,TKT00260013,PAX00260013,15.2,Checked,Loaded
BAG00327587,TKT00260014,PAX00260014,15.9,Carry-on,Loaded
BAG00327588,TKT00260014,PAX00260014,20.1,Checked,Loaded
BAG00327589,TKT00260016,PAX00260016,18.5,Oversized,Lost
BAG00327590,TKT00260017,PAX00260017,29.9,Checked,Loaded
BAG00327591,TKT00260018,PAX00260018,13.6,Carry-on,Loaded
BAG00327592,TKT00260018,PAX00260018,11.7,Checked,Loaded
BAG00327593,TKT00260025,PAX00260025,19.1,Oversized,Lost
BAG00327594,TKT00260026,PAX00260026,16.5,Oversized,Loaded
BAG00327595,TKT00260027,PAX00260027,21.3,Oversized,Loaded
BAG00327596,TKT00260027,PAX00260027,18.4,Checked,Loaded
BAG00327597,TKT00260028,PAX00260028,19.8,Carry-on,Loaded
BAG00327598,TKT00260028,PAX00260028,20.4,Checked,Loaded
BAG00327599,TKT00260029,PAX00260029,17.8,Checked,Loaded
BAG00327600,TKT00260031,PAX00260031,,Oversized,Loaded
BAG00327601,TKT00260031,PAX00260031,13.5,Checked,Loaded
BAG00327602,TKT00260031,PAX00260031,24.7,Checked,Loaded
BAG00327603,TKT00260032,PAX00260032,16.8,Oversized,Loaded
BAG00327604,TKT00260033,PAX00260033,30.0,Checked,Loaded
BAG00327605,TKT00260033,PAX00260033,14.2,Carry-on,Loaded
BAG00327606,TKT00260034,PAX00260034,20.9,Checked,Loaded
BAG00327607,TKT00260035,PAX00260035,12.2,Checked,Loaded
BAG00327608,TKT00260036,PAX00260036,28.5,Carry-on,Loaded
BAG00327609,TKT00260037,PAX00260037,19.4,Checked,Loaded
BAG00327610,TKT00260038,PAX00260038,19.6,Oversized,Loaded
BAG00327611,TKT00260039,PAX00260039,28.0,Checked,Loaded
BAG00327612,TKT00260040,PAX00260040,17.9,Oversized,Delayed
BAG00327613,TKT00260040,PAX00260040,21.6,Oversized,Loaded
BAG00327614,TKT00260041,PAX00260041,22.1,Checked,Loaded
BAG00327615,TKT00260042,PAX00260042,11.7,Checked,Loaded
BAG00327616,TKT00260042,PAX00260042,11.5,Oversized,Lost
BAG00327617,TKT00260042,PAX00260042,6.8,Oversized,Loaded
BAG00327618,TKT00260043,PAX00260043,31.6,Checked,Delayed
BAG00327619,TKT00260044,PAX00260044,15.2,Checked,Loaded
BAG00327620,TKT00260044,PAX00260044,20.2,Checked,Loaded
BAG00327621,TKT00260046,PAX00260046,13.6,Oversized,Loaded
BAG00327622,TKT00260047,PAX00260047,28.6,Checked,Loaded
BAG00327623,TKT00260048,PAX00260048,12.7,Checked,Loaded
BAG00327624,TKT00260049,PAX00260049,28.0,Oversized,Loaded
BAG00327625,TKT00260049,PAX00260049,19.3,Oversized,Loaded
BAG00327626,TKT00260050,PAX00260050,8.1,Carry-on,Loaded
BAG00327627,TKT00260050,PAX00260050,17.6,Oversized,Loaded
BAG00327628,TKT00260051,PAX00260051,21.5,Carry-on,Loaded
BAG00327629,TKT00260052,PAX00260052,16.6,Checked,Loaded
BAG00327630,TKT00260053,PAX00260053,17.6,Carry-on,Loaded
BAG00327631,TKT00260053,PAX00260053,19.6,Checked,Loaded
BAG00327632,TKT00260054,PAX00260054,14.1,Checked,Loaded
BAG00327633,TKT00260054,PAX00260054,15.9,Oversized,Loaded
BAG00327634,TKT00260055,PAX00260055,22.1,Checked,Delayed
BAG00327635,TKT00260055,PAX00260055,12.1,Carry-on,Loaded
BAG00327636,TKT00260056,PAX00260056,14.4,Oversized,Loaded
BAG00327637,TKT00260057,PAX00260057,15.8,Checked,Loaded
BAG00327638,TKT00260057,PAX00260057,19.9,Oversized,Delayed
BAG00327639,TKT00260059,PAX00260059,20.4,Checked,Loaded
BAG00327640,TKT00260062,PAX00260062,13.7,Carry-on,Lost
BAG00327641,TKT00260064,PAX00260064,12.2,Oversized,Loaded
BAG00327642,TKT00260064,PAX00260064,13.6,Carry-on,Delayed
BAG00327643,TKT00260064,PAX00260064,16.6,Checked,Loaded
BAG00327644,TKT00260065,PAX00260065,11.8,Checked,Loaded
BAG00327645,TKT00260066,PAX00260066,19.5,Oversized,Loaded
BAG00327646,TKT00260067,PAX00260067,11.7,Checked,Loaded
BAG00327647,TKT00260067,PAX00260067,21.5,Oversized,Loaded
BAG00327648,TKT00260067,PAX00260067,13.9,Oversized,Loaded
BAG00327649,TKT00260068,PAX00260068,15.6,Carry-on,Loaded
BAG00327650,TKT00260069,PAX00260069,12.5,Checked,Loaded
BAG00327651,TKT00260073,PAX00260073,24.6,Checked,Loaded
BAG00327652,TKT00260074,PAX00260074,16.9,Carry-on,Loaded
BAG00327653,TKT00260074,PAX00260074,19.6,Checked,Loaded
BAG00327654,TKT00260076,PAX00260076,23.0,Carry-on,Loaded
BAG00327655,TKT00260076,PAX00260076,17.5,Checked,Loaded
BAG00327656,TKT00260077,PAX00260077,25.0,Checked,Loaded
BAG00327657,TKT00260077,PAX00260077,11.4,Checked,Delayed
BAG00327658,TKT00260078,PAX00260078,21.2,Checked,Loaded
BAG00327659,TKT00260078,PAX00260078,19.5,Oversized,Loaded
BAG00327660,TKT00260078,PAX00260078,13.9,Checked,Loaded
BAG00327661,TKT00260079,PAX00260079,22.1,Checked,Loaded
BAG00327662,TKT00260079,PAX00260079,25.3,Checked,Loaded
BAG00327663,TKT00260079,PAX00260079,18.2,Oversized,Damaged
BAG00327664,TKT00260080,PAX00260080,10.4,Checked,Loaded
BAG00327665,TKT00260080,PAX00260080,18.5,Carry-on,Loaded
BAG00327666,TKT00260080,PAX00260080,20.9,Oversized,Loaded
BAG00327667,TKT00260081,PAX00260081,21.3,Carry-on,Damaged
BAG00327668,TKT00260082,PAX00260082,16.3,Oversized,Loaded
BAG00327669,TKT00260085,PAX00260085,19.9,Oversized,Loaded
BAG00327670,TKT00260085,PAX00260085,23.5,Oversized,Loaded
BAG00327671,TKT00260085,PAX00260085,15.8,Carry-on,Loaded
BAG00327672,TKT00260086,PAX00260086,21.0,Oversized,Loaded
BAG00327673,TKT00260086,PAX00260086,15.3,Checked,Loaded
BAG00327674,TKT00260087,PAX00260087,17.7,Carry-on,Loaded
BAG00327675,TKT00260089,PAX00260089,12.8,Oversized,Loaded
BAG00327676,TKT00260089,PAX00260089,18.7,Oversized,Damaged
BAG00327677,TKT00260090,PAX00260090,15.0,Checked,Loaded
BAG00327678,TKT00260090,PAX00260090,16.9,Oversized,Loaded
BAG00327679,TKT00260090,PAX00260090,13.7,Checked,Loaded
BAG00327680,TKT00260091,PAX00260091,18.8,Checked,Loaded
BAG00327681,TKT00260091,PAX00260091,11.7,Checked,Loaded
BAG00327682,TKT00260091,PAX00260091,12.3,Checked,Loaded
BAG00327683,TKT00260092,PAX00260092,14.1,Checked,Delayed
BAG00327684,TKT00260093,PAX00260093,18.9,Oversized,Loaded
BAG00327685,TKT00260094,PAX00260094,21.0,Oversized,Loaded
BAG00327686,TKT00260095,PAX00260095,15.5,Checked,Loaded
BAG00327687,TKT00260095,PAX00260095,14.5,Oversized,Loaded
BAG00327688,TKT00260096,PAX00260096,17.7,Checked,Loaded
BAG00327689,TKT00260096,PAX00260096,18.7,Checked,Loaded
BAG00327690,TKT00260097,PAX00260097,21.0,Carry-on,Loaded
BAG00327691,TKT00260098,PAX00260098,13.3,Checked,Loaded
BAG00327692,TKT00260099,PAX00260099,22.3,Carry-on,Loaded
BAG00327693,TKT00260102,PAX00260102,18.3,Carry-on,Loaded
BAG00327694,TKT00260103,PAX00260103,23.7,Carry-on,Loaded
BAG00327695,TKT00260104,PAX00260104,15.7,Carry-on,Loaded
BAG00327696,TKT00260104,PAX00260104,25.7,Checked,Damaged
BAG00327697,TKT00260104,PAX00260104,21.4,Checked,Loaded
BAG00327698,TKT00260105,PAX00260105,18.5,Carry-on,Loaded
BAG00327699,TKT00260106,PAX00260106,17.9,Oversized,Loaded
BAG00327700,TKT00260106,PAX00260106,19.7,Oversized,Loaded
BAG00327701,TKT00260107,PAX00260107,23.1,Checked,Loaded
BAG00327702,TKT00260107,PAX00260107,15.5,Oversized,Loaded
BAG00327703,TKT00260108,PAX00260108,18.5,Carry-on,Delayed
BAG00327704,TKT00260109,PAX00260109,14.3,Carry-on,Delayed
BAG00327705,TKT00260109,PAX00260109,17.3,Checked,Loaded
BAG00327706,TKT00260110,PAX00260110,17.2,Checked,Loaded
BAG00327707,TKT00260111,PAX00260111,12.2,Checked,Loaded
BAG00327708,TKT00260112,PAX00260112,21.7,Checked,Loaded
BAG00327709,TKT00260112,PAX00260112,14.6,Checked,Delayed
BAG00327710,TKT00260114,PAX00260114,19.5,Carry-on,Loaded
BAG00327711,TKT00260115,PAX00260115,12.0,Carry-on,Loaded
BAG00327712,TKT00260116,PAX00260116,25.5,Carry-on,Loaded
BAG00327713,TKT00260117,PAX00260117,20.8,Carry-on,Loaded
BAG00327714,TKT00260118,PAX00260118,22.1,Carry-on,Loaded
BAG00327715,TKT00260118,PAX00260118,14.2,Oversized,Loaded
BAG00327716,TKT00260119,PAX00260119,28.9,Oversized,Loaded
BAG00327717,TKT00260120,PAX00260120,19.5,Carry-on,Loaded
BAG00327718,TKT00260121,PAX00260121,17.4,Checked,Delayed
BAG00327719,TKT00260122,PAX00260122,21.0,Checked,Loaded
