ticket_id,customer_id,booking_id,issue_type,opened_date,status,priority
SUP011258,CUS0057589,BK00129560,Flight Delay Complaint,2026-02-15,Closed,Low
SUP011259,CUS0040223,,Booking Issue,2025-06-29,Resolved,Low
SUP011260,CUS0055183,,Baggage Complaint,2025-04-27,Closed,Medium
SUP011261,CUS0033944,BK00045586,Loyalty Points Issue,2024-11-08,Closed,Low
SUP011262,CUS0050318,BK00066133,Baggage Complaint,2024-09-04,Closed,Medium
SUP011263,CUS0007986,,Booking Issue,2025-11-11,Closed,Medium
SUP011264,CUS0029886,BK00005381,Booking Issue,2024-12-22,In Progress,Medium
SUP011265,CUS0040688,,Seat Change Request,2025-11-03,Closed,Medium
SUP011266,CUS0045739,BK00047931,Loyalty Points Issue,2025-04-09,Closed,High
SUP011267,CUS0013164,BK00000416,Website/App Issue,2024-08-27,Closed,Low
SUP011268,CUS0018076,,Baggage Complaint,2025-09-12,Resolved,Medium
SUP011269,CUS0032155,BK00128475,Flight Delay Complaint,2025-03-30,Open,Medium
SUP011270,CUS0042843,BK00072529,Loyalty Points Issue,2025-04-25,Open,Medium
SUP011271,CUS0058486,,Booking Issue,2026-03-18,Closed,Medium
SUP011272,CUS0043040,BK00099627,Seat Change Request,2025-12-23,Resolved,Medium
SUP011273,CUS0032689,BK00054521,Baggage Complaint,2024-02-15,Resolved,Medium
SUP011274,CUS0018638,,Loyalty Points Issue,2025-08-31,Closed,Medium
SUP011275,CUS0009526,,General Inquiry,2026-05-11,Open,High
SUP011276,CUS0007508,BK00089969,Booking Issue,2025-02-09,In Progress,Low
SUP011277,CUS0046152,,Booking Issue,2025-08-16,Closed,Medium
SUP011278,CUS0038450,BK00119344,Seat Change Request,2024-06-21,Resolved,Urgent
SUP011279,CUS0024880,,Website/App Issue,2025-12-07,Resolved,Low
SUP011280,CUS0004692,,Baggage Complaint,2026-06-09,In Progress,High
SUP011281,CUS0000498,,Baggage Complaint,2026-07-25,In Progress,Low
SUP011282,CUS0000558,BK00008333,Baggage Complaint,2025-06-28,Closed,Low
SUP011283,CUS0049920,,General Inquiry,2024-03-27,Open,Medium
SUP011284,CUS0014433,,Baggage Complaint,2024-10-22,Resolved,High
SUP011285,CUS0039628,BK00065538,Baggage Complaint,2024-05-12,In Progress,High
SUP011286,CUS0004821,BK00088638,Booking Issue,2024-09-20,Closed,Low
SUP011287,CUS0054787,BK00106051,Seat Change Request,2024-05-09,Closed,Medium
SUP011288,CUS0022648,,General Inquiry,2024-07-06,Resolved,Low
SUP011289,CUS0022884,BK00097365,General Inquiry,2025-12-10,In Progress,Low
SUP011290,CUS0028026,BK00130858,Website/App Issue,2025-08-01,Closed,Low
SUP011291,CUS0019201,BK00085274,General Inquiry,2026-07-18,Closed,High
SUP011292,CUS0019910,BK00104239,General Inquiry,2024-06-13,Resolved,Low
SUP011293,CUS0037297,BK00057530,Refund Request,2024-07-29,Closed,Medium
SUP011294,CUS0051079,,Seat Change Request,2025-12-31,Open,Urgent
SUP011295,CUS0054230,BK00139503,Booking Issue,2025-12-03,In Progress,Medium
SUP011296,CUS0016135,,Refund Request,2025-01-26,Open,Medium
SUP011297,CUS0053955,BK00081043,General Inquiry,2024-01-08,Resolved,Urgent
SUP011298,CUS0053294,BK00003594,Website/App Issue,2025-11-30,Resolved,Low
SUP011299,CUS0031787,,Flight Delay Complaint,2024-07-13,Open,Medium
SUP011300,CUS0012426,BK00019819,Website/App Issue,2025-10-16,Resolved,Medium
SUP011301,CUS0013089,,Website/App Issue,2024-09-07,Resolved,Low
SUP011302,CUS0009713,BK00119983,Booking Issue,2026-01-27,Resolved,Medium
SUP011303,CUS0003724,,Loyalty Points Issue,2026-02-21,Closed,Low
SUP011304,CUS0025699,BK00018537,Booking Issue,2024-05-04,Closed,High
SUP011305,CUS0033498,BK00065254,Flight Delay Complaint,2025-03-28,In Progress,Low
SUP011306,CUS0053804,,General Inquiry,2025-10-06,Resolved,Urgent
SUP011307,CUS0038857,BK00068288,Website/App Issue,2025-09-05,Resolved,Medium
SUP011308,CUS0037512,BK00131888,General Inquiry,2025-04-24,Closed,High
SUP011309,CUS0038447,,Booking Issue,2025-08-30,Closed,High
SUP011310,CUS0041667,,Booking Issue,2025-11-30,Resolved,High
SUP011311,CUS0054720,,Website/App Issue,2025-05-08,Closed,High
SUP011312,CUS0049690,,General Inquiry,2026-03-19,Closed,Medium
SUP011313,CUS0049134,BK00059663,Refund Request,2025-09-14,In Progress,Low
SUP011314,CUS0032355,BK00085677,Flight Delay Complaint,2024-11-07,Closed,Medium
SUP011315,CUS0039494,BK00126329,Booking Issue,2024-10-15,Closed,Medium
SUP011316,CUS0030271,BK00081720,Refund Request,2025-07-07,Resolved,Medium
SUP011317,CUS0049234,BK00019047,Flight Delay Complaint,2026-03-18,Resolved,Low
SUP011318,CUS0052444,BK00085626,Baggage Complaint,2024-12-08,Resolved,Medium
SUP011319,CUS0048872,,Loyalty Points Issue,2025-05-04,Resolved,High
SUP011320,CUS0049897,BK00001051,Seat Change Request,2026-05-04,Closed,High
SUP011321,CUS0023514,BK00066193,Loyalty Points Issue,2024-09-14,Closed,Medium
SUP011322,CUS0057247,BK00132954,Refund Request,2025-08-24,Closed,Low
SUP011323,CUS0008001,,Website/App Issue,2025-09-23,Closed,Low
SUP011324,CUS0018970,BK00115453,Booking Issue,2024-02-22,Closed,Medium
SUP011325,CUS0002753,,Loyalty Points Issue,2026-06-12,Resolved,High
SUP011326,CUS0000445,,Seat Change Request,2024-12-04,In Progress,High
SUP011327,CUS0014987,BK00070650,Seat Change Request,2026-06-22,Closed,Medium
SUP011328,CUS0008750,BK00067796,Refund Request,2026-02-15,Resolved,Medium
SUP011329,CUS0043730,BK00068597,Refund Request,2024-11-18,In Progress,Medium
SUP011330,CUS0024087,BK00023809,Loyalty Points Issue,2025-06-06,Closed,Medium
SUP011331,CUS0009655,BK00098253,Flight Delay Complaint,2025-09-27,Closed,Medium
SUP011332,CUS0048677,,Baggage Complaint,2026-05-11,Open,Medium
SUP011333,CUS0054884,BK00148635,Baggage Complaint,2025-01-10,Closed,Urgent
SUP011334,CUS0015226,BK00032662,Refund Request,2024-09-18,Closed,Low
SUP011335,CUS0009231,,Loyalty Points Issue,2024-04-07,In Progress,Medium
SUP011336,CUS0054749,BK00057461,Baggage Complaint,2025-10-25,Resolved,Medium
SUP011337,CUS0049441,,Baggage Complaint,2026-07-23,Resolved,Medium
SUP011338,CUS0044528,,Refund Request,2026-02-06,Closed,Medium
SUP011339,CUS0051187,BK00108182,Booking Issue,2026-05-07,Resolved,Medium
SUP011340,CUS0038809,BK00006015,Loyalty Points Issue,2025-09-28,Resolved,High
SUP011341,CUS0026283,BK00138247,Refund Request,2025-09-19,Closed,Low
SUP011342,CUS0001858,,Loyalty Points Issue,2026-07-23,Resolved,Medium
SUP011343,CUS0017808,BK00001426,Seat Change Request,2024-09-06,Closed,High
SUP011344,CUS0053196,BK00039523,General Inquiry,2025-09-11,Resolved,Low
SUP011345,CUS0056123,BK00016044,Loyalty Points Issue,2025-04-07,Resolved,Low
SUP011346,CUS0037502,BK00148370,Booking Issue,2025-07-13,Resolved,High
SUP011347,CUS0045289,,Loyalty Points Issue,2026-01-28,Closed,Low
SUP011348,CUS0035215,,Booking Issue,2025-03-30,Closed,Medium
SUP011349,CUS0022776,BK00125772,Website/App Issue,2024-08-19,Closed,Low
SUP011350,CUS0041749,,Flight Delay Complaint,2025-08-05,Resolved,Medium
SUP011351,CUS0020412,BK00027727,Loyalty Points Issue,2026-02-04,Closed,Low
SUP011352,CUS0014763,,Seat Change Request,2026-07-02,In Progress,Medium
SUP011353,CUS0028138,BK00105732,Baggage Complaint,2024-01-21,Closed,Low
SUP011354,CUS0011262,BK00057843,Website/App Issue,2026-05-04,Resolved,High
SUP011355,CUS0000848,BK00121850,Website/App Issue,2024-08-31,Closed,High
SUP011356,CUS0031819,BK00124496,General Inquiry,2025-10-03,Closed,Low
SUP011357,CUS0043695,BK00099391,Refund Request,2025-10-08,Resolved,Medium
SUP011358,CUS0050202,BK00133815,Loyalty Points Issue,2026-01-09,Resolved,Low
SUP011359,CUS0016433,BK00032991,Baggage Complaint,2024-08-23,Open,Medium
SUP011360,CUS0015896,BK00042295,Booking Issue,2025-04-02,In Progress,Medium
SUP011361,CUS0040905,,Refund Request,2026-03-17,Resolved,Medium
SUP011362,CUS0031865,,Loyalty Points Issue,2025-01-18,Closed,Low
SUP011363,CUS0006380,BK00028747,Seat Change Request,2024-10-08,Closed,Medium
SUP011364,CUS0058557,BK00033242,Booking Issue,2024-04-03,Closed,High
SUP011365,CUS0049510,,Refund Request,2024-04-21,Closed,Medium
SUP011366,CUS0052872,,Baggage Complaint,2026-05-26,Open,Medium
SUP011367,CUS0032327,BK00088098,Seat Change Request,2025-11-11,Closed,Urgent
SUP011368,CUS0020363,,Refund Request,2025-09-09,Resolved,Low
SUP011369,CUS0055192,,Flight Delay Complaint,2025-11-03,In Progress,Low
SUP011370,CUS0038905,BK00050925,Refund Request,2024-10-27,Closed,Medium
SUP011371,CUS0047458,BK00084539,Website/App Issue,2024-09-27,Closed,High
SUP011372,CUS0004600,BK00108718,Booking Issue,2025-10-31,Resolved,Medium
SUP011373,CUS0019986,BK00075702,Website/App Issue,2024-09-26,In Progress,Medium
SUP011374,CUS0021048,BK00133082,Refund Request,2026-04-19,Closed,High
SUP011375,CUS0029310,,Website/App Issue,2025-09-06,Resolved,High
SUP011376,CUS0058836,BK00115651,Flight Delay Complaint,2026-06-13,Resolved,Low
SUP011377,CUS0030539,BK00061155,Booking Issue,2025-03-08,Closed,Medium
SUP011378,CUS0021379,,Loyalty Points Issue,2025-10-09,In Progress,Low
SUP011379,CUS0036586,BK00011854,Loyalty Points Issue,2024-05-18,Resolved,Medium
SUP011380,CUS0036270,BK00039782,Loyalty Points Issue,2024-05-15,Resolved,High
SUP011381,CUS0010407,BK00012824,Seat Change Request,2025-05-10,Resolved,Low
SUP011382,CUS0002404,,Refund Request,2024-06-24,Closed,High
SUP011383,CUS0025993,,Refund Request,2025-05-21,Closed,Medium
SUP011384,CUS0038238,,Baggage Complaint,2024-10-20,Closed,Medium
SUP011385,CUS0046254,BK00146095,Refund Request,2026-01-23,Resolved,Medium
SUP011386,CUS0018423,,Website/App Issue,2026-01-19,Resolved,High
SUP011387,CUS0009362,BK00024247,Booking Issue,2024-05-04,Open,Medium
SUP011388,CUS0016383,,General Inquiry,2026-04-28,Resolved,Medium
SUP011389,CUS0021548,BK00054021,Baggage Complaint,2026-02-27,Resolved,Low
SUP011390,CUS0014103,BK00036201,Website/App Issue,2025-08-19,Open,Low
SUP011391,CUS0005881,BK00132195,Refund Request,2025-07-20,Open,Low
SUP011392,CUS0049164,BK00011429,Booking Issue,2025-10-06,Resolved,High
SUP011393,CUS0029475,,Baggage Complaint,2025-06-24,In Progress,Medium
SUP011394,CUS0036782,BK00147679,Refund Request,2026-04-23,Closed,Medium
SUP011395,CUS0045120,BK00001047,General Inquiry,2026-01-06,Closed,Medium
SUP011396,CUS0017202,,Seat Change Request,2024-12-25,Resolved,High
SUP011397,CUS0051260,,Baggage Complaint,2024-01-23,Resolved,Low
SUP011398,CUS0017610,BK00060299,Seat Change Request,2026-03-29,Closed,High
SUP011399,CUS0021604,BK00078775,General Inquiry,2025-05-11,Closed,Medium
SUP011400,CUS0025373,BK00038645,Website/App Issue,2025-11-18,Resolved,Low
SUP011401,CUS0022380,,Loyalty Points Issue,2025-04-20,Closed,Low
SUP011402,CUS0052313,BK00098829,Website/App Issue,2025-01-16,In Progress,Medium
SUP011403,CUS0058914,BK00144363,Flight Delay Complaint,2025-09-11,Open,Low
SUP011404,CUS0022213,BK00097269,Booking Issue,2024-05-19,Closed,Low
SUP011405,CUS0021237,BK00052088,General Inquiry,2026-06-16,In Progress,High
SUP011406,CUS0050685,BK00098586,Refund Request,2026-05-21,Closed,Medium
SUP011407,CUS0023025,BK00063388,Flight Delay Complaint,2024-02-13,Closed,High
SUP011408,CUS0018316,,Baggage Complaint,2026-07-11,In Progress,Medium
SUP011409,CUS0029901,,Seat Change Request,2024-04-06,Resolved,Low
SUP011410,CUS0046032,BK00062567,Flight Delay Complaint,2025-01-07,Open,High
SUP011411,CUS0055432,BK00104505,Flight Delay Complaint,2026-05-20,Resolved,Low
SUP011412,CUS0042565,BK00061715,Website/App Issue,2024-01-07,Closed,High
SUP011413,CUS0019288,,Refund Request,2025-06-29,Closed,Medium
SUP011414,CUS0005636,BK00083060,General Inquiry,2024-10-21,Open,Medium
SUP011415,CUS0012178,BK00021183,Baggage Complaint,2025-01-20,In Progress,High
SUP011416,CUS0001958,BK00037085,Flight Delay Complaint,2025-03-01,In Progress,Medium
SUP011417,CUS0006118,BK00006233,Flight Delay Complaint,2025-10-18,Resolved,Medium
SUP011418,CUS0048056,BK00077508,Website/App Issue,2024-11-03,Closed,Medium
SUP011419,CUS0005173,,General Inquiry,2025-04-16,Closed,High
SUP011420,CUS0030334,,Seat Change Request,2024-09-19,Resolved,Medium
SUP011421,CUS0032479,BK00054091,Baggage Complaint,2024-01-26,Closed,Medium
SUP011422,CUS0055015,,General Inquiry,2024-11-12,Resolved,High
SUP011423,CUS0002834,BK00078317,Baggage Complaint,2024-07-04,Resolved,High
SUP011424,CUS0005648,,Seat Change Request,2025-12-24,Closed,Low
SUP011425,CUS0006442,,Flight Delay Complaint,2024-12-08,Closed,Low
SUP011426,CUS0039741,,Refund Request,2025-01-01,Resolved,Low
SUP011427,CUS0057222,,Loyalty Points Issue,2026-03-31,Closed,Medium
SUP011428,CUS0008972,BK00123095,Website/App Issue,2025-10-09,Closed,Medium
SUP011429,CUS0026173,BK00138881,Website/App Issue,2025-10-10,Resolved,Medium
SUP011430,CUS0048688,BK00132205,Baggage Complaint,2025-10-15,Resolved,Low
SUP011431,CUS0007307,BK00082679,Flight Delay Complaint,2026-04-17,Closed,Low
SUP011432,CUS0058713,,Refund Request,2026-01-09,Closed,High
SUP011433,CUS0030275,,Website/App Issue,2024-05-07,Closed,Low
SUP011434,CUS0032362,BK00042759,General Inquiry,2026-06-18,Closed,High
SUP011435,CUS0001816,BK00094768,Baggage Complaint,2024-05-19,Closed,High
SUP011436,CUS0032524,BK00082879,Website/App Issue,2024-02-14,Closed,Medium
SUP011437,CUS0024669,BK00053275,Booking Issue,2025-01-19,In Progress,Medium
SUP011438,CUS0031663,,Baggage Complaint,2025-05-18,Closed,Low
SUP011439,CUS0040241,BK00126251,Baggage Complaint,2025-07-25,Closed,Medium
SUP011440,CUS0002845,BK00057453,Booking Issue,2026-06-13,Closed,Low
SUP011441,CUS0030808,BK00045382,Seat Change Request,2024-04-18,Closed,Low
SUP011442,CUS0048291,,Refund Request,2025-02-05,Resolved,Medium
SUP011443,CUS0028583,BK00130756,Flight Delay Complaint,2024-09-18,Closed,Low
SUP011444,CUS0001069,,Seat Change Request,2025-07-23,In Progress,High
SUP011445,CUS0000476,,General Inquiry,2024-02-18,Closed,Medium
SUP011446,CUS0051937,BK00103212,Baggage Complaint,2024-01-15,Closed,High
SUP011447,CUS0002250,BK00081045,Booking Issue,2024-09-18,Closed,Medium
SUP011448,CUS0017873,BK00042976,Loyalty Points Issue,2026-03-19,Closed,High
SUP011449,CUS0002124,BK00008010,Booking Issue,2025-01-17,Closed,High
SUP011450,CUS0037888,,General Inquiry,2025-10-22,Resolved,High
SUP011451,CUS0008167,BK00012254,Seat Change Request,2026-04-15,Closed,Low
SUP011452,CUS0041076,BK00142800,Refund Request,2025-12-08,Closed,Low
SUP011453,CUS0040135,BK00145062,Website/App Issue,2026-03-18,Closed,Low
SUP011454,CUS0046051,BK00040927,Loyalty Points Issue,2024-10-16,Closed,Medium
SUP011455,CUS0040721,BK00078365,Flight Delay Complaint,2024-04-27,Closed,Urgent
SUP011456,CUS0005663,,Booking Issue,2024-04-25,Resolved,Medium
SUP011457,CUS0052966,BK00029105,General Inquiry,2026-02-05,Resolved,Medium
SUP011458,CUS0059720,BK00075430,Baggage Complaint,2025-05-02,In Progress,Low
SUP011459,CUS0034912,BK00061840,Booking Issue,2024-01-10,In Progress,Low
SUP011460,CUS0014296,BK00001514,Website/App Issue,2024-01-10,In Progress,Medium
SUP011461,CUS0006742,,Website/App Issue,2024-04-12,Resolved,Medium
SUP011462,CUS0026689,BK00133933,Flight Delay Complaint,2024-01-31,Closed,Medium
SUP011463,CUS0050979,BK00040803,Baggage Complaint,2025-09-20,Resolved,Medium
SUP011464,CUS0000456,BK00118080,Baggage Complaint,2025-05-05,Resolved,High
SUP011465,CUS0009899,,General Inquiry,2025-11-12,Closed,High
SUP011466,CUS0014667,BK00102905,Refund Request,2025-02-09,Resolved,Medium
SUP011467,CUS0016999,,Seat Change Request,2024-11-12,Resolved,Low
SUP011468,CUS0052073,BK00132138,Baggage Complaint,2025-01-23,In Progress,Medium
SUP011469,CUS0011506,,Flight Delay Complaint,2024-03-06,Resolved,Medium
SUP011470,CUS0053565,BK00135509,Booking Issue,2024-01-04,Resolved,Urgent
SUP011471,CUS0011918,,Refund Request,2025-07-23,Closed,High
SUP011472,CUS0055380,BK00093759,Seat Change Request,2025-10-03,Resolved,High
SUP011473,CUS0047638,,Loyalty Points Issue,2026-05-19,Resolved,Medium
SUP011474,CUS0045462,BK00119505,Loyalty Points Issue,2026-02-21,In Progress,Medium
SUP011475,CUS0036679,,General Inquiry,2026-07-21,Resolved,Low
SUP011476,CUS0050483,,Baggage Complaint,2024-06-16,Resolved,Low
SUP011477,CUS0025963,BK00030000,Seat Change Request,2025-09-24,Resolved,High
SUP011478,CUS0042655,,Refund Request,2026-02-10,Closed,Low
SUP011479,CUS0005233,BK00007594,Seat Change Request,2026-07-21,Resolved,Low
SUP011480,CUS0051602,BK00032758,General Inquiry,2025-03-27,Closed,Low
SUP011481,CUS0028644,BK00097499,Booking Issue,2024-07-18,Resolved,Medium
SUP011482,CUS0003588,BK00141282,Booking Issue,2026-06-20,Open,Low
SUP011483,CUS0022093,BK00128438,Booking Issue,2025-09-14,Closed,Urgent
SUP011484,CUS0053055,BK00004531,General Inquiry,2025-04-08,Closed,Medium
SUP011485,CUS0054166,BK00000219,Booking Issue,2024-06-02,Closed,Low
SUP011486,CUS0022502,BK00013012,Loyalty Points Issue,2025-11-08,Resolved,Medium
SUP011487,CUS0035772,,Seat Change Request,2024-04-13,Open,Low
SUP011488,CUS0051605,,Booking Issue,2024-05-03,In Progress,Low
SUP011489,CUS0036866,BK00062681,General Inquiry,2025-05-01,Closed,High
SUP011490,CUS0035996,BK00027637,Flight Delay Complaint,2024-09-25,Closed,Medium
SUP011491,CUS0036187,BK00068704,Refund Request,2026-05-31,Closed,Low
SUP011492,CUS0008978,BK00052526,Loyalty Points Issue,2024-07-08,Closed,High
SUP011493,CUS0021144,BK00001995,Loyalty Points Issue,2026-04-18,Resolved,High
SUP011494,CUS0056781,BK00141993,Website/App Issue,2024-06-02,Closed,Medium
SUP011495,CUS0020461,BK00095006,Seat Change Request,2024-11-13,Closed,Medium
SUP011496,CUS0001530,,Seat Change Request,2025-04-12,Resolved,Low
SUP011497,CUS0023982,,Booking Issue,2025-08-10,Closed,Medium
SUP011498,CUS0035173,,Seat Change Request,2024-06-24,Resolved,Urgent
SUP011499,CUS0006663,BK00029108,Seat Change Request,2025-03-07,Closed,Medium
SUP011500,CUS0043571,BK00055265,Flight Delay Complaint,2025-02-09,Closed,Low
SUP011501,CUS0009376,BK00068605,Baggage Complaint,2024-11-01,Closed,Urgent
SUP011502,CUS0052284,BK00097944,Refund Request,2025-12-15,Resolved,High
SUP011503,CUS0044840,,Website/App Issue,2025-02-12,In Progress,Medium
SUP011504,CUS0020229,BK00077024,Flight Delay Complaint,2024-12-15,Closed,Low
SUP011505,CUS0051485,BK00016802,Loyalty Points Issue,2025-11-02,Resolved,Medium
SUP011506,CUS0032575,,Seat Change Request,2024-09-14,Closed,Medium
SUP011507,CUS0038530,BK00032810,Baggage Complaint,2026-04-20,Closed,Medium
SUP011508,CUS0056006,BK00105353,Baggage Complaint,2024-12-09,Resolved,Low
SUP011509,CUS0053794,BK00089766,Baggage Complaint,2024-05-03,Open,Medium
SUP011510,CUS0013198,,Seat Change Request,2026-07-20,Closed,Medium
SUP011511,CUS0017319,BK00106020,Website/App Issue,2024-11-06,Resolved,Medium
SUP011512,CUS0014575,BK00143408,Seat Change Request,2025-02-09,Resolved,Medium
SUP011513,CUS0042021,BK00137506,Refund Request,2025-06-23,Resolved,Urgent
SUP011514,CUS0047350,BK00032208,Booking Issue,2025-04-06,Closed,Medium
SUP011515,CUS0017380,,Website/App Issue,2026-04-10,Closed,Low
SUP011516,CUS0054264,,Booking Issue,2024-10-02,Resolved,Low
SUP011517,CUS0014960,BK00100511,General Inquiry,2026-02-13,In Progress,High
SUP011518,CUS0045423,,Refund Request,2025-12-25,In Progress,High
SUP011519,CUS0046654,BK00035605,Seat Change Request,2025-03-30,Resolved,Medium
SUP011520,CUS0020791,BK00001248,Flight Delay Complaint,2025-11-24,Closed,Medium
SUP011521,CUS0045354,,Booking Issue,2024-07-24,Closed,Medium
SUP011522,CUS0038278,BK00062226,Website/App Issue,2024-11-23,Resolved,Medium
SUP011523,CUS0033134,BK00108568,Loyalty Points Issue,2025-02-21,Resolved,Urgent
SUP011524,CUS0023295,,General Inquiry,2026-05-27,Resolved,Low
SUP011525,CUS0058549,,Flight Delay Complaint,2025-08-12,Closed,Medium
SUP011526,CUS0021852,BK00018060,General Inquiry,2024-01-21,Closed,Low
SUP011527,CUS0058686,BK00004116,Refund Request,2025-12-30,Open,Low
SUP011528,CUS0013606,BK00039440,Refund Request,2025-12-13,Resolved,Low
SUP011529,CUS0056920,,Seat Change Request,2026-03-31,Open,Medium
SUP011530,CUS0036801,,Seat Change Request,2025-01-05,In Progress,Low
SUP011531,CUS0047984,BK00079367,Baggage Complaint,2024-06-12,Closed,Medium
SUP011532,CUS0018757,BK00095094,Refund Request,2024-03-10,Closed,Medium
SUP011533,CUS0054565,BK00081090,Booking Issue,2025-12-07,Closed,Medium
SUP011534,CUS0007795,BK00101291,Refund Request,2025-11-04,Open,High
SUP011535,CUS0035380,,Refund Request,2024-12-01,Resolved,High
SUP011536,CUS0043675,BK00115493,Website/App Issue,2026-06-28,Closed,Urgent
SUP011537,CUS0035362,BK00019948,Website/App Issue,2026-06-08,Closed,High
SUP011538,CUS0016088,BK00129536,Loyalty Points Issue,2025-10-16,Closed,Medium
SUP011539,CUS0034852,BK00146464,General Inquiry,2024-09-23,Closed,High
SUP011540,CUS0056388,BK00010853,Baggage Complaint,2025-06-28,In Progress,High
SUP011541,CUS0007149,,Refund Request,2025-02-22,In Progress,Low
SUP011542,CUS0039544,BK00052632,Refund Request,2025-07-25,Closed,Low
