delay_id,flight_id,delay_minutes,delay_reason
DLY008006,FLT0063646,194,Security
DLY008007,FLT0063648,172,Air Traffic Control
DLY008008,FLT0063657,194,Air Traffic Control
DLY008009,FLT0063662,45,Crew Availability
DLY008010,FLT0063665,194,Airport Operations
DLY008011,FLT0063667,40,Mechanical Issue
DLY008012,FLT0063676,62,Security
DLY008013,FLT0063688,233,Weather
DLY008014,FLT0063690,93,Late Aircraft Arrival
DLY008015,FLT0063691,219,Air Traffic Control
DLY008016,FLT0063707,18,Airport Operations
DLY008017,FLT0063719,18,Crew Availability
DLY008018,FLT0063720,119,Weather
DLY008019,FLT0063723,159,Mechanical Issue
DLY008020,FLT0063725,231,Crew Availability
DLY008021,FLT0063731,26,Crew Availability
DLY008022,FLT0063770,53,Weather
DLY008023,FLT0063814,233,Airport Operations
DLY008024,FLT0063827,112,Airport Operations
DLY008025,FLT0063832,155,Security
DLY008026,FLT0063841,62,Security
DLY008027,FLT0063849,95,Late Aircraft Arrival
DLY008028,FLT0063852,115,Mechanical Issue
DLY008029,FLT0063856,149,Air Traffic Control
DLY008030,FLT0063869,224,Airport Operations
DLY008031,FLT0063886,24,Weather
DLY008032,FLT0063893,50,Crew Availability
DLY008033,FLT0063897,135,Air Traffic Control
DLY008034,FLT0063920,74,Mechanical Issue
DLY008035,FLT0063948,218,Air Traffic Control
DLY008036,FLT0063961,112,Weather
DLY008037,FLT0063978,191,Late Aircraft Arrival
DLY008038,FLT0063989,219,Airport Operations
DLY008039,FLT0064001,101,Security
DLY008040,FLT0064003,198,Air Traffic Control
DLY008041,FLT0064009,86,Security
DLY008042,FLT0064025,57,Crew Availability
DLY008043,FLT0064028,194,Security
DLY008044,FLT0064031,196,Security
DLY008045,FLT0064038,220,Mechanical Issue
DLY008046,FLT0064066,190,Mechanical Issue
DLY008047,FLT0064074,157,Weather
DLY008048,FLT0064075,239,Weather
DLY008049,FLT0064079,73,Air Traffic Control
DLY008050,FLT0064080,90,Security
DLY008051,FLT0064081,75,Mechanical Issue
DLY008052,FLT0064097,166,Late Aircraft Arrival
DLY008053,FLT0064106,99,Airport Operations
DLY008054,FLT0064118,137,Mechanical Issue
DLY008055,FLT0064137,123,Late Aircraft Arrival
DLY008056,FLT0064146,105,Weather
DLY008057,FLT0064158,110,Airport Operations
DLY008058,FLT0064167,78,Security
DLY008059,FLT0064186,176,Mechanical Issue
DLY008060,FLT0064187,203,Crew Availability
DLY008061,FLT0064190,221,Security
DLY008062,FLT0064195,206,Security
DLY008063,FLT0064202,140,Late Aircraft Arrival
DLY008064,FLT0064210,29,Crew Availability
DLY008065,FLT0064216,162,Mechanical Issue
DLY008066,FLT0064220,102,Mechanical Issue
DLY008067,FLT0064224,213,Weather
DLY008068,FLT0064227,51,Mechanical Issue
DLY008069,FLT0064233,218,Weather
DLY008070,FLT0064234,151,Mechanical Issue
DLY008071,FLT0064238,160,Crew Availability
DLY008072,FLT0064253,225,Mechanical Issue
DLY008073,FLT0064258,188,Crew Availability
DLY008074,FLT0064274,131,Security
DLY008075,FLT0064275,64,Crew Availability
DLY008076,FLT0064279,74,Airport Operations
DLY008077,FLT0064281,18,Mechanical Issue
DLY008078,FLT0064300,235,Crew Availability
DLY008079,FLT0064312,209,Late Aircraft Arrival
DLY008080,FLT0064314,111,Crew Availability
DLY008081,FLT0064317,214,Crew Availability
DLY008082,FLT0064320,191,Air Traffic Control
DLY008083,FLT0064326,96,Weather
DLY008084,FLT0064340,89,Airport Operations
DLY008085,FLT0064341,78,Weather
DLY008086,FLT0064343,106,Crew Availability
DLY008087,FLT0064353,226,Crew Availability
DLY008088,FLT0064354,165,Late Aircraft Arrival
DLY008089,FLT0064358,77,Airport Operations
DLY008090,FLT0064365,27,Crew Availability
DLY008091,FLT0064371,227,Mechanical Issue
DLY008092,FLT0064376,184,Late Aircraft Arrival
DLY008093,FLT0064394,162,Late Aircraft Arrival
DLY008094,FLT0064440,158,Security
DLY008095,FLT0064443,20,Late Aircraft Arrival
DLY008096,FLT0064448,140,Weather
DLY008097,FLT0064471,219,Air Traffic Control
DLY008098,FLT0064486,230,Late Aircraft Arrival
DLY008099,FLT0064509,39,Security
DLY008100,FLT0064514,64,Weather
DLY008101,FLT0064528,213,Security
DLY008102,FLT0064542,218,Security
DLY008103,FLT0064544,42,Security
DLY008104,FLT0064551,159,Air Traffic Control
DLY008105,FLT0064552,201,Weather
DLY008106,FLT0064565,69,Airport Operations
DLY008107,FLT0064570,166,Air Traffic Control
DLY008108,FLT0064581,225,Airport Operations
DLY008109,FLT0064583,15,Security
DLY008110,FLT0064597,223,Late Aircraft Arrival
DLY008111,FLT0064604,215,Crew Availability
DLY008112,FLT0064608,49,Weather
DLY008113,FLT0064609,51,Late Aircraft Arrival
DLY008114,FLT0064610,220,Crew Availability
DLY008115,FLT0064624,15,Weather
DLY008116,FLT0064636,194,Crew Availability
DLY008117,FLT0064642,192,Crew Availability
DLY008118,FLT0064643,115,Late Aircraft Arrival
DLY008119,FLT0064649,148,Crew Availability
DLY008120,FLT0064661,79,Mechanical Issue
DLY008121,FLT0064663,56,Airport Operations
DLY008122,FLT0064672,150,Security
DLY008123,FLT0064676,170,Weather
DLY008124,FLT0064677,153,Crew Availability
DLY008125,FLT0064678,175,Airport Operations
DLY008126,FLT0064680,157,Weather
DLY008127,FLT0064681,111,Weather
DLY008128,FLT0064687,84,Air Traffic Control
DLY008129,FLT0064688,213,Airport Operations
DLY008130,FLT0064694,25,Air Traffic Control
DLY008131,FLT0064697,107,Weather
DLY008132,FLT0064711,127,Security
DLY008133,FLT0064723,109,Crew Availability
DLY008134,FLT0064728,137,Crew Availability
DLY008135,FLT0064730,107,Air Traffic Control
DLY008136,FLT0064742,84,Security
DLY008137,FLT0064746,196,Air Traffic Control
DLY008138,FLT0064754,127,Airport Operations
DLY008139,FLT0064756,106,Weather
DLY008140,FLT0064769,65,Airport Operations
DLY008141,FLT0064779,56,Security
DLY008142,FLT0064780,22,Late Aircraft Arrival
DLY008143,FLT0064783,133,Weather
DLY008144,FLT0064790,37,Air Traffic Control
DLY008145,FLT0064791,131,Weather
DLY008146,FLT0064797,189,Late Aircraft Arrival
DLY008147,FLT0064807,32,Mechanical Issue
DLY008148,FLT0064839,127,Weather
DLY008149,FLT0064842,63,Airport Operations
DLY008150,FLT0064847,228,Late Aircraft Arrival
DLY008151,FLT0064860,57,Airport Operations
DLY008152,FLT0064861,91,Weather
DLY008153,FLT0064863,96,Weather
DLY008154,FLT0064886,38,Weather
DLY008155,FLT0064893,66,Crew Availability
DLY008156,FLT0064911,126,Security
DLY008157,FLT0064916,147,Air Traffic Control
DLY008158,FLT0064921,70,Late Aircraft Arrival
DLY008159,FLT0064928,195,Airport Operations
DLY008160,FLT0064930,193,Airport Operations
DLY008161,FLT0064935,146,Mechanical Issue
DLY008162,FLT0064936,105,Air Traffic Control
DLY008163,FLT0064937,210,Airport Operations
DLY008164,FLT0064938,181,Airport Operations
DLY008165,FLT0064951,64,Mechanical Issue
DLY008166,FLT0064964,210,Security
DLY008167,FLT0064972,186,Air Traffic Control
DLY008168,FLT0064975,23,Air Traffic Control
DLY008169,FLT0064987,92,Security
DLY008170,FLT0064991,169,Weather
DLY008171,FLT0064993,50,Air Traffic Control
DLY008172,FLT0064997,47,Crew Availability
DLY008173,FLT0065013,88,Mechanical Issue
DLY008174,FLT0065022,183,Crew Availability
DLY008175,FLT0065036,97,Crew Availability
DLY008176,FLT0065038,31,Late Aircraft Arrival
DLY008177,FLT0065046,164,Security
DLY008178,FLT0065051,184,Weather
DLY008179,FLT0065052,206,Crew Availability
DLY008180,FLT0065053,194,Weather
DLY008181,FLT0065056,77,Late Aircraft Arrival
DLY008182,FLT0065060,113,Crew Availability
DLY008183,FLT0065062,168,Crew Availability
DLY008184,FLT0065063,134,Weather
DLY008185,FLT0065070,54,Airport Operations
DLY008186,FLT0065076,118,Security
DLY008187,FLT0065080,112,Air Traffic Control
DLY008188,FLT0065086,53,Weather
DLY008189,FLT0065090,150,Crew Availability
DLY008190,FLT0065102,204,Mechanical Issue
DLY008191,FLT0065110,209,Late Aircraft Arrival
DLY008192,FLT0065139,189,Air Traffic Control
DLY008193,FLT0065153,94,Weather
DLY008194,FLT0065159,213,Mechanical Issue
DLY008195,FLT0065161,21,Airport Operations
DLY008196,FLT0065162,216,Crew Availability
DLY008197,FLT0065184,136,Airport Operations
DLY008198,FLT0065191,81,Weather
DLY008199,FLT0065194,178,Late Aircraft Arrival
DLY008200,FLT0065198,171,Mechanical Issue
DLY008201,FLT0065199,225,Airport Operations
DLY008202,FLT0065202,83,Airport Operations
DLY008203,FLT0065205,214,Crew Availability
DLY008204,FLT0065207,170,Security
DLY008205,FLT0065212,19,Airport Operations
DLY008206,FLT0065219,86,Mechanical Issue
DLY008207,FLT0065232,174,Air Traffic Control
DLY008208,FLT0065237,48,Crew Availability
DLY008209,FLT0065238,29,Crew Availability
DLY008210,FLT0065260,77,Weather
DLY008211,FLT0065265,213,Mechanical Issue
DLY008212,FLT0065273,51,Mechanical Issue
DLY008213,FLT0065274,91,Weather
DLY008214,FLT0065276,65,Security
DLY008215,FLT0065279,177,Airport Operations
DLY008216,FLT0065281,174,Air Traffic Control
DLY008217,FLT0065283,149,Crew Availability
DLY008218,FLT0065287,232,Late Aircraft Arrival
DLY008219,FLT0065291,103,Mechanical Issue
DLY008220,FLT0065300,112,Weather
DLY008221,FLT0065314,78,Weather
DLY008222,FLT0065319,175,Mechanical Issue
DLY008223,FLT0065323,46,Late Aircraft Arrival
DLY008224,FLT0065324,162,Late Aircraft Arrival
DLY008225,FLT0065327,64,Security
DLY008226,FLT0065336,127,Security
DLY008227,FLT0065342,159,Weather
DLY008228,FLT0065345,216,Crew Availability
DLY008229,FLT0065348,180,Late Aircraft Arrival
DLY008230,FLT0065361,117,Crew Availability
DLY008231,FLT0065365,124,Mechanical Issue
DLY008232,FLT0065382,184,Airport Operations
DLY008233,FLT0065396,97,Weather
DLY008234,FLT0065401,79,Air Traffic Control
DLY008235,FLT0065411,179,Crew Availability
DLY008236,FLT0065412,212,Security
DLY008237,FLT0065414,34,Weather
DLY008238,FLT0065415,39,Airport Operations
DLY008239,FLT0065423,198,Airport Operations
DLY008240,FLT0065428,192,Mechanical Issue
DLY008241,FLT0065434,93,Mechanical Issue
DLY008242,FLT0065445,189,Weather
DLY008243,FLT0065454,66,Late Aircraft Arrival
DLY008244,FLT0065457,158,Air Traffic Control
DLY008245,FLT0065479,226,Air Traffic Control
DLY008246,FLT0065490,114,Airport Operations
DLY008247,FLT0065506,109,Crew Availability
DLY008248,FLT0065528,157,Late Aircraft Arrival
DLY008249,FLT0065538,171,Weather
DLY008250,FLT0065541,150,Crew Availability
DLY008251,FLT0065544,184,Air Traffic Control
DLY008252,FLT0065550,25,Mechanical Issue
DLY008253,FLT0065555,46,Late Aircraft Arrival
DLY008254,FLT0065556,99,Crew Availability
DLY008255,FLT0065572,190,Security
DLY008256,FLT0065573,126,Air Traffic Control
DLY008257,FLT0065574,207,Weather
DLY008258,FLT0065578,184,Late Aircraft Arrival
DLY008259,FLT0065584,138,Weather
DLY008260,FLT0065586,100,Weather
DLY008261,FLT0065596,148,Air Traffic Control
DLY008262,FLT0065601,154,Mechanical Issue
DLY008263,FLT0065628,167,Security
DLY008264,FLT0065631,37,Airport Operations
DLY008265,FLT0065640,159,Weather
DLY008266,FLT0065646,22,Air Traffic Control
DLY008267,FLT0065647,107,Weather
DLY008268,FLT0065653,73,Mechanical Issue
DLY008269,FLT0065672,231,Late Aircraft Arrival
DLY008270,FLT0065685,178,Late Aircraft Arrival
DLY008271,FLT0065690,197,Security
DLY008272,FLT0065704,102,Airport Operations
DLY008273,FLT0065721,172,Air Traffic Control
DLY008274,FLT0065728,222,Crew Availability
DLY008275,FLT0065731,70,Airport Operations
DLY008276,FLT0065739,17,Security
DLY008277,FLT0065743,233,Mechanical Issue
DLY008278,FLT0065753,168,Mechanical Issue
DLY008279,FLT0065770,48,Crew Availability
DLY008280,FLT0065776,117,Late Aircraft Arrival
DLY008281,FLT0065781,217,Weather
DLY008282,FLT0065788,111,Mechanical Issue
DLY008283,FLT0065791,178,Air Traffic Control
DLY008284,FLT0065796,22,Airport Operations
DLY008285,FLT0065800,52,Late Aircraft Arrival
DLY008286,FLT0065803,23,Late Aircraft Arrival
DLY008287,FLT0065813,162,Air Traffic Control
DLY008288,FLT0065817,185,Late Aircraft Arrival
DLY008289,FLT0065825,74,Crew Availability
DLY008290,FLT0065829,145,Airport Operations
DLY008291,FLT0065831,164,Airport Operations
DLY008292,FLT0065834,151,Mechanical Issue
DLY008293,FLT0065842,16,Security
DLY008294,FLT0065848,184,Security
DLY008295,FLT0065851,197,Weather
DLY008296,FLT0065852,166,Security
DLY008297,FLT0065856,110,Crew Availability
DLY008298,FLT0065863,112,Crew Availability
DLY008299,FLT0065866,85,Air Traffic Control
DLY008300,FLT0065868,61,Late Aircraft Arrival
DLY008301,FLT0065872,116,Late Aircraft Arrival
DLY008302,FLT0065878,143,Air Traffic Control
DLY008303,FLT0065879,84,Airport Operations
DLY008304,FLT0065886,90,Air Traffic Control
DLY008305,FLT0065903,57,Air Traffic Control
DLY008306,FLT0065915,199,Crew Availability
DLY008307,FLT0065917,151,Late Aircraft Arrival
DLY008308,FLT0065928,165,Security
DLY008309,FLT0065943,95,Air Traffic Control
DLY008310,FLT0065945,112,Security
DLY008311,FLT0065947,132,Crew Availability
DLY008312,FLT0065950,19,Weather
DLY008313,FLT0065958,159,Crew Availability
DLY008314,FLT0065963,177,Mechanical Issue
DLY008315,FLT0065964,158,Airport Operations
DLY008316,FLT0065969,117,Security
DLY008317,FLT0065975,222,Mechanical Issue
DLY008318,FLT0065981,220,Security
DLY008319,FLT0065982,107,Weather
DLY008320,FLT0065985,79,Mechanical Issue
DLY008321,FLT0065994,164,Late Aircraft Arrival
DLY008322,FLT0066006,229,Weather
DLY008323,FLT0066009,220,Mechanical Issue
DLY008324,FLT0066021,92,Air Traffic Control
DLY008325,FLT0066026,232,Crew Availability
DLY008326,FLT0066035,25,Mechanical Issue
DLY008327,FLT0066038,230,Weather
DLY008328,FLT0066067,111,Security
DLY008329,FLT0066070,87,Mechanical Issue
DLY008330,FLT0066071,65,Air Traffic Control
DLY008331,FLT0066080,79,Security
DLY008332,FLT0066088,189,Mechanical Issue
DLY008333,FLT0066089,193,Air Traffic Control
DLY008334,FLT0066098,167,Security
DLY008335,FLT0066099,45,Crew Availability
DLY008336,FLT0066101,30,Crew Availability
DLY008337,FLT0066107,34,Mechanical Issue
DLY008338,FLT0066111,179,Mechanical Issue
DLY008339,FLT0066119,78,Mechanical Issue
DLY008340,FLT0066126,188,Airport Operations
DLY008341,FLT0066133,160,Crew Availability
DLY008342,FLT0066138,115,Weather
DLY008343,FLT0066143,165,Crew Availability
DLY008344,FLT0066154,161,Late Aircraft Arrival
DLY008345,FLT0066158,25,Security
DLY008346,FLT0066159,26,Mechanical Issue
DLY008347,FLT0066172,167,Weather
DLY008348,FLT0066175,102,Mechanical Issue
DLY008349,FLT0066180,193,Weather
DLY008350,FLT0066207,97,Weather
DLY008351,FLT0066215,35,Airport Operations
DLY008352,FLT0066243,117,Airport Operations
DLY008353,FLT0066251,214,Weather
DLY008354,FLT0066254,114,Air Traffic Control
DLY008355,FLT0066263,24,Late Aircraft Arrival
DLY008356,FLT0066280,239,Air Traffic Control
DLY008357,FLT0066283,61,Late Aircraft Arrival
DLY008358,FLT0066293,186,Late Aircraft Arrival
DLY008359,FLT0066298,85,Security
DLY008360,FLT0066302,91,Air Traffic Control
DLY008361,FLT0066303,74,Mechanical Issue
DLY008362,FLT0066309,17,Weather
DLY008363,FLT0066314,120,Late Aircraft Arrival
DLY008364,FLT0066319,85,Late Aircraft Arrival
DLY008365,FLT0066321,144,Security
DLY008366,FLT0066331,227,Airport Operations
DLY008367,FLT0066333,98,Security
DLY008368,FLT0066359,51,Airport Operations
DLY008369,FLT0066363,54,Airport Operations
DLY008370,FLT0066364,18,Air Traffic Control
DLY008371,FLT0066376,219,Air Traffic Control
DLY008372,FLT0066381,236,Late Aircraft Arrival
DLY008373,FLT0066414,133,Late Aircraft Arrival
DLY008374,FLT0066420,189,Mechanical Issue
DLY008375,FLT0066424,217,Mechanical Issue
DLY008376,FLT0066428,77,Air Traffic Control
DLY008377,FLT0066433,214,Mechanical Issue
DLY008378,FLT0066435,156,Air Traffic Control
DLY008379,FLT0066440,185,Crew Availability
DLY008380,FLT0066447,74,Air Traffic Control
DLY008381,FLT0066455,124,Late Aircraft Arrival
DLY008382,FLT0066465,160,Crew Availability
DLY008383,FLT0066466,153,Mechanical Issue
DLY008384,FLT0066471,131,Crew Availability
DLY008385,FLT0066481,118,Air Traffic Control
DLY008386,FLT0066485,223,Late Aircraft Arrival
DLY008387,FLT0066486,207,Mechanical Issue
DLY008388,FLT0066489,229,Airport Operations
DLY008389,FLT0066496,190,Security
DLY008390,FLT0066497,104,Late Aircraft Arrival
DLY008391,FLT0066502,168,Security
DLY008392,FLT0066548,128,Security
DLY008393,FLT0066549,169,Weather
DLY008394,FLT0066555,108,Weather
DLY008395,FLT0066558,52,Air Traffic Control
DLY008396,FLT0066568,81,Air Traffic Control
DLY008397,FLT0066577,80,Security
DLY008398,FLT0066582,106,Weather
DLY008399,FLT0066592,217,Security
DLY008400,FLT0066597,119,Mechanical Issue
DLY008401,FLT0066606,162,Air Traffic Control
DLY008402,FLT0066609,126,Airport Operations
DLY008403,FLT0066634,176,Weather
DLY008404,FLT0066647,97,Airport Operations
DLY008405,FLT0066654,100,Crew Availability
DLY008406,FLT0066662,112,Air Traffic Control
DLY008407,FLT0066666,122,Late Aircraft Arrival
DLY008408,FLT0066673,184,Late Aircraft Arrival
DLY008409,FLT0066678,178,Crew Availability
DLY008410,FLT0066683,164,Airport Operations
DLY008411,FLT0066684,80,Airport Operations
DLY008412,FLT0066685,144,Air Traffic Control
DLY008413,FLT0066686,67,Security
DLY008414,FLT0066687,48,Air Traffic Control
DLY008415,FLT0066693,115,Security
DLY008416,FLT0066707,168,Late Aircraft Arrival
DLY008417,FLT0066719,237,Security
DLY008418,FLT0066758,200,Air Traffic Control
DLY008419,FLT0066766,43,Crew Availability
DLY008420,FLT0066777,80,Air Traffic Control
DLY008421,FLT0066795,48,Security
DLY008422,FLT0066813,190,Late Aircraft Arrival
DLY008423,FLT0066823,202,Airport Operations
DLY008424,FLT0066824,33,Air Traffic Control
DLY008425,FLT0066829,233,Air Traffic Control
DLY008426,FLT0066852,146,Crew Availability
DLY008427,FLT0066857,184,Mechanical Issue
DLY008428,FLT0066889,78,Late Aircraft Arrival
DLY008429,FLT0066897,121,Mechanical Issue
DLY008430,FLT0066912,154,Late Aircraft Arrival
DLY008431,FLT0066916,237,Crew Availability
DLY008432,FLT0066926,238,Mechanical Issue
DLY008433,FLT0066931,200,Security
DLY008434,FLT0066939,174,Late Aircraft Arrival
DLY008435,FLT0066945,113,Air Traffic Control
DLY008436,FLT0066948,68,Security
DLY008437,FLT0066951,185,Late Aircraft Arrival
DLY008438,FLT0066957,236,Air Traffic Control
DLY008439,FLT0066958,61,Security
DLY008440,FLT0066959,108,Weather
DLY008441,FLT0066962,54,Weather
DLY008442,FLT0066976,230,Weather
DLY008443,FLT0066988,63,Late Aircraft Arrival
DLY008444,FLT0066996,55,Air Traffic Control
DLY008445,FLT0067003,141,Mechanical Issue
DLY008446,FLT0067010,182,Air Traffic Control
DLY008447,FLT0067022,112,Late Aircraft Arrival
DLY008448,FLT0067028,57,Crew Availability
DLY008449,FLT0067067,229,Crew Availability
DLY008450,FLT0067068,172,Air Traffic Control
DLY008451,FLT0067078,144,Security
DLY008452,FLT0067081,140,Air Traffic Control
DLY008453,FLT0067101,48,Security
DLY008454,FLT0067104,21,Late Aircraft Arrival
DLY008455,FLT0067109,23,Mechanical Issue
DLY008456,FLT0067122,183,Mechanical Issue
DLY008457,FLT0067127,128,Crew Availability
DLY008458,FLT0067133,173,Late Aircraft Arrival
DLY008459,FLT0067135,125,Mechanical Issue
DLY008460,FLT0067136,179,Security
DLY008461,FLT0067140,148,Late Aircraft Arrival
DLY008462,FLT0067146,143,Crew Availability
DLY008463,FLT0067152,32,Airport Operations
DLY008464,FLT0067176,33,Mechanical Issue
DLY008465,FLT0067187,70,Weather
DLY008466,FLT0067197,111,Airport Operations
DLY008467,FLT0067202,123,Weather
DLY008468,FLT0067216,147,Airport Operations
DLY008469,FLT0067218,121,Airport Operations
DLY008470,FLT0067222,142,Crew Availability
DLY008471,FLT0067241,99,Late Aircraft Arrival
DLY008472,FLT0067245,170,Crew Availability
DLY008473,FLT0067250,24,Crew Availability
DLY008474,FLT0067255,234,Air Traffic Control
DLY008475,FLT0067257,80,Crew Availability
DLY008476,FLT0067278,87,Air Traffic Control
DLY008477,FLT0067283,167,Crew Availability
DLY008478,FLT0067291,35,Weather
DLY008479,FLT0067297,27,Weather
DLY008480,FLT0067299,100,Airport Operations
DLY008481,FLT0067387,68,Late Aircraft Arrival
DLY008482,FLT0067395,109,Security
DLY008483,FLT0067416,207,Air Traffic Control
DLY008484,FLT0067427,99,Airport Operations
