ticket_id,passenger_id,booking_id,flight_id,fare_class,ticket_price,ticket_status
TKT00253864,PAX00253864,BK00137355,FLT0063589,Economy,276.48,Issued
TKT00253865,PAX00253865,BK00137355,FLT0063589,Economy,316.37,Issued
TKT00253866,PAX00253866,BK00137355,FLT0063589,Premium Economy,515.64,Issued
TKT00253867,PAX00253867,BK00137356,FLT0070287,Premium Economy,552.76,Issued
TKT00253868,PAX00253868,BK00137356,FLT0070287,First,4284.06,Issued
TKT00253869,PAX00253869,BK00137356,FLT0070287,Economy,596.28,Issued
TKT00253870,PAX00253870,BK00137357,FLT0002363,Economy,445.97,Issued
TKT00253871,PAX00253871,BK00137357,FLT0002363,Economy,98.55,Issued
TKT00253872,PAX00253872,BK00137358,FLT0006045,Economy,273.21,Issued
TKT00253873,PAX00253873,BK00137358,FLT0006045,Economy,364.03,Issued
TKT00253874,PAX00253874,BK00137359,FLT0043859,Economy,252.96,Issued
TKT00253875,PAX00253875,BK00137359,FLT0043859,Economy,402.15,Issued
TKT00253876,PAX00253876,BK00137360,FLT0042314,Premium Economy,940.85,Issued
TKT00253877,PAX00253877,BK00137360,FLT0042314,Economy,118.93,Issued
TKT00253878,PAX00253878,BK00137361,FLT0042154,Economy,426.71,Issued
TKT00253879,PAX00253879,BK00137362,FLT0060409,Economy,447.18,Issued
TKT00253880,PAX00253880,BK00137363,FLT0007494,Economy,446.35,Cancelled
TKT00253881,PAX00253881,BK00137364,FLT0008810,Business,2331.06,Issued
TKT00253882,PAX00253882,BK00137365,FLT0077334,Business,1716.93,Issued
TKT00253883,PAX00253883,BK00137365,FLT0077334,Business,1030.13,Issued
TKT00253884,PAX00253884,BK00137365,FLT0077334,Economy,206.82,Issued
TKT00253885,PAX00253885,BK00137366,FLT0060719,Economy,549.66,Issued
TKT00253886,PAX00253886,BK00137367,FLT0001695,Economy,308.38,Issued
TKT00253887,PAX00253887,BK00137368,FLT0043997,Economy,516.33,Issued
TKT00253888,PAX00253888,BK00137368,FLT0043997,Economy,251.28,Issued
TKT00253889,PAX00253889,BK00137369,FLT0044450,Economy,167.24,Issued
TKT00253890,PAX00253890,BK00137370,FLT0029210,Economy,102.18,Issued
TKT00253891,PAX00253891,BK00137370,FLT0029210,Economy,161.23,Issued
TKT00253892,PAX00253892,BK00137371,FLT0007362,Economy,316.77,Issued
TKT00253893,PAX00253893,BK00137372,FLT0064876,Economy,457.34,Issued
TKT00253894,PAX00253894,BK00137372,FLT0064876,Economy,433.13,Issued
TKT00253895,PAX00253895,BK00137373,FLT0004726,Economy,504.86,Issued
TKT00253896,PAX00253896,BK00137373,FLT0004726,Economy,574.65,Issued
TKT00253897,PAX00253897,BK00137373,FLT0004726,Economy,171.99,Issued
TKT00253898,PAX00253898,BK00137374,FLT0028423,Business,3436.27,Issued
TKT00253899,PAX00253899,BK00137375,FLT0075136,Business,1382.52,Issued
TKT00253900,PAX00253900,BK00137376,FLT0000915,Economy,100.94,Issued
TKT00253901,PAX00253901,BK00137377,FLT0066196,Business,1828.8,Cancelled
TKT00253902,PAX00253902,BK00137377,FLT0066196,Economy,168.27,Cancelled
TKT00253903,PAX00253903,BK00137377,FLT0066196,Premium Economy,1061.66,Cancelled
TKT00253904,PAX00253904,BK00137377,FLT0066196,Economy,588.95,Cancelled
TKT00253905,PAX00253905,BK00137378,FLT0001784,Economy,346.67,Issued
TKT00253906,PAX00253906,BK00137379,FLT0045044,First,3412.44,Issued
TKT00253907,PAX00253907,BK00137380,FLT0011097,Economy,579.3,Issued
TKT00253908,PAX00253908,BK00137381,FLT0017086,Economy,353.26,Issued
TKT00253909,PAX00253909,BK00137381,FLT0017086,Premium Economy,1115.3,Issued
TKT00253910,PAX00253910,BK00137381,FLT0017086,Premium Economy,957.65,Issued
TKT00253911,PAX00253911,BK00137381,FLT0017086,Premium Economy,356.51,Issued
TKT00253912,PAX00253912,BK00137382,FLT0026645,Premium Economy,904.98,Issued
TKT00253913,PAX00253913,BK00137383,FLT0070508,Business,1963.64,Issued
TKT00253914,PAX00253914,BK00137384,FLT0007894,Economy,345.87,Issued
TKT00253915,PAX00253915,BK00137385,FLT0037541,Economy,128.33,Cancelled
TKT00253916,PAX00253916,BK00137385,FLT0037541,Economy,186.73,Cancelled
TKT00253917,PAX00253917,BK00137385,FLT0037541,Premium Economy,302.49,Cancelled
TKT00253918,PAX00253918,BK00137386,FLT0046655,Economy,181.85,Issued
TKT00253919,PAX00253919,BK00137386,FLT0046655,Economy,227.67,Issued
TKT00253920,PAX00253920,BK00137387,FLT0033944,Economy,377.93,Issued
TKT00253921,PAX00253921,BK00137387,FLT0033944,Economy,394.78,Issued
TKT00253922,PAX00253922,BK00137388,FLT0042593,Premium Economy,393.57,Issued
TKT00253923,PAX00253923,BK00137389,FLT0066831,Economy,350.52,Issued
TKT00253924,PAX00253924,BK00137389,FLT0066831,Economy,518.08,Issued
TKT00253925,PAX00253925,BK00137389,FLT0066831,Premium Economy,627.91,Issued
TKT00253926,PAX00253926,BK00137390,FLT0070818,Economy,545.96,Issued
TKT00253927,PAX00253927,BK00137390,FLT0070818,Economy,300.54,Issued
TKT00253928,PAX00253928,BK00137391,FLT0025603,Economy,556.21,Issued
TKT00253929,PAX00253929,BK00137392,FLT0028958,Economy,280.28,Issued
TKT00253930,PAX00253930,BK00137392,FLT0028958,Economy,139.72,Issued
TKT00253931,PAX00253931,BK00137392,FLT0028958,Economy,272.44,Issued
TKT00253932,PAX00253932,BK00137393,FLT0040581,Premium Economy,893.18,Issued
TKT00253933,PAX00253933,BK00137393,FLT0040581,Premium Economy,675.26,Issued
TKT00253934,PAX00253934,BK00137393,FLT0040581,First,3770.28,Issued
TKT00253935,PAX00253935,BK00137394,FLT0044784,Premium Economy,711.75,Issued
TKT00253936,PAX00253936,BK00137394,FLT0044784,Premium Economy,428.56,Issued
TKT00253937,PAX00253937,BK00137394,FLT0044784,Economy,238.86,Issued
TKT00253938,PAX00253938,BK00137395,FLT0059779,Economy,470.68,Issued
TKT00253939,PAX00253939,BK00137395,FLT0059779,Economy,555.38,Issued
TKT00253940,PAX00253940,BK00137396,FLT0030651,Business,1846.63,Cancelled
TKT00253941,PAX00253941,BK00137397,FLT0064650,Economy,249.92,Issued
TKT00253942,PAX00253942,BK00137397,FLT0064650,Economy,319.92,Issued
TKT00253943,PAX00253943,BK00137397,FLT0064650,Economy,211.83,Issued
TKT00253944,PAX00253944,BK00137398,FLT0064412,Economy,504.54,Issued
TKT00253945,PAX00253945,BK00137398,FLT0064412,Economy,334.64,Issued
TKT00253946,PAX00253946,BK00137399,FLT0039551,Economy,398.36,Issued
TKT00253947,PAX00253947,BK00137399,FLT0039551,Economy,126.85,Issued
TKT00253948,PAX00253948,BK00137400,FLT0005352,Economy,155.19,Issued
TKT00253949,PAX00253949,BK00137400,FLT0005352,Economy,323.82,Issued
TKT00253950,PAX00253950,BK00137401,FLT0050721,Business,902.19,Issued
TKT00253951,PAX00253951,BK00137402,FLT0078988,Economy,478.18,Issued
TKT00253952,PAX00253952,BK00137403,FLT0049728,Economy,96.28,Issued
TKT00253953,PAX00253953,BK00137403,FLT0049728,Business,2825.07,Issued
TKT00253954,PAX00253954,BK00137403,FLT0049728,Economy,146.96,Issued
TKT00253955,PAX00253955,BK00137403,FLT0049728,Economy,353.9,Issued
TKT00253956,PAX00253956,BK00137404,FLT0045259,Economy,359.08,Issued
TKT00253957,PAX00253957,BK00137404,FLT0045259,Economy,271.68,Issued
TKT00253958,PAX00253958,BK00137405,FLT0020076,Economy,368.85,Issued
TKT00253959,PAX00253959,BK00137405,FLT0020076,Economy,237.94,Issued
TKT00253960,PAX00253960,BK00137406,FLT0035977,Economy,345.09,Issued
TKT00253961,PAX00253961,BK00137407,FLT0063357,Economy,214.99,Issued
TKT00253962,PAX00253962,BK00137408,FLT0068068,Economy,558.47,Issued
TKT00253963,PAX00253963,BK00137408,FLT0068068,Economy,367.51,Issued
TKT00253964,PAX00253964,BK00137409,FLT0001383,Economy,510.29,Issued
TKT00253965,PAX00253965,BK00137410,FLT0055981,Economy,90.08,Issued
TKT00253966,PAX00253966,BK00137411,FLT0040501,Economy,453.82,Issued
TKT00253967,PAX00253967,BK00137412,FLT0076226,Economy,530.72,Cancelled
TKT00253968,PAX00253968,BK00137412,FLT0076226,Business,3170.52,Cancelled
TKT00253969,PAX00253969,BK00137413,FLT0036899,Economy,222.82,Issued
TKT00253970,PAX00253970,BK00137414,FLT0049268,Business,2216.62,Issued
TKT00253971,PAX00253971,BK00137415,FLT0038524,Economy,262.93,Issued
TKT00253972,PAX00253972,BK00137416,FLT0035332,Premium Economy,601.96,Issued
TKT00253973,PAX00253973,BK00137416,FLT0035332,Economy,318.61,Issued
TKT00253974,PAX00253974,BK00137417,FLT0042495,Economy,435.78,Issued
TKT00253975,PAX00253975,BK00137417,FLT0042495,Economy,493.77,Issued
TKT00253976,PAX00253976,BK00137417,FLT0042495,Economy,145.98,Issued
TKT00253977,PAX00253977,BK00137417,FLT0042495,First,8307.66,Issued
TKT00253978,PAX00253978,BK00137418,FLT0041979,Economy,342.79,Issued
TKT00253979,PAX00253979,BK00137418,FLT0041979,Economy,553.1,Issued
TKT00253980,PAX00253980,BK00137418,FLT0041979,Economy,550.96,Issued
TKT00253981,PAX00253981,BK00137419,FLT0059519,Economy,180.94,Issued
TKT00253982,PAX00253982,BK00137419,FLT0059519,Economy,347.95,Issued
TKT00253983,PAX00253983,BK00137419,FLT0059519,Economy,415.42,Issued
TKT00253984,PAX00253984,BK00137419,FLT0059519,Premium Economy,440.26,Issued
TKT00253985,PAX00253985,BK00137420,FLT0014011,Premium Economy,720.63,Issued
TKT00253986,PAX00253986,BK00137421,FLT0021039,Premium Economy,536.21,Issued
TKT00253987,PAX00253987,BK00137422,FLT0017162,Economy,529.1,Issued
TKT00253988,PAX00253988,BK00137423,FLT0050987,Economy,592.2,Issued
TKT00253989,PAX00253989,BK00137423,FLT0050987,Premium Economy,949.84,Issued
TKT00253990,PAX00253990,BK00137423,FLT0050987,Economy,148.9,Issued
TKT00253991,PAX00253991,BK00137424,FLT0006118,Business,2761.75,Issued
TKT00253992,PAX00253992,BK00137425,FLT0004366,Economy,539.52,Issued
TKT00253993,PAX00253993,BK00137425,FLT0004366,Economy,305.21,Issued
TKT00253994,PAX00253994,BK00137426,FLT0023303,Economy,410.38,Issued
TKT00253995,PAX00253995,BK00137426,FLT0023303,Economy,234.93,Issued
TKT00253996,PAX00253996,BK00137427,FLT0048809,Economy,279.31,Issued
TKT00253997,PAX00253997,BK00137427,FLT0048809,Economy,212.33,Issued
TKT00253998,PAX00253998,BK00137427,FLT0048809,Economy,307.99,Issued
TKT00253999,PAX00253999,BK00137428,FLT0038328,Premium Economy,1104.48,Issued
TKT00254000,PAX00254000,BK00137428,FLT0038328,Economy,451.87,Issued
TKT00254001,PAX00254001,BK00137428,FLT0038328,Economy,390.19,Issued
TKT00254002,PAX00254002,BK00137428,FLT0038328,Economy,366.94,Issued
TKT00254003,PAX00254003,BK00137429,FLT0067693,Economy,196.27,Issued
TKT00254004,PAX00254004,BK00137429,FLT0067693,Business,2599.44,Issued
TKT00254005,PAX00254005,BK00137430,FLT0076945,Economy,506.55,Issued
TKT00254006,PAX00254006,BK00137430,FLT0076945,Economy,553.74,Issued
TKT00254007,PAX00254007,BK00137430,FLT0076945,Economy,426.05,Issued
TKT00254008,PAX00254008,BK00137431,FLT0050623,Economy,129.15,Issued
TKT00254009,PAX00254009,BK00137432,FLT0050704,Economy,554.64,Issued
TKT00254010,PAX00254010,BK00137432,FLT0050704,Economy,586.35,Issued
TKT00254011,PAX00254011,BK00137433,FLT0007695,Economy,183.85,Issued
TKT00254012,PAX00254012,BK00137433,FLT0007695,Economy,318.04,Issued
TKT00254013,PAX00254013,BK00137434,FLT0060154,Economy,118.07,Issued
TKT00254014,PAX00254014,BK00137434,FLT0060154,Economy,494.75,Issued
TKT00254015,PAX00254015,BK00137435,FLT0049121,Economy,277.94,Issued
TKT00254016,PAX00254016,BK00137435,FLT0049121,Economy,562.99,Issued
TKT00254017,PAX00254017,BK00137436,FLT0049675,Economy,183.17,Cancelled
TKT00254018,PAX00254018,BK00137437,FLT0049422,Economy,545.99,Issued
TKT00254019,PAX00254019,BK00137438,FLT0032715,Business,1424.5,Issued
TKT00254020,PAX00254020,BK00137439,FLT0031571,Economy,417.54,Issued
TKT00254021,PAX00254021,BK00137439,FLT0031571,Economy,352.79,Issued
TKT00254022,PAX00254022,BK00137439,FLT0031571,Premium Economy,555.4,Issued
TKT00254023,PAX00254023,BK00137440,FLT0048092,Economy,456.03,Cancelled
TKT00254024,PAX00254024,BK00137440,FLT0048092,Economy,492.08,Cancelled
TKT00254025,PAX00254025,BK00137441,FLT0045516,Business,2450.73,Issued
TKT00254026,PAX00254026,BK00137442,FLT0058910,Economy,531.44,Issued
TKT00254027,PAX00254027,BK00137443,FLT0075996,Economy,389.61,Issued
TKT00254028,PAX00254028,BK00137443,FLT0075996,Economy,198.0,Issued
TKT00254029,PAX00254029,BK00137444,FLT0025076,Economy,295.38,Issued
TKT00254030,PAX00254030,BK00137444,FLT0025076,Economy,433.2,Issued
TKT00254031,PAX00254031,BK00137445,FLT0034360,Economy,443.66,Issued
TKT00254032,PAX00254032,BK00137446,FLT0077085,Economy,478.27,Issued
TKT00254033,PAX00254033,BK00137446,FLT0077085,Economy,479.08,Issued
TKT00254034,PAX00254034,BK00137446,FLT0077085,Economy,378.51,Issued
TKT00254035,PAX00254035,BK00137447,FLT0022135,Economy,550.29,Issued
TKT00254036,PAX00254036,BK00137447,FLT0022135,Economy,115.21,Issued
TKT00254037,PAX00254037,BK00137448,FLT0005803,Economy,343.8,Issued
TKT00254038,PAX00254038,BK00137449,FLT0067506,Business,2066.58,Issued
TKT00254039,PAX00254039,BK00137450,FLT0031876,Economy,219.44,Issued
TKT00254040,PAX00254040,BK00137451,FLT0009021,Economy,285.49,Refunded
TKT00254041,PAX00254041,BK00137452,FLT0039184,Economy,233.75,Cancelled
TKT00254042,PAX00254042,BK00137452,FLT0039184,Economy,162.84,Cancelled
TKT00254043,PAX00254043,BK00137452,FLT0039184,Economy,501.31,Cancelled
TKT00254044,PAX00254044,BK00137453,FLT0004042,Economy,339.79,Issued
TKT00254045,PAX00254045,BK00137454,FLT0011197,Premium Economy,360.99,Issued
TKT00254046,PAX00254046,BK00137455,FLT0035325,Economy,411.9,Cancelled
TKT00254047,PAX00254047,BK00137456,FLT0027165,Economy,328.31,Issued
TKT00254048,PAX00254048,BK00137456,FLT0027165,Economy,198.55,Issued
TKT00254049,PAX00254049,BK00137457,FLT0067996,Business,1633.94,Issued
TKT00254050,PAX00254050,BK00137457,FLT0067996,Economy,193.09,Issued
TKT00254051,PAX00254051,BK00137457,FLT0067996,Economy,392.04,Issued
TKT00254052,PAX00254052,BK00137458,FLT0074652,Economy,412.47,Issued
TKT00254053,PAX00254053,BK00137458,FLT0074652,Economy,202.6,Issued
TKT00254054,PAX00254054,BK00137458,FLT0074652,Economy,358.26,Issued
TKT00254055,PAX00254055,BK00137459,FLT0061039,Economy,587.61,Issued
TKT00254056,PAX00254056,BK00137459,FLT0061039,Economy,554.3,Issued
TKT00254057,PAX00254057,BK00137459,FLT0061039,Premium Economy,835.15,Issued
TKT00254058,PAX00254058,BK00137460,FLT0012126,Economy,588.9,Cancelled
TKT00254059,PAX00254059,BK00137460,FLT0012126,Economy,394.12,Cancelled
TKT00254060,PAX00254060,BK00137460,FLT0012126,Economy,540.63,Cancelled
TKT00254061,PAX00254061,BK00137461,FLT0077157,Business,2519.22,Cancelled
TKT00254062,PAX00254062,BK00137461,FLT0077157,Economy,167.24,Cancelled
TKT00254063,PAX00254063,BK00137461,FLT0077157,Premium Economy,820.8,Cancelled
TKT00254064,PAX00254064,BK00137462,FLT0023674,Economy,211.87,Issued
TKT00254065,PAX00254065,BK00137463,FLT0051608,Economy,534.85,Issued
TKT00254066,PAX00254066,BK00137463,FLT0051608,Premium Economy,679.31,Issued
TKT00254067,PAX00254067,BK00137464,FLT0052791,Economy,302.63,Issued
TKT00254068,PAX00254068,BK00137464,FLT0052791,Economy,512.22,Issued
TKT00254069,PAX00254069,BK00137464,FLT0052791,Premium Economy,1004.25,Issued
TKT00254070,PAX00254070,BK00137465,FLT0045215,Premium Economy,703.76,Issued
TKT00254071,PAX00254071,BK00137465,FLT0045215,Economy,587.73,Issued
TKT00254072,PAX00254072,BK00137465,FLT0045215,Economy,525.11,Issued
TKT00254073,PAX00254073,BK00137465,FLT0045215,Economy,324.48,Issued
TKT00254074,PAX00254074,BK00137466,FLT0039830,Business,1462.69,Issued
TKT00254075,PAX00254075,BK00137467,FLT0055675,Premium Economy,1167.52,Issued
TKT00254076,PAX00254076,BK00137468,FLT0041357,Economy,491.08,Issued
TKT00254077,PAX00254077,BK00137469,FLT0037290,Economy,398.94,Issued
TKT00254078,PAX00254078,BK00137470,FLT0044035,Economy,321.08,Issued
TKT00254079,PAX00254079,BK00137470,FLT0044035,Economy,441.72,Issued
TKT00254080,PAX00254080,BK00137471,FLT0039764,Economy,595.88,Issued
TKT00254081,PAX00254081,BK00137472,FLT0030902,Economy,411.56,Cancelled
TKT00254082,PAX00254082,BK00137473,FLT0079890,Economy,256.92,Issued
TKT00254083,PAX00254083,BK00137473,FLT0079890,Economy,162.15,Issued
TKT00254084,PAX00254084,BK00137473,FLT0079890,Economy,266.03,Issued
TKT00254085,PAX00254085,BK00137474,FLT0009221,Economy,387.32,Issued
TKT00254086,PAX00254086,BK00137474,FLT0009221,Economy,291.63,Issued
TKT00254087,PAX00254087,BK00137475,FLT0035686,Economy,309.37,Issued
TKT00254088,PAX00254088,BK00137475,FLT0035686,Economy,580.03,Issued
TKT00254089,PAX00254089,BK00137476,FLT0029839,Economy,292.58,Issued
TKT00254090,PAX00254090,BK00137476,FLT0029839,Business,1982.37,Issued
TKT00254091,PAX00254091,BK00137476,FLT0029839,Premium Economy,559.42,Issued
TKT00254092,PAX00254092,BK00137476,FLT0029839,Economy,235.96,Issued
TKT00254093,PAX00254093,BK00137477,FLT0066794,Economy,470.69,Issued
TKT00254094,PAX00254094,BK00137477,FLT0066794,Economy,186.29,Issued
TKT00254095,PAX00254095,BK00137477,FLT0066794,Economy,396.31,Issued
TKT00254096,PAX00254096,BK00137478,FLT0030108,Premium Economy,1111.19,Issued
TKT00254097,PAX00254097,BK00137479,FLT0074778,Premium Economy,1085.26,Cancelled
TKT00254098,PAX00254098,BK00137480,FLT0002685,Premium Economy,1149.07,Issued
TKT00254099,PAX00254099,BK00137480,FLT0002685,Economy,498.52,Issued
TKT00254100,PAX00254100,BK00137481,FLT0057289,Economy,386.51,Issued
TKT00254101,PAX00254101,BK00137482,FLT0004798,Economy,407.97,Issued
TKT00254102,PAX00254102,BK00137482,FLT0004798,Economy,372.97,Issued
TKT00254103,PAX00254103,BK00137483,FLT0039448,Economy,455.22,Issued
TKT00254104,PAX00254104,BK00137484,FLT0077193,Economy,508.93,Issued
TKT00254105,PAX00254105,BK00137485,FLT0071179,Economy,188.77,Issued
TKT00254106,PAX00254106,BK00137486,FLT0040130,Premium Economy,705.78,Cancelled
TKT00254107,PAX00254107,BK00137486,FLT0040130,Premium Economy,607.07,Cancelled
TKT00254108,PAX00254108,BK00137487,FLT0079608,Economy,493.6,Issued
TKT00254109,PAX00254109,BK00137488,FLT0071989,Business,3088.36,Issued
TKT00254110,PAX00254110,BK00137488,FLT0071989,Economy,473.63,Issued
TKT00254111,PAX00254111,BK00137489,FLT0040626,Economy,416.0,Issued
TKT00254112,PAX00254112,BK00137489,FLT0040626,Economy,450.86,Issued
TKT00254113,PAX00254113,BK00137490,FLT0043275,Economy,394.13,Issued
TKT00254114,PAX00254114,BK00137490,FLT0043275,First,2997.57,Issued
TKT00254115,PAX00254115,BK00137491,FLT0034715,Economy,494.08,Issued
TKT00254116,PAX00254116,BK00137492,FLT0036964,Economy,428.03,Issued
TKT00254117,PAX00254117,BK00137493,FLT0070896,Economy,170.0,Issued
TKT00254118,PAX00254118,BK00137493,FLT0070896,Economy,119.88,Issued
TKT00254119,PAX00254119,BK00137493,FLT0070896,Economy,343.1,Issued
TKT00254120,PAX00254120,BK00137493,FLT0070896,Economy,398.5,Issued
TKT00254121,PAX00254121,BK00137494,FLT0008450,Economy,307.75,Issued
TKT00254122,PAX00254122,BK00137494,FLT0008450,Business,1906.2,Issued
TKT00254123,PAX00254123,BK00137494,FLT0008450,Economy,315.8,Issued
TKT00254124,PAX00254124,BK00137495,FLT0051753,Economy,175.29,Issued
TKT00254125,PAX00254125,BK00137495,FLT0051753,Economy,435.15,Issued
TKT00254126,PAX00254126,BK00137496,FLT0055869,Business,1579.09,Issued
TKT00254127,PAX00254127,BK00137496,FLT0055869,Economy,88.68,Issued
TKT00254128,PAX00254128,BK00137496,FLT0055869,Economy,166.2,Issued
TKT00254129,PAX00254129,BK00137497,FLT0041586,Economy,126.34,Cancelled
TKT00254130,PAX00254130,BK00137498,FLT0055285,Economy,459.07,Issued
TKT00254131,PAX00254131,BK00137498,FLT0055285,Economy,191.99,Issued
TKT00254132,PAX00254132,BK00137499,FLT0005430,First,7467.22,Issued
TKT00254133,PAX00254133,BK00137499,FLT0005430,Economy,412.03,Issued
TKT00254134,PAX00254134,BK00137499,FLT0005430,Premium Economy,873.17,Issued
TKT00254135,PAX00254135,BK00137499,FLT0005430,Economy,93.02,Issued
TKT00254136,PAX00254136,BK00137500,FLT0066278,Economy,323.77,Issued
TKT00254137,PAX00254137,BK00137500,FLT0066278,Economy,417.97,Issued
TKT00254138,PAX00254138,BK00137501,FLT0000148,Economy,442.04,Cancelled
TKT00254139,PAX00254139,BK00137501,FLT0000148,Economy,86.79,Cancelled
TKT00254140,PAX00254140,BK00137502,FLT0077709,Economy,140.96,Issued
TKT00254141,PAX00254141,BK00137502,FLT0077709,Economy,151.17,Issued
TKT00254142,PAX00254142,BK00137503,FLT0023708,Economy,228.37,Issued
TKT00254143,PAX00254143,BK00137503,FLT0023708,Business,1799.94,Issued
TKT00254144,PAX00254144,BK00137503,FLT0023708,Business,1369.27,Issued
TKT00254145,PAX00254145,BK00137504,FLT0066037,Business,1796.52,Issued
TKT00254146,PAX00254146,BK00137505,FLT0075808,Premium Economy,883.68,Issued
TKT00254147,PAX00254147,BK00137505,FLT0075808,Economy,206.34,Issued
TKT00254148,PAX00254148,BK00137505,FLT0075808,Premium Economy,312.98,Issued
TKT00254149,PAX00254149,BK00137505,FLT0075808,Economy,580.94,Issued
TKT00254150,PAX00254150,BK00137506,FLT0013360,Economy,236.61,Issued
TKT00254151,PAX00254151,BK00137507,FLT0052793,Economy,560.67,Issued
TKT00254152,PAX00254152,BK00137508,FLT0029498,Economy,491.96,Issued
TKT00254153,PAX00254153,BK00137508,FLT0029498,Economy,306.25,Issued
TKT00254154,PAX00254154,BK00137509,FLT0000021,Economy,337.12,Issued
TKT00254155,PAX00254155,BK00137509,FLT0000021,Economy,508.31,Issued
TKT00254156,PAX00254156,BK00137510,FLT0007498,Economy,172.41,Issued
TKT00254157,PAX00254157,BK00137511,FLT0067638,Premium Economy,565.3,Issued
TKT00254158,PAX00254158,BK00137512,FLT0050070,Economy,409.76,Issued
TKT00254159,PAX00254159,BK00137512,FLT0050070,Economy,97.71,Issued
