loyalty_id,customer_id,tier,points_balance,enrollment_date,status
LOY0030275,CUS0017982,Blue,114120,2015-05-30,Active
LOY0030276,CUS0017225,Gold,36354,2016-06-20,Expired
LOY0030277,CUS0056310,Gold,28487,2015-11-09,Active
LOY0030278,CUS0030139,Silver,35222,2016-07-16,Active
LOY0030279,CUS0019365,Gold,146150,2021-07-19,Active
LOY0030280,CUS0055060,Platinum,238774,2016-09-12,Active
LOY0030281,CUS0000233,Silver,61892,2016-10-09,Active
LOY0030282,CUS0036612,Silver,14984,2015-09-06,Active
LOY0030283,CUS0019142,Gold,136449,2022-03-31,Active
LOY0030284,CUS0028122,Gold,97260,2016-05-11,Expired
LOY0030285,CUS0011417,Silver,209917,2023-04-14,Active
LOY0030286,CUS0057418,Blue,107792,2024-06-14,Active
LOY0030287,CUS0048587,Silver,131726,2017-06-02,Suspended
LOY0030288,CUS0001915,Gold,238478,2024-02-22,Active
LOY0030289,CUS0003456,Silver,162461,2026-04-12,Expired
LOY0030290,CUS0053642,Silver,126873,2015-03-19,Expired
LOY0030291,CUS0002377,Gold,215364,2016-09-09,Expired
LOY0030292,CUS0057679,Silver,157698,2019-10-18,Active
LOY0030293,CUS0058824,Blue,167841,2017-01-10,Active
LOY0030294,CUS0047139,Blue,166395,2015-10-05,Active
LOY0030295,CUS0055282,Silver,92760,2020-12-31,Active
LOY0030296,CUS0032568,Silver,123019,2021-05-29,Suspended
LOY0030297,CUS0007139,Silver,80323,2025-09-24,Suspended
LOY0030298,CUS0057709,Silver,122082,2015-02-07,Active
LOY0030299,CUS0000296,Blue,34063,2024-05-05,Expired
LOY0030300,CUS0005137,Gold,80325,2024-11-23,Active
LOY0030301,CUS0043936,Blue,236289,2023-09-24,Active
LOY0030302,CUS0047189,Blue,53385,2021-12-25,Active
LOY0030303,CUS0020476,Gold,104730,2017-06-15,Active
LOY0030304,CUS0018419,Gold,86326,2018-10-21,Active
LOY0030305,CUS0001627,Blue,168510,2015-11-10,Suspended
LOY0030306,CUS0019427,Silver,157818,2024-12-15,Active
LOY0030307,CUS0051621,Gold,7179,2020-11-07,Active
LOY0030308,CUS0023593,Blue,112150,2021-02-08,Active
LOY0030309,CUS0050982,Blue,110727,2021-06-18,Active
LOY0030310,CUS0043622,Gold,108473,2022-03-18,Expired
LOY0030311,CUS0052351,Silver,163041,2024-06-05,Active
LOY0030312,CUS0014890,Silver,157830,2015-03-10,Active
LOY0030313,CUS0039182,Gold,234563,2023-02-11,Suspended
LOY0030314,CUS0017958,Silver,127836,2022-10-20,Active
LOY0030315,CUS0058676,Blue,16895,2019-02-09,Active
LOY0030316,CUS0017992,Blue,158953,2020-09-10,Active
LOY0030317,CUS0006159,Gold,190065,2017-04-07,Active
LOY0030318,CUS0034837,Blue,156455,2021-02-06,Active
LOY0030319,CUS0016592,Gold,208233,2025-09-27,Active
LOY0030320,CUS0013932,Gold,161939,2017-08-29,Expired
LOY0030321,CUS0048715,Silver,120220,2021-07-19,Suspended
LOY0030322,CUS0041995,Blue,177639,2024-09-02,Active
LOY0030323,CUS0011888,Blue,175124,2015-02-07,Suspended
LOY0030324,CUS0027984,Silver,163825,2018-07-03,Active
LOY0030325,CUS0051064,Blue,183796,2017-09-28,Active
LOY0030326,CUS0046307,Gold,80797,2020-06-25,Active
LOY0030327,CUS0058037,Gold,20138,2018-01-23,Active
LOY0030328,CUS0045556,Gold,96870,2018-07-16,Active
LOY0030329,CUS0037027,Silver,150236,2020-10-31,Active
LOY0030330,CUS0029606,Silver,110530,2017-12-13,Active
LOY0030331,CUS0014761,Gold,73147,2025-06-27,Suspended
LOY0030332,CUS0022746,Gold,237595,2023-11-02,Active
LOY0030333,CUS0022256,Gold,936,2018-01-27,Suspended
LOY0030334,CUS0012538,Blue,181158,2023-10-24,Suspended
LOY0030335,CUS0052015,Blue,220577,2015-06-16,Suspended
LOY0030336,CUS0057708,Blue,93267,2021-09-01,Expired
LOY0030337,CUS0053584,Silver,110451,2018-11-25,Active
LOY0030338,CUS0046418,Gold,129236,2025-05-05,Active
LOY0030339,CUS0029552,Silver,73806,2015-02-24,Active
LOY0030340,CUS0051758,Blue,134124,2023-12-25,Suspended
LOY0030341,CUS0046190,Platinum,78462,2015-09-23,Active
LOY0030342,CUS0051741,Blue,142700,2022-09-22,Expired
LOY0030343,CUS0027936,Silver,5138,2017-05-15,Active
LOY0030344,CUS0025990,Blue,168089,2025-06-18,Active
LOY0030345,CUS0002628,Gold,219309,2021-01-17,Suspended
LOY0030346,CUS0030910,Silver,155813,2016-05-01,Active
LOY0030347,CUS0028855,Blue,202249,2017-11-25,Expired
LOY0030348,CUS0053718,Blue,8594,2018-06-01,Active
LOY0030349,CUS0031369,Silver,9757,2020-11-17,Active
LOY0030350,CUS0049567,Gold,55648,2016-08-02,Active
LOY0030351,CUS0033153,Silver,104711,2017-05-17,Active
LOY0030352,CUS0028097,Silver,110735,2023-11-04,Suspended
LOY0030353,CUS0002694,Gold,237007,2019-07-29,Active
LOY0030354,CUS0014636,Gold,110736,2025-01-16,Active
LOY0030355,CUS0001661,Silver,156407,2021-08-31,Active
LOY0030356,CUS0006271,Blue,136395,2022-01-16,Active
LOY0030357,CUS0054413,Gold,210798,2023-11-17,Suspended
LOY0030358,CUS0020614,Silver,139118,2025-03-17,Active
LOY0030359,CUS0007775,Gold,178526,2016-07-07,Active
LOY0030360,CUS0006670,Gold,133209,2015-11-26,Active
LOY0030361,CUS0049618,Blue,79134,2019-05-24,Suspended
LOY0030362,CUS0047835,Gold,106038,2021-11-14,Active
LOY0030363,CUS0043885,Silver,224588,2020-10-05,Expired
LOY0030364,CUS0024486,Blue,168944,2025-12-02,Active
LOY0030365,CUS0052715,Gold,239709,2016-04-21,Expired
LOY0030366,CUS0002613,Gold,234565,2022-01-22,Suspended
LOY0030367,CUS0033673,Silver,232878,2025-10-23,Expired
LOY0030368,CUS0034504,Blue,22134,2015-08-07,Active
LOY0030369,CUS0037090,Blue,48983,2023-10-13,Suspended
LOY0030370,CUS0013657,Gold,63936,2018-10-14,Active
LOY0030371,CUS0039509,Silver,201529,2022-09-30,Active
LOY0030372,CUS0052950,Gold,111261,2021-09-06,Active
LOY0030373,CUS0035712,Gold,77091,2025-03-30,Active
LOY0030374,CUS0033778,Gold,37662,2020-02-25,Active
LOY0030375,CUS0054673,Gold,226867,2021-02-09,Active
LOY0030376,CUS0017509,Silver,50861,2020-05-09,Suspended
LOY0030377,CUS0020424,Silver,19339,2020-09-08,Suspended
LOY0030378,CUS0030920,Blue,80395,2020-12-10,Expired
LOY0030379,CUS0020911,Blue,242052,2025-01-23,Active
LOY0030380,CUS0045853,Silver,68443,2024-08-05,Active
LOY0030381,CUS0033411,Silver,188606,2016-10-01,Expired
LOY0030382,CUS0045376,Blue,28335,2021-11-02,Active
LOY0030383,CUS0059552,Silver,53672,2019-12-30,Active
LOY0030384,CUS0018760,Blue,2687,2019-03-25,Active
LOY0030385,CUS0005196,Gold,175706,2026-02-27,Active
LOY0030386,CUS0049039,Blue,17798,2021-09-04,Expired
LOY0030387,CUS0039080,Blue,137689,2023-01-01,Active
LOY0030388,CUS0004909,Blue,126149,2025-06-07,Suspended
LOY0030389,CUS0021679,Silver,7086,2018-10-18,Expired
LOY0030390,CUS0028890,Silver,179552,2021-06-02,Expired
LOY0030391,CUS0018304,Gold,31283,2022-12-29,Expired
LOY0030392,CUS0033792,Gold,61284,2023-07-01,Expired
LOY0030393,CUS0004762,Gold,226173,2022-06-22,Active
LOY0030394,CUS0048500,Gold,28949,2022-01-31,Expired
LOY0030395,CUS0032566,Gold,74322,2020-10-25,Suspended
LOY0030396,CUS0023350,Gold,210507,2020-05-19,Suspended
LOY0030397,CUS0051802,Blue,232977,2024-03-16,Active
LOY0030398,CUS0025588,Gold,155428,2021-11-07,Active
LOY0030399,CUS0016203,Silver,16593,2020-12-03,Active
LOY0030400,CUS0002307,Gold,237994,2020-11-22,Active
LOY0030401,CUS0032048,Gold,145464,2024-03-17,Suspended
LOY0030402,CUS0014367,Gold,48083,2018-05-19,Expired
LOY0030403,CUS0047708,Gold,249142,2021-10-10,Expired
LOY0030404,CUS0015324,Gold,168765,2020-09-27,Expired
LOY0030405,CUS0025113,Silver,194227,2019-12-25,Active
LOY0030406,CUS0011107,Gold,160791,2018-11-30,Active
LOY0030407,CUS0014007,Gold,68540,2023-04-29,Active
LOY0030408,CUS0019406,Gold,194885,2015-03-05,Suspended
LOY0030409,CUS0039102,Gold,155310,2019-06-14,Active
LOY0030410,CUS0024878,Silver,27911,2015-08-19,Active
LOY0030411,CUS0058462,Gold,66915,2026-06-16,Expired
LOY0030412,CUS0016769,Platinum,206531,2026-04-28,Active
LOY0030413,CUS0032240,Platinum,195387,2019-01-10,Active
LOY0030414,CUS0059103,Silver,41218,2016-06-23,Active
LOY0030415,CUS0023276,Gold,96405,2016-08-21,Suspended
LOY0030416,CUS0038082,Silver,248810,2018-03-04,Active
LOY0030417,CUS0037667,Blue,165677,2016-07-21,Expired
LOY0030418,CUS0003870,Silver,215343,2020-10-10,Active
LOY0030419,CUS0050645,Silver,47932,2016-01-28,Active
LOY0030420,CUS0034342,Gold,137674,2020-05-09,Active
LOY0030421,CUS0059592,Gold,156537,2022-08-03,Active
LOY0030422,CUS0037544,Gold,231686,2021-01-06,Suspended
LOY0030423,CUS0050778,Silver,148964,2021-08-20,Expired
LOY0030424,CUS0026333,Silver,112397,2016-08-05,Active
LOY0030425,CUS0005499,Gold,153286,2023-08-06,Active
LOY0030426,CUS0005115,Gold,61881,2020-03-26,Active
LOY0030427,CUS0009302,Silver,159030,2022-03-01,Expired
LOY0030428,CUS0022273,Silver,19173,2018-11-22,Active
LOY0030429,CUS0051315,Silver,70332,2026-01-09,Expired
LOY0030430,CUS0015615,Silver,87278,2018-08-16,Active
LOY0030431,CUS0002490,Silver,45205,2018-12-20,Active
LOY0030432,CUS0028634,Blue,192669,2016-04-04,Active
LOY0030433,CUS0002006,Silver,183553,2022-09-02,Active
LOY0030434,CUS0059927,Silver,84234,2020-11-24,Active
LOY0030435,CUS0059966,Gold,146998,2016-05-28,Active
LOY0030436,CUS0040447,Blue,90937,2022-06-28,Active
LOY0030437,CUS0045895,Silver,89708,2022-05-24,Suspended
LOY0030438,CUS0026615,Silver,25521,2025-07-11,Suspended
LOY0030439,CUS0044551,Silver,74003,2022-10-15,Active
LOY0030440,CUS0041435,Gold,139886,2017-12-15,Suspended
LOY0030441,CUS0035919,Gold,189812,2025-05-09,Active
LOY0030442,CUS0032950,Platinum,25983,2015-09-12,Active
LOY0030443,CUS0008707,Silver,109419,2015-07-14,Suspended
LOY0030444,CUS0026140,Silver,179024,2025-12-30,Expired
LOY0030445,CUS0010409,Gold,122523,2025-03-06,Active
LOY0030446,CUS0058972,Silver,20711,2020-03-12,Suspended
LOY0030447,CUS0003961,Silver,12099,2023-01-05,Active
LOY0030448,CUS0015853,Gold,44583,2026-06-04,Active
LOY0030449,CUS0014346,Gold,215298,2025-10-26,Active
LOY0030450,CUS0021239,Silver,128728,2018-03-25,Expired
LOY0030451,CUS0031141,Silver,233255,2019-07-10,Active
LOY0030452,CUS0003159,Silver,31261,2024-05-08,Active
LOY0030453,CUS0029281,Gold,143648,2015-05-23,Active
LOY0030454,CUS0035015,Platinum,236910,2025-06-11,Active
LOY0030455,CUS0004997,Gold,8620,2022-04-09,Active
LOY0030456,CUS0053596,Silver,48012,2018-03-18,Expired
LOY0030457,CUS0000447,Gold,171262,2015-07-16,Active
LOY0030458,CUS0052482,Silver,121059,2015-07-08,Active
LOY0030459,CUS0046391,Blue,95535,2016-09-29,Active
LOY0030460,CUS0030959,Silver,118310,2023-03-22,Active
LOY0030461,CUS0026026,Blue,80469,2024-02-18,Active
LOY0030462,CUS0008499,Blue,223727,2018-01-15,Active
LOY0030463,CUS0005819,Silver,106494,2017-07-20,Suspended
LOY0030464,CUS0002241,Gold,215943,2022-04-01,Active
LOY0030465,CUS0049668,Gold,248115,2015-05-04,Active
LOY0030466,CUS0004481,Gold,53105,2015-04-01,Suspended
LOY0030467,CUS0030208,Gold,235429,2022-02-10,Active
LOY0030468,CUS0052617,Silver,242595,2023-10-31,Active
LOY0030469,CUS0002664,Gold,86903,2023-12-30,Suspended
LOY0030470,CUS0030525,Gold,61971,2026-01-06,Expired
LOY0030471,CUS0029279,Platinum,245621,2026-02-24,Active
LOY0030472,CUS0013463,Gold,49613,2016-02-29,Active
LOY0030473,CUS0039514,Blue,102198,2024-09-06,Active
LOY0030474,CUS0029723,Silver,135517,2025-01-30,Active
LOY0030475,CUS0035675,Gold,20994,2018-12-04,Suspended
LOY0030476,CUS0025283,Gold,247112,2015-12-02,Suspended
LOY0030477,CUS0008074,Silver,160129,2020-12-08,Suspended
LOY0030478,CUS0056178,Silver,6050,2021-04-21,Active
LOY0030479,CUS0041184,Blue,44592,2021-06-22,Active
LOY0030480,CUS0036282,Silver,190979,2018-02-12,Active
LOY0030481,CUS0034514,Gold,106056,2023-03-18,Active
LOY0030482,CUS0027081,Silver,150722,2018-06-15,Active
LOY0030483,CUS0020453,Gold,128240,2020-08-30,Active
LOY0030484,CUS0044151,Silver,11142,2024-12-20,Active
LOY0030485,CUS0013225,Gold,10312,2023-09-24,Active
LOY0030486,CUS0036487,Gold,11966,2022-05-12,Active
LOY0030487,CUS0029345,Gold,46871,2019-05-30,Expired
LOY0030488,CUS0013611,Silver,38990,2025-09-24,Active
LOY0030489,CUS0007252,Blue,6124,2015-09-05,Active
LOY0030490,CUS0044585,Blue,134754,2022-09-28,Active
LOY0030491,CUS0033621,Gold,220487,2023-09-11,Active
LOY0030492,CUS0009803,Platinum,28022,2016-11-07,Active
LOY0030493,CUS0019494,Silver,24588,2017-09-15,Active
LOY0030494,CUS0022586,Gold,178195,2019-09-13,Active
LOY0030495,CUS0051483,Gold,87369,2015-11-09,Active
LOY0030496,CUS0016090,Platinum,151630,2024-12-25,Active
LOY0030497,CUS0055250,Gold,120921,2025-09-16,Suspended
LOY0030498,CUS0035471,Blue,93012,2020-11-21,Suspended
LOY0030499,CUS0055065,Gold,160698,2018-09-21,Suspended
LOY0030500,CUS0040165,Gold,225504,2018-07-08,Suspended
LOY0030501,CUS0026151,Silver,5153,2018-07-24,Suspended
LOY0030502,CUS0001361,Silver,98492,2017-07-05,Active
LOY0030503,CUS0056503,Silver,73137,2016-08-15,Active
LOY0030504,CUS0021175,Gold,61710,2015-12-31,Suspended
LOY0030505,CUS0021737,Blue,240218,2019-07-28,Active
LOY0030506,CUS0012406,Blue,95317,2022-07-16,Suspended
LOY0030507,CUS0046143,Silver,248454,2018-05-31,Expired
LOY0030508,CUS0040851,Blue,176076,2019-02-16,Suspended
LOY0030509,CUS0035492,Gold,243422,2023-03-27,Active
LOY0030510,CUS0021109,Gold,215202,2022-10-24,Active
LOY0030511,CUS0047473,Silver,17803,2016-02-05,Active
LOY0030512,CUS0053879,Platinum,106013,2021-12-22,Active
LOY0030513,CUS0056639,Silver,137790,2018-07-15,Active
LOY0030514,CUS0007739,Gold,195118,2023-05-16,Active
LOY0030515,CUS0008843,Silver,161586,2021-02-02,Expired
LOY0030516,CUS0055692,Silver,183320,2023-02-10,Active
LOY0030517,CUS0037425,Gold,51056,2026-04-17,Expired
LOY0030518,CUS0020611,Blue,210422,2020-12-14,Active
LOY0030519,CUS0019143,Silver,195945,2024-11-02,Expired
LOY0030520,CUS0044198,Silver,79538,2016-11-17,Suspended
LOY0030521,CUS0048909,Silver,162539,2021-01-16,Active
LOY0030522,CUS0013216,Silver,5078,2015-02-25,Active
LOY0030523,CUS0009381,Silver,45000,2024-03-08,Active
LOY0030524,CUS0023644,Silver,47700,2019-04-21,Active
LOY0030525,CUS0002593,Blue,193343,2021-11-19,Active
LOY0030526,CUS0004430,Silver,130671,2023-03-10,Suspended
LOY0030527,CUS0038984,Platinum,191588,2018-06-14,Active
LOY0030528,CUS0006080,Silver,190322,2016-06-12,Active
LOY0030529,CUS0001087,Blue,135341,2018-08-05,Active
LOY0030530,CUS0010406,Gold,67885,2021-07-06,Active
LOY0030531,CUS0040732,Silver,75500,2018-03-09,Active
LOY0030532,CUS0054443,Blue,10622,2020-06-09,Expired
LOY0030533,CUS0055096,Silver,127943,2025-01-01,Active
LOY0030534,CUS0049744,Platinum,168831,2024-12-17,Expired
LOY0030535,CUS0039892,Silver,227779,2022-05-14,Expired
LOY0030536,CUS0038526,Gold,67565,2017-05-12,Active
LOY0030537,CUS0028124,Blue,122530,2016-09-19,Active
LOY0030538,CUS0045035,Gold,61173,2022-02-08,Active
LOY0030539,CUS0033111,Silver,136370,2016-06-24,Suspended
LOY0030540,CUS0059740,Gold,12512,2024-05-30,Suspended
LOY0030541,CUS0045728,Blue,225953,2020-09-15,Suspended
LOY0030542,CUS0012834,Silver,162586,2026-03-08,Active
LOY0030543,CUS0028458,Blue,68366,2023-01-07,Active
LOY0030544,CUS0033045,Platinum,127001,2023-06-22,Active
LOY0030545,CUS0032328,Platinum,117544,2018-03-07,Active
LOY0030546,CUS0007205,Silver,33836,2015-12-08,Expired
LOY0030547,CUS0056525,Blue,196469,2025-01-01,Active
LOY0030548,CUS0047857,Platinum,167624,2025-03-08,Active
LOY0030549,CUS0004814,Platinum,166327,2022-06-25,Expired
LOY0030550,CUS0033243,Gold,215565,2017-03-02,Active
LOY0030551,CUS0024037,Platinum,163079,2015-12-19,Active
LOY0030552,CUS0052341,Silver,176447,2024-05-26,Suspended
LOY0030553,CUS0038770,Blue,207710,2025-10-01,Active
LOY0030554,CUS0054037,Platinum,174452,2022-06-14,Active
LOY0030555,CUS0052810,Silver,236952,2018-02-05,Expired
LOY0030556,CUS0021739,Silver,151711,2021-09-05,Active
LOY0030557,CUS0029442,Gold,38275,2021-09-22,Expired
LOY0030558,CUS0057283,Silver,141217,2019-06-07,Active
LOY0030559,CUS0003739,Silver,17637,2020-05-22,Active
LOY0030560,CUS0059043,Platinum,26475,2015-06-24,Active
LOY0030561,CUS0023872,Blue,238648,2018-12-17,Suspended
LOY0030562,CUS0003037,Silver,106362,2016-05-07,Active
LOY0030563,CUS0026065,Gold,99128,2021-11-26,Active
LOY0030564,CUS0018479,Gold,97391,2024-12-15,Active
LOY0030565,CUS0028708,Blue,101726,2016-11-06,Active
LOY0030566,CUS0012554,Platinum,99550,2026-02-14,Active
LOY0030567,CUS0059604,Gold,41647,2019-05-10,Expired
LOY0030568,CUS0017001,Silver,229920,2015-04-15,Active
LOY0030569,CUS0044059,Gold,119507,2017-04-18,Active
LOY0030570,CUS0033995,Silver,51642,2021-03-02,Suspended
LOY0030571,CUS0046245,Blue,182536,2016-06-20,Expired
LOY0030572,CUS0032187,Silver,227549,2017-10-17,Suspended
LOY0030573,CUS0014310,Gold,63902,2019-06-04,Expired
LOY0030574,CUS0026526,Gold,154697,2019-03-02,Active
LOY0030575,CUS0015394,Gold,207741,2019-02-09,Active
LOY0030576,CUS0039282,Blue,91786,2018-01-13,Active
LOY0030577,CUS0020420,Silver,11965,2018-08-13,Active
LOY0030578,CUS0026495,Gold,197460,2021-11-08,Active
LOY0030579,CUS0043400,Gold,87028,2015-10-16,Expired
LOY0030580,CUS0047791,Silver,138881,2025-02-04,Suspended
LOY0030581,CUS0023671,Platinum,98629,2017-12-10,Expired
LOY0030582,CUS0015708,Blue,115935,2018-05-02,Active
LOY0030583,CUS0001875,Blue,24717,2016-09-03,Expired
LOY0030584,CUS0034181,Platinum,175781,2024-06-13,Expired
LOY0030585,CUS0002057,Silver,175016,2025-08-13,Active
LOY0030586,CUS0037709,Gold,75301,2016-08-03,Active
LOY0030587,CUS0017961,Gold,103522,2025-08-01,Suspended
LOY0030588,CUS0004169,Silver,246496,2020-07-13,Active
LOY0030589,CUS0008543,Gold,203911,2018-03-23,Active
LOY0030590,CUS0012949,Silver,25556,2022-01-23,Active
LOY0030591,CUS0030977,Silver,237930,2017-01-30,Active
LOY0030592,CUS0030317,Silver,172794,2016-02-03,Expired
LOY0030593,CUS0022076,Blue,95548,2015-12-14,Active
LOY0030594,CUS0053940,Blue,23469,2024-06-21,Suspended
LOY0030595,CUS0017684,Silver,85869,2017-12-11,Suspended
LOY0030596,CUS0035005,Silver,103583,2025-07-20,Expired
LOY0030597,CUS0046157,Silver,157538,2025-09-07,Active
LOY0030598,CUS0017282,Blue,235622,2022-07-03,Active
LOY0030599,CUS0057615,Gold,45438,2024-12-16,Suspended
LOY0030600,CUS0009862,Platinum,171667,2020-10-07,Active
LOY0030601,CUS0059368,Blue,35774,2021-03-28,Active
LOY0030602,CUS0017176,Gold,128198,2018-07-16,Active
LOY0030603,CUS0001638,Silver,184332,2025-12-17,Suspended
LOY0030604,CUS0003514,Platinum,178519,2018-05-11,Active
LOY0030605,CUS0049545,Silver,95547,2019-09-19,Active
LOY0030606,CUS0008449,Blue,28232,2017-06-17,Suspended
LOY0030607,CUS0008430,Gold,152021,2024-06-30,Suspended
LOY0030608,CUS0016165,Platinum,146663,2016-06-09,Active
LOY0030609,CUS0053901,Blue,77933,2019-02-28,Expired
LOY0030610,CUS0035269,Silver,56519,2016-06-22,Expired
LOY0030611,CUS0008679,Silver,106366,2026-06-15,Active
LOY0030612,CUS0041962,Blue,130820,2022-01-07,Expired
LOY0030613,CUS0035948,Gold,219027,2020-02-07,Active
LOY0030614,CUS0009921,Gold,235854,2017-11-20,Suspended
LOY0030615,CUS0014569,Silver,81744,2021-03-25,Active
LOY0030616,CUS0022001,Blue,194736,2020-12-06,Active
LOY0030617,CUS0023221,Gold,152990,2016-08-08,Active
LOY0030618,CUS0016279,Gold,100311,2026-02-27,Active
LOY0030619,CUS0050240,Silver,136791,2021-11-26,Suspended
LOY0030620,CUS0027880,Platinum,65010,2020-11-07,Active
LOY0030621,CUS0016971,Gold,148131,2020-02-05,Expired
LOY0030622,CUS0046772,Blue,28577,2020-09-18,Expired
LOY0030623,CUS0034875,Blue,68376,2019-10-15,Active
LOY0030624,CUS0038959,Silver,121943,2015-05-14,Active
LOY0030625,CUS0029484,Silver,62934,2023-08-30,Active
LOY0030626,CUS0018866,Silver,28109,2015-03-04,Active
LOY0030627,CUS0049971,Gold,117834,2015-04-14,Active
LOY0030628,CUS0034691,Blue,227572,2025-07-13,Active
LOY0030629,CUS0028826,Silver,29486,2022-08-06,Active
LOY0030630,CUS0010108,Silver,170421,2016-09-14,Active
LOY0030631,CUS0015914,Blue,43052,2024-07-24,Suspended
LOY0030632,CUS0010026,Silver,93419,2022-08-11,Active
LOY0030633,CUS0016527,Silver,25885,2017-05-19,Suspended
LOY0030634,CUS0006384,Blue,103350,2016-01-15,Expired
LOY0030635,CUS0059929,Gold,78426,2021-12-20,Active
LOY0030636,CUS0003163,Silver,109227,2025-10-18,Suspended
LOY0030637,CUS0046841,Gold,85874,2018-04-20,Active
LOY0030638,CUS0036075,Silver,132810,2019-11-14,Active
LOY0030639,CUS0040392,Gold,196610,2016-01-23,Active
LOY0030640,CUS0048278,Silver,72872,2024-11-11,Active
LOY0030641,CUS0015151,Silver,77512,2024-09-18,Expired
LOY0030642,CUS0021294,Silver,33563,2024-11-27,Active
LOY0030643,CUS0057952,Silver,529,2016-04-17,Suspended
LOY0030644,CUS0049353,Silver,137011,2024-04-06,Suspended
LOY0030645,CUS0006154,Silver,206094,2021-01-18,Expired
LOY0030646,CUS0044949,Gold,242765,2021-01-10,Suspended
LOY0030647,CUS0008194,Gold,60880,2017-09-18,Suspended
LOY0030648,CUS0025209,Blue,177448,2017-11-13,Suspended
LOY0030649,CUS0016606,Gold,83239,2019-04-23,Active
LOY0030650,CUS0018950,Platinum,86161,2022-01-22,Active
LOY0030651,CUS0009576,Blue,73298,2024-08-20,Active
LOY0030652,CUS0037111,Gold,179120,2017-11-16,Active
LOY0030653,CUS0009754,Blue,127552,2018-10-02,Active
LOY0030654,CUS0014960,Gold,129972,2019-01-03,Expired
LOY0030655,CUS0006863,Platinum,7367,2025-01-15,Suspended
LOY0030656,CUS0022002,Silver,184245,2015-10-30,Active
LOY0030657,CUS0049388,Gold,71359,2018-06-29,Suspended
LOY0030658,CUS0008593,Gold,7362,2015-06-13,Expired
LOY0030659,CUS0013194,Silver,135701,2019-04-15,Expired
LOY0030660,CUS0029014,Silver,116446,2022-10-29,Active
LOY0030661,CUS0014974,Silver,74064,2018-06-29,Active
LOY0030662,CUS0048435,Gold,150747,2020-10-30,Active
LOY0030663,CUS0003650,Silver,217538,2022-05-25,Active
LOY0030664,CUS0056094,Platinum,217320,2018-04-05,Active
LOY0030665,CUS0043062,Platinum,119679,2024-05-03,Active
LOY0030666,CUS0011904,Silver,109654,2026-06-11,Suspended
LOY0030667,CUS0053755,Blue,73438,2016-01-28,Active
LOY0030668,CUS0044272,Gold,27415,2016-08-17,Expired
LOY0030669,CUS0006500,Gold,180256,2021-08-21,Suspended
LOY0030670,CUS0007429,Blue,42017,2015-01-11,Suspended
LOY0030671,CUS0056242,Gold,41438,2026-02-25,Active
LOY0030672,CUS0054426,Silver,88579,2016-04-07,Suspended
LOY0030673,CUS0013926,Gold,249278,2017-06-19,Active
LOY0030674,CUS0004401,Blue,36745,2020-09-29,Suspended
LOY0030675,CUS0000400,Gold,214720,2015-08-05,Active
LOY0030676,CUS0005357,Gold,27960,2022-12-19,Active
