booking_id,customer_id,booking_date,flight_id,channel,booking_status,total_amount,currency
BK00124580,CUS0030886,2025-08-03,FLT0043577,Travel Agent,Confirmed,183.66,USD
BK00124581,CUS0029073,2026-01-26,FLT0064414,Airport Kiosk,Confirmed,4489.36,USD
BK00124582,CUS0036352,2026-02-21,FLT0077480,Airport Kiosk,Confirmed,4421.41,EUR
BK00124583,CUS0000671,2025-11-07,FLT0009979,Website,Confirmed,4346.73,AUD
BK00124584,CUS0051308,2026-05-07,FLT0034031,Website,Confirmed,365.1,USD
BK00124585,CUS0011251,2025-12-25,FLT0040725,Airport Kiosk,Confirmed,4203.02,GBP
BK00124586,CUS0042198,2025-12-17,FLT0004780,Travel Agent,Confirmed,2517.3,USD
BK00124587,CUS0022507,2025-05-29,FLT0048100,Airport Kiosk,Confirmed,1144.04,USD
BK00124588,CUS0020426,2025-06-07,FLT0032186,Airport Kiosk,Confirmed,428.08,USD
BK00124589,CUS0034474,2025-10-19,FLT0012494,Mobile App,Confirmed,3534.75,USD
BK00124590,CUS0052644,2025-04-03,FLT0029399,Travel Agent,Confirmed,4028.61,USD
BK00124591,CUS0048280,2025-10-21,FLT0026208,Call Center,Confirmed,3592.24,USD
BK00124592,CUS0018126,2025-09-13,FLT0072045,Airport Kiosk,Cancelled,3072.51,EUR
BK00124593,CUS0048016,2025-12-15,FLT0021245,Call Center,Cancelled,778.76,AUD
BK00124594,CUS0019857,2025-03-13,FLT0001513,Airport Kiosk,Confirmed,310.85,USD
BK00124595,CUS0054108,2025-08-30,FLT0043729,Airport Kiosk,Confirmed,157.79,USD
BK00124596,CUS0032439,2026-01-21,FLT0048082,Travel Agent,Confirmed,698.55,USD
BK00124597,CUS0019545,2026-06-16,FLT0023503,Airport Kiosk,Confirmed,1484.85,EUR
BK00124598,CUS0006053,2025-05-25,FLT0031063,Mobile App,Confirmed,3106.53,EUR
BK00124599,CUS0042208,2026-02-15,FLT0008786,Call Center,Confirmed,2419.15,USD
BK00124600,CUS0038036,2025-12-07,FLT0029946,Call Center,Confirmed,268.7,USD
BK00124601,CUS0011840,2026-03-29,FLT0009004,Website,Confirmed,552.73,USD
BK00124602,CUS0046728,2025-11-07,FLT0058024,Airport Kiosk,Cancelled,4049.69,USD
BK00124603,CUS0054832,2026-01-30,FLT0022674,Call Center,Confirmed,2902.83,EUR
BK00124604,CUS0044395,2025-12-14,FLT0064370,Call Center,Confirmed,850.82,USD
BK00124605,CUS0022201,2026-01-23,FLT0001797,Call Center,Confirmed,735.99,EUR
BK00124606,CUS0011976,2025-09-16,FLT0009662,Mobile App,Confirmed,3461.32,EUR
BK00124607,CUS0036061,2025-12-01,FLT0008516,Website,Confirmed,3586.78,EUR
BK00124608,CUS0033108,2026-05-06,FLT0067086,Call Center,Confirmed,2916.88,AUD
BK00124609,CUS0015324,2026-02-25,FLT0067920,Mobile App,Confirmed,4437.03,AUD
BK00124610,CUS0017123,2026-06-20,FLT0013879,Mobile App,Confirmed,2229.06,USD
BK00124611,CUS0045886,2026-02-14,FLT0064130,Mobile App,Confirmed,4107.93,USD
BK00124612,CUS0017719,2025-10-26,FLT0025402,Website,Confirmed,2872.03,USD
BK00124613,CUS0007628,2025-07-08,FLT0024457,Travel Agent,Confirmed,313.65,GBP
BK00124614,CUS0030579,2025-12-01,FLT0036243,Call Center,Confirmed,4065.23,GBP
BK00124615,CUS0041063,2025-07-12,FLT0008779,Website,Confirmed,1125.06,EUR
BK00124616,CUS0040903,2025-11-11,FLT0017303,Mobile App,Confirmed,3286.2,USD
BK00124617,CUS0030138,2026-07-19,FLT0004151,Airport Kiosk,Confirmed,1681.7,USD
BK00124618,CUS0035500,2025-10-09,FLT0052429,Mobile App,Confirmed,1551.65,EUR
BK00124619,CUS0046458,2025-12-06,FLT0073734,Airport Kiosk,Confirmed,208.89,USD
BK00124620,CUS0034562,2025-09-03,FLT0003848,Mobile App,Cancelled,1473.77,CAD
BK00124621,CUS0023818,2025-04-01,FLT0045178,Airport Kiosk,Confirmed,853.43,GBP
BK00124622,CUS0035371,2025-07-30,FLT0065127,Mobile App,Confirmed,3572.82,USD
BK00124623,CUS0053503,2025-09-24,FLT0002926,Website,Confirmed,2763.8,USD
BK00124624,CUS0048852,2026-02-22,FLT0054505,Website,Confirmed,4056.42,USD
BK00124625,CUS0040846,2025-07-28,FLT0025805,Website,Confirmed,3724.02,USD
BK00124626,CUS0055224,2026-01-28,FLT0048407,Mobile App,Confirmed,2126.78,USD
BK00124627,CUS0021956,2025-08-23,FLT0070860,Mobile App,Cancelled,1692.92,USD
BK00124628,CUS0005763,2026-03-27,FLT0069305,Website,Confirmed,1072.54,GBP
BK00124629,CUS0024263,2026-06-21,FLT0057521,Website,Confirmed,1675.25,EUR
BK00124630,CUS0005690,2026-07-14,FLT0011941,Airport Kiosk,Confirmed,4434.81,USD
BK00124631,CUS0010293,2025-07-05,FLT0069919,Mobile App,Confirmed,1389.76,EUR
BK00124632,CUS0029395,2026-03-09,FLT0043676,Mobile App,Confirmed,231.9,AUD
BK00124633,CUS0004780,2026-03-15,FLT0053176,Travel Agent,Confirmed,1070.05,USD
BK00124634,CUS0025364,2025-11-10,FLT0020390,Call Center,Confirmed,805.67,USD
BK00124635,CUS0012570,2025-10-31,FLT0018565,Website,Confirmed,320.29,USD
BK00124636,CUS0047364,2025-08-31,FLT0004716,Call Center,Confirmed,1357.94,USD
BK00124637,CUS0049979,2026-05-02,FLT0000786,Airport Kiosk,Confirmed,4306.61,GBP
BK00124638,CUS0027448,2026-03-24,FLT0020965,Mobile App,Confirmed,179.59,USD
BK00124639,CUS0035307,2025-10-14,FLT0035930,Website,Confirmed,1476.43,USD
BK00124640,CUS0057662,2025-12-03,FLT0036356,Mobile App,Confirmed,711.52,GBP
BK00124641,CUS0025445,2025-08-14,FLT0042661,Airport Kiosk,Confirmed,2382.38,USD
BK00124642,CUS0018368,2026-02-17,FLT0048666,Travel Agent,Confirmed,3206.96,USD
BK00124643,CUS0006494,2025-10-10,FLT0046459,Airport Kiosk,Confirmed,2094.62,USD
BK00124644,CUS0026062,2025-08-27,FLT0025046,Mobile App,Confirmed,3604.54,USD
BK00124645,CUS0026707,2025-07-01,FLT0050267,Call Center,Confirmed,3396.63,CAD
BK00124646,CUS0021315,2026-02-10,FLT0033120,Website,Confirmed,3522.46,USD
BK00124647,CUS0007578,2026-01-17,FLT0065460,Call Center,Confirmed,3336.22,USD
BK00124648,CUS0017777,2026-06-09,FLT0039799,Airport Kiosk,Confirmed,1571.18,EUR
BK00124649,CUS0013693,2025-08-13,FLT0017239,Travel Agent,Confirmed,2017.67,USD
BK00124650,CUS0007304,2026-05-08,FLT0019961,Website,Confirmed,508.98,EUR
BK00124651,CUS0043551,2026-01-30,FLT0034352,Airport Kiosk,Confirmed,3183.34,EUR
BK00124652,CUS0008249,2026-03-23,FLT0079338,Call Center,Confirmed,3394.59,GBP
BK00124653,CUS0050574,2026-02-26,FLT0064866,Travel Agent,Confirmed,937.92,EUR
BK00124654,CUS0020030,2025-11-21,FLT0049136,Airport Kiosk,Confirmed,1069.49,CAD
BK00124655,CUS0004686,2025-07-03,FLT0015965,Travel Agent,Confirmed,1815.07,GBP
BK00124656,CUS0003769,2025-06-26,FLT0047212,Airport Kiosk,Confirmed,259.54,USD
BK00124657,CUS0029128,2025-10-27,FLT0044344,Call Center,Confirmed,1534.97,GBP
BK00124658,CUS0024041,2025-08-27,FLT0060589,Website,Cancelled,1484.68,USD
BK00124659,CUS0016661,2025-12-13,FLT0015785,Airport Kiosk,Confirmed,4238.96,EUR
BK00124660,CUS0021061,2025-06-13,FLT0055392,Travel Agent,Confirmed,363.35,GBP
BK00124661,CUS0033880,2026-02-13,FLT0031233,Travel Agent,Confirmed,1741.34,EUR
BK00124662,CUS0016210,2026-03-03,FLT0003888,Airport Kiosk,Confirmed,2382.95,USD
BK00124663,CUS0044793,2026-04-22,FLT0034079,Mobile App,Confirmed,3442.32,EUR
BK00124664,CUS0051670,2026-01-09,FLT0054988,Call Center,Confirmed,3237.83,USD
BK00124665,CUS0005939,2026-05-17,FLT0016149,Travel Agent,Confirmed,2481.83,USD
BK00124666,CUS0017845,2025-09-07,FLT0047039,Website,Confirmed,294.5,GBP
BK00124667,CUS0040622,2026-03-01,FLT0039944,Call Center,Confirmed,3750.5,GBP
BK00124668,CUS0031138,2025-10-10,FLT0037482,Travel Agent,Confirmed,3711.75,USD
BK00124669,CUS0005637,2025-07-02,FLT0045273,Website,Confirmed,3513.23,USD
BK00124670,CUS0040130,2026-02-27,FLT0053805,Website,Confirmed,3532.71,USD
BK00124671,CUS0042861,2026-03-08,FLT0027383,Website,Confirmed,2066.26,USD
BK00124672,CUS0039687,2026-01-04,FLT0065561,Website,Confirmed,2465.82,USD
BK00124673,CUS0026625,2026-02-25,FLT0055813,Airport Kiosk,Confirmed,3419.38,USD
BK00124674,CUS0034194,2025-12-21,FLT0021503,Airport Kiosk,Confirmed,3087.67,AUD
BK00124675,CUS0055666,2025-06-03,FLT0032531,Mobile App,Confirmed,4271.09,USD
BK00124676,CUS0023546,2025-05-30,FLT0020001,Airport Kiosk,Confirmed,1354.71,EUR
BK00124677,CUS0053493,2026-05-08,FLT0008919,Website,Confirmed,1353.64,USD
BK00124678,CUS0008317,2026-02-19,FLT0052577,Airport Kiosk,Confirmed,3160.23,GBP
BK00124679,CUS0026923,2026-03-30,FLT0018794,Mobile App,Confirmed,2633.11,USD
BK00124680,CUS0011642,2025-05-16,FLT0019086,Travel Agent,Confirmed,370.5,USD
BK00124681,CUS0006840,2026-01-24,FLT0024266,Call Center,Confirmed,2068.86,EUR
BK00124682,CUS0017684,2025-06-09,FLT0032178,Mobile App,Confirmed,1524.15,USD
BK00124683,CUS0036622,2026-01-31,FLT0065925,Mobile App,Cancelled,2735.06,EUR
BK00124684,CUS0007018,2025-12-11,FLT0070362,Airport Kiosk,Confirmed,845.55,USD
BK00124685,CUS0043027,2025-08-09,FLT0026771,Call Center,Confirmed,1434.49,USD
BK00124686,CUS0025276,2025-06-06,FLT0005974,Call Center,Cancelled,1902.57,EUR
BK00124687,CUS0002263,2025-04-22,FLT0000085,Airport Kiosk,Confirmed,1898.73,GBP
BK00124688,CUS0002761,2026-03-23,FLT0003807,Mobile App,Confirmed,277.51,USD
BK00124689,CUS0058648,2025-09-26,FLT0010793,Call Center,Confirmed,606.48,USD
BK00124690,CUS0029408,2026-01-03,FLT0007532,Airport Kiosk,Confirmed,2463.4,GBP
BK00124691,CUS0028926,2025-09-09,FLT0000727,Mobile App,Confirmed,4044.43,USD
BK00124692,CUS0058968,2025-07-27,FLT0071125,Airport Kiosk,Confirmed,1091.82,EUR
BK00124693,CUS0017260,2026-03-01,FLT0021062,Call Center,Confirmed,1736.29,USD
BK00124694,CUS0007566,2026-01-11,FLT0013754,Call Center,Cancelled,1142.63,EUR
BK00124695,CUS0028410,2025-07-01,FLT0023044,Travel Agent,Cancelled,1156.93,GBP
BK00124696,CUS0058198,2025-08-29,FLT0057960,Mobile App,Confirmed,1427.02,GBP
BK00124697,CUS0032103,2025-10-30,FLT0005974,Mobile App,Confirmed,4445.38,USD
BK00124698,CUS0015159,2025-05-13,FLT0075099,Travel Agent,Confirmed,2576.65,USD
BK00124699,CUS0007421,2025-09-26,FLT0054246,Call Center,Confirmed,3904.37,USD
BK00124700,CUS0044284,2026-05-23,FLT0013147,Airport Kiosk,Confirmed,1890.29,EUR
BK00124701,CUS0059128,2025-08-02,FLT0014015,Airport Kiosk,Confirmed,4017.56,USD
BK00124702,CUS0027039,2025-10-23,FLT0062194,Travel Agent,Confirmed,4194.04,USD
BK00124703,CUS0035834,2026-02-14,FLT0002509,Travel Agent,Confirmed,597.19,EUR
BK00124704,CUS0015582,2025-09-19,FLT0024300,Website,Confirmed,3066.0,USD
BK00124705,CUS0012640,2025-10-22,FLT0032795,Mobile App,Confirmed,1154.62,EUR
BK00124706,CUS0004242,2026-07-09,FLT0028355,Website,Confirmed,3639.67,EUR
BK00124707,CUS0047427,2025-11-28,FLT0052946,Airport Kiosk,Confirmed,1645.55,USD
BK00124708,CUS0023434,2026-01-23,FLT0077068,Website,Confirmed,350.66,CAD
BK00124709,CUS0043372,2026-02-07,FLT0017055,Call Center,Confirmed,4260.93,GBP
BK00124710,CUS0050923,2026-01-25,FLT0036095,Travel Agent,Confirmed,2001.64,GBP
BK00124711,CUS0026323,2026-02-06,FLT0051890,Mobile App,Confirmed,4229.68,GBP
BK00124712,CUS0050578,2025-06-11,FLT0043829,Airport Kiosk,Confirmed,1896.6,USD
BK00124713,CUS0052215,2025-09-23,FLT0017981,Travel Agent,Confirmed,3623.35,USD
BK00124714,CUS0036433,2026-01-24,FLT0058176,Travel Agent,Confirmed,2161.19,USD
BK00124715,CUS0058767,2026-07-10,FLT0034386,Call Center,Confirmed,4102.79,USD
BK00124716,CUS0019164,2026-03-06,FLT0058065,Mobile App,Cancelled,3032.72,USD
BK00124717,CUS0005618,2026-06-03,FLT0068023,Call Center,Confirmed,1326.73,AUD
BK00124718,CUS0048063,2025-11-07,FLT0061903,Mobile App,Refunded,3025.88,USD
BK00124719,CUS0030828,2026-05-15,FLT0001073,Website,Confirmed,2172.02,USD
BK00124720,CUS0006677,2025-11-21,FLT0005377,Website,Confirmed,179.75,USD
BK00124721,CUS0016936,2025-09-18,FLT0059840,Website,Confirmed,3419.29,USD
BK00124722,CUS0044074,2025-06-16,FLT0078068,Airport Kiosk,Confirmed,1074.68,EUR
BK00124723,CUS0029040,2026-03-12,FLT0058033,Website,Confirmed,586.81,USD
BK00124724,CUS0050894,2025-09-13,FLT0031967,Call Center,Confirmed,3585.91,USD
BK00124725,CUS0037302,2026-01-27,FLT0013234,Mobile App,Confirmed,675.11,USD
BK00124726,CUS0020629,2025-04-20,FLT0044872,Travel Agent,Confirmed,1180.66,EUR
BK00124727,CUS0054940,2026-04-29,FLT0001421,Website,Confirmed,1097.1,AUD
BK00124728,CUS0005864,2025-06-10,FLT0045850,Mobile App,Confirmed,1877.32,USD
BK00124729,CUS0001385,2025-09-29,FLT0061994,Mobile App,Confirmed,3881.54,USD
BK00124730,CUS0014246,2025-08-16,FLT0024504,Call Center,Confirmed,1842.98,USD
BK00124731,CUS0051343,2025-04-15,FLT0071849,Airport Kiosk,Confirmed,852.57,CAD
BK00124732,CUS0000658,2025-06-22,FLT0047368,Airport Kiosk,Confirmed,1907.79,USD
BK00124733,CUS0048574,2025-09-26,FLT0079948,Mobile App,Confirmed,583.7,EUR
BK00124734,CUS0059665,2025-09-13,FLT0009554,Website,Confirmed,3883.38,USD
BK00124735,CUS0040513,2026-05-05,FLT0011546,Airport Kiosk,Confirmed,1912.68,AUD
BK00124736,CUS0017183,2026-02-12,FLT0053049,Call Center,Confirmed,2207.23,CAD
BK00124737,CUS0056456,2025-12-22,FLT0023709,Mobile App,Confirmed,2365.84,USD
BK00124738,CUS0041279,2026-03-09,FLT0070171,Mobile App,Confirmed,1036.23,EUR
BK00124739,CUS0015427,2026-02-19,FLT0019132,Travel Agent,Confirmed,3475.28,AUD
BK00124740,CUS0008494,2026-03-07,FLT0037863,Call Center,Confirmed,3156.8,USD
BK00124741,CUS0024100,2025-08-09,FLT0031997,Travel Agent,Confirmed,3455.68,EUR
BK00124742,CUS0026179,2026-04-20,FLT0030190,Airport Kiosk,Cancelled,1552.28,USD
BK00124743,CUS0036304,2025-11-19,FLT0025051,Airport Kiosk,Confirmed,2235.87,GBP
BK00124744,CUS0056415,2025-07-03,FLT0045213,Mobile App,Confirmed,2895.26,GBP
BK00124745,CUS0046912,2026-02-04,FLT0015226,Website,Confirmed,1887.43,EUR
BK00124746,CUS0018256,2026-05-08,FLT0016355,Website,Confirmed,1210.19,USD
BK00124747,CUS0007936,2026-03-29,FLT0040281,Travel Agent,Confirmed,3320.59,GBP
BK00124748,CUS0010567,2026-04-02,FLT0047667,Mobile App,Confirmed,2016.83,USD
BK00124749,CUS0034588,2026-01-10,FLT0007748,Travel Agent,Confirmed,3601.11,USD
BK00124750,CUS0017787,2026-02-19,FLT0064619,Airport Kiosk,Confirmed,3207.32,GBP
BK00124751,CUS0036248,2025-04-16,FLT0049170,Call Center,Confirmed,2787.84,USD
BK00124752,CUS0001998,2025-09-19,FLT0027465,Call Center,Confirmed,4029.3,USD
BK00124753,CUS0000145,2026-04-13,FLT0008209,Website,Confirmed,1097.65,USD
BK00124754,CUS0048569,2025-09-17,FLT0051062,Call Center,Cancelled,2681.68,USD
BK00124755,CUS0024397,2025-05-12,FLT0066038,Travel Agent,Confirmed,2060.28,AUD
BK00124756,CUS0054400,2026-02-03,FLT0032322,Website,Confirmed,1241.4,USD
BK00124757,CUS0038265,2026-02-28,FLT0031749,Website,Confirmed,2207.01,USD
BK00124758,CUS0046678,2025-07-25,FLT0040519,Airport Kiosk,Confirmed,1306.57,GBP
BK00124759,CUS0040361,2025-08-16,FLT0077624,Mobile App,Confirmed,2132.55,USD
BK00124760,CUS0026130,2025-11-10,FLT0007918,Call Center,Confirmed,1016.6,EUR
BK00124761,CUS0033495,2025-07-08,FLT0050250,Airport Kiosk,Confirmed,3024.84,EUR
BK00124762,CUS0052964,2025-11-15,FLT0062263,Travel Agent,Cancelled,3897.76,AUD
BK00124763,CUS0037514,2026-06-26,FLT0058308,Travel Agent,Confirmed,3065.96,USD
BK00124764,CUS0007906,2025-11-02,FLT0077749,Mobile App,Confirmed,673.78,EUR
BK00124765,CUS0044532,2025-12-11,FLT0009331,Website,Confirmed,4499.69,EUR
BK00124766,CUS0049162,2026-02-02,FLT0056258,Mobile App,Confirmed,1194.6,USD
BK00124767,CUS0025577,2025-12-15,FLT0019746,Call Center,Confirmed,158.9,AUD
BK00124768,CUS0003941,2026-03-13,FLT0032634,Mobile App,Confirmed,1969.84,AUD
BK00124769,CUS0041542,2025-09-19,FLT0007902,Travel Agent,Confirmed,1753.62,USD
BK00124770,CUS0019275,2026-01-17,FLT0040005,Website,Confirmed,1728.82,USD
BK00124771,CUS0031697,2026-01-17,FLT0069642,Call Center,Confirmed,3160.72,EUR
BK00124772,CUS0030992,2025-09-09,FLT0018902,Mobile App,Confirmed,2415.55,AUD
BK00124773,CUS0046455,2025-07-07,FLT0058474,Mobile App,Confirmed,3748.67,AUD
BK00124774,CUS0032660,2026-03-11,FLT0062660,Website,Confirmed,1738.82,USD
BK00124775,CUS0025219,2025-06-07,FLT0019310,Mobile App,Confirmed,1341.62,EUR
BK00124776,CUS0003571,2025-04-05,FLT0062454,Website,Cancelled,563.22,USD
BK00124777,CUS0010820,2025-08-18,FLT0014413,Website,Confirmed,3936.53,USD
BK00124778,CUS0028652,2026-02-13,FLT0044306,Website,Confirmed,3906.82,EUR
BK00124779,CUS0008872,2025-09-07,FLT0076001,Mobile App,Confirmed,2099.72,USD
BK00124780,CUS0016344,2025-11-01,FLT0069350,Airport Kiosk,Confirmed,3493.87,USD
BK00124781,CUS0024959,2026-01-23,FLT0044237,Airport Kiosk,Confirmed,716.36,EUR
BK00124782,CUS0053738,2026-04-04,FLT0051008,Mobile App,Confirmed,1338.97,AUD
BK00124783,CUS0059439,2026-03-14,FLT0077571,Call Center,Confirmed,2970.29,USD
BK00124784,CUS0005544,2025-11-02,FLT0024080,Call Center,Confirmed,547.75,USD
BK00124785,CUS0003943,2025-07-19,FLT0050217,Travel Agent,Confirmed,2568.95,GBP
BK00124786,CUS0039843,2026-04-12,FLT0078698,Mobile App,Confirmed,2010.22,USD
BK00124787,CUS0053580,2026-01-30,FLT0035541,Mobile App,Confirmed,1803.23,USD
BK00124788,CUS0045579,2026-03-21,FLT0045574,Mobile App,Confirmed,3490.75,EUR
BK00124789,CUS0005298,2026-05-06,FLT0045904,Mobile App,Confirmed,3840.34,USD
BK00124790,CUS0008253,2025-05-24,FLT0069721,Call Center,Confirmed,297.91,USD
BK00124791,CUS0027106,2025-10-15,FLT0019927,Travel Agent,Confirmed,2513.14,USD
BK00124792,CUS0048681,2025-09-02,FLT0026523,Call Center,Confirmed,407.39,USD
BK00124793,CUS0043762,2025-08-15,FLT0032444,Travel Agent,Confirmed,2019.08,AUD
BK00124794,CUS0017032,2026-03-20,FLT0009684,Call Center,Confirmed,1564.97,GBP
BK00124795,CUS0056694,2025-12-18,FLT0049290,Website,Confirmed,3378.61,EUR
BK00124796,CUS0043749,2025-06-04,FLT0054446,Call Center,Confirmed,3822.21,EUR
BK00124797,CUS0022151,2025-09-11,FLT0002542,Travel Agent,Confirmed,3546.9,USD
BK00124798,CUS0010331,2025-12-30,FLT0051617,Call Center,Confirmed,631.08,EUR
BK00124799,CUS0040937,2026-02-06,FLT0065508,Mobile App,Confirmed,1079.78,USD
BK00124800,CUS0005375,2026-02-02,FLT0070399,Website,Confirmed,4010.79,AUD
BK00124801,CUS0023073,2026-03-27,FLT0000657,Call Center,Confirmed,127.21,EUR
BK00124802,CUS0032030,2025-10-26,FLT0013995,Mobile App,Confirmed,2525.9,EUR
BK00124803,CUS0005567,2026-05-13,FLT0041350,Airport Kiosk,Cancelled,1791.41,EUR
BK00124804,CUS0003991,2025-08-08,FLT0048897,Website,Confirmed,2645.15,USD
BK00124805,CUS0056321,2026-02-27,FLT0050994,Travel Agent,Confirmed,2234.33,USD
BK00124806,CUS0052576,2025-05-31,FLT0062135,Travel Agent,Confirmed,4408.4,CAD
BK00124807,CUS0029414,2026-02-18,FLT0063397,Website,Confirmed,552.51,USD
BK00124808,CUS0022047,2025-12-12,FLT0021337,Website,Confirmed,1529.14,EUR
BK00124809,CUS0025025,2025-08-18,FLT0021678,Travel Agent,Confirmed,4451.76,USD
BK00124810,CUS0021217,2025-11-11,FLT0016960,Mobile App,Confirmed,1564.54,EUR
BK00124811,CUS0049611,2025-06-06,FLT0027756,Travel Agent,Confirmed,1582.59,USD
BK00124812,CUS0006373,2026-02-07,FLT0056286,Travel Agent,Confirmed,887.7,USD
BK00124813,CUS0000321,2025-07-11,FLT0070884,Mobile App,Confirmed,1400.17,EUR
BK00124814,CUS0017799,2025-11-26,FLT0030614,Travel Agent,Confirmed,252.47,GBP
BK00124815,CUS0039135,2026-05-16,FLT0033685,Airport Kiosk,Confirmed,3357.43,EUR
BK00124816,CUS0024394,2025-09-05,FLT0024738,Website,Confirmed,2030.37,USD
BK00124817,CUS0018423,2026-04-28,FLT0026975,Website,Confirmed,2317.71,USD
BK00124818,CUS0025763,2025-09-02,FLT0056724,Airport Kiosk,Confirmed,1825.06,EUR
BK00124819,CUS0053966,2025-11-27,FLT0063459,Travel Agent,Cancelled,2736.87,EUR
BK00124820,CUS0055181,2026-02-25,FLT0013152,Airport Kiosk,Confirmed,3045.73,EUR
BK00124821,CUS0050608,2026-07-15,FLT0026217,Mobile App,Confirmed,3262.16,USD
BK00124822,CUS0009744,2026-02-18,FLT0022484,Call Center,Confirmed,3580.34,AUD
BK00124823,CUS0033411,2025-08-12,FLT0046794,Mobile App,Confirmed,1054.52,USD
BK00124824,CUS0040629,2025-07-06,FLT0018970,Airport Kiosk,Confirmed,4137.69,EUR
BK00124825,CUS0018240,2026-05-03,FLT0063710,Call Center,Confirmed,4146.69,USD
BK00124826,CUS0040246,2026-01-15,FLT0044613,Website,Confirmed,2057.45,USD
BK00124827,CUS0024361,2025-11-08,FLT0028650,Airport Kiosk,Confirmed,636.7,EUR
BK00124828,CUS0033316,2025-12-18,FLT0067417,Airport Kiosk,Confirmed,1201.44,USD
BK00124829,CUS0030305,2025-11-20,FLT0047685,Travel Agent,Confirmed,618.84,USD
BK00124830,CUS0029111,2026-01-08,FLT0065139,Mobile App,Confirmed,378.25,USD
BK00124831,CUS0044156,2026-02-16,FLT0058769,Call Center,Confirmed,679.24,EUR
BK00124832,CUS0016579,2025-05-29,FLT0039473,Website,Confirmed,1253.3,USD
BK00124833,CUS0040683,2026-02-08,FLT0048960,Airport Kiosk,Cancelled,1931.77,USD
BK00124834,CUS0023103,2025-05-30,FLT0064224,Travel Agent,Confirmed,3465.54,USD
BK00124835,CUS0011411,2026-03-26,FLT0050535,Airport Kiosk,Confirmed,2675.97,USD
BK00124836,CUS0000478,2026-03-05,FLT0005997,Website,Confirmed,3058.18,USD
BK00124837,CUS0039711,2025-04-01,FLT0016978,Airport Kiosk,Confirmed,3205.78,GBP
BK00124838,CUS0002203,2025-09-14,FLT0015823,Travel Agent,Confirmed,2571.89,AUD
BK00124839,CUS0008796,2026-05-27,FLT0017092,Mobile App,Confirmed,4341.77,USD
BK00124840,CUS0034928,2026-04-28,FLT0057330,Call Center,Cancelled,3644.38,EUR
BK00124841,CUS0032263,2026-02-18,FLT0055724,Website,Confirmed,3634.85,USD
BK00124842,CUS0023711,2026-04-24,FLT0046814,Mobile App,Cancelled,4340.85,GBP
BK00124843,CUS0041540,2025-07-30,FLT0077185,Website,Confirmed,3400.92,USD
BK00124844,CUS0003691,2026-05-27,FLT0008873,Website,Confirmed,212.31,USD
BK00124845,CUS0052981,2025-08-16,FLT0003559,Mobile App,Confirmed,2927.38,USD
BK00124846,CUS0011345,2025-10-15,FLT0034739,Website,Confirmed,258.07,AUD
BK00124847,CUS0003179,2025-08-08,FLT0040290,Travel Agent,Confirmed,1110.47,AUD
BK00124848,CUS0027394,2025-11-25,FLT0072976,Travel Agent,Confirmed,4113.71,USD
BK00124849,CUS0035677,2025-05-16,FLT0027304,Website,Confirmed,1257.19,EUR
BK00124850,CUS0000064,2026-03-20,FLT0015278,Call Center,Confirmed,2796.89,USD
BK00124851,CUS0040084,2025-11-02,FLT0063517,Airport Kiosk,Confirmed,3360.69,USD
BK00124852,CUS0028811,2026-03-13,FLT0067161,Website,Cancelled,3743.88,CAD
BK00124853,CUS0022025,2025-05-26,FLT0000753,Mobile App,Confirmed,3993.79,USD
BK00124854,CUS0017534,2026-07-11,FLT0045064,Airport Kiosk,Confirmed,2016.94,EUR
BK00124855,CUS0011369,2025-05-18,FLT0052874,Travel Agent,Confirmed,2301.96,CAD
BK00124856,CUS0021640,2026-02-03,FLT0071898,Mobile App,Cancelled,4044.91,EUR
BK00124857,CUS0001623,2025-12-14,FLT0066084,Travel Agent,Confirmed,3845.87,CAD
BK00124858,CUS0039417,2026-04-13,FLT0032739,Call Center,Confirmed,987.87,USD
BK00124859,CUS0022895,2025-11-21,FLT0031330,Airport Kiosk,Confirmed,3365.35,USD
BK00124860,CUS0032808,2025-07-20,FLT0072136,Travel Agent,Confirmed,2021.89,USD
BK00124861,CUS0023369,2026-04-01,FLT0016515,Travel Agent,Confirmed,2515.91,USD
BK00124862,CUS0051151,2025-11-18,FLT0024523,Travel Agent,Confirmed,3556.9,GBP
BK00124863,CUS0003606,2025-10-13,FLT0079624,Call Center,Confirmed,2820.89,CAD
BK00124864,CUS0054276,2025-08-09,FLT0028224,Mobile App,Confirmed,1799.98,USD
BK00124865,CUS0027235,2025-07-07,FLT0041207,Website,Confirmed,1313.94,USD
BK00124866,CUS0011685,2025-09-21,FLT0051027,Mobile App,Confirmed,144.26,EUR
BK00124867,CUS0032705,2025-09-27,FLT0001202,Travel Agent,Confirmed,4249.92,EUR
BK00124868,CUS0042774,2026-01-27,FLT0007053,Airport Kiosk,Confirmed,3779.67,USD
