history_id,aircraft_id,maintenance_date,maintenance_type,cost,next_due_date
AMH006696,ACFT00558,2021-10-28,C-Check,388067.27,2022-11-26
AMH006697,ACFT00057,2025-12-09,C-Check,479374.49,2027-06-21
AMH006698,ACFT00076,2019-03-19,A-Check,103147.39,2021-02-07
AMH006699,ACFT00396,2022-04-29,D-Check,228745.95,2024-03-03
AMH006700,ACFT00155,2018-03-11,A-Check,285650.72,2019-10-02
AMH006701,ACFT00121,2025-10-16,B-Check,242268.61,2026-05-05
AMH006702,ACFT00539,2019-03-21,Unscheduled Repair,297870.81,2020-07-02
AMH006703,ACFT00475,2021-01-04,B-Check,476072.0,2022-02-05
AMH006704,ACFT00203,2023-08-06,D-Check,195844.67,2024-02-04
AMH006705,ACFT00190,2022-06-20,A-Check,275696.97,2024-05-02
AMH006706,ACFT00335,2022-12-27,C-Check,302128.37,2023-12-24
AMH006707,ACFT00287,2022-09-09,A-Check,265414.72,2024-08-10
AMH006708,ACFT00096,2025-09-23,C-Check,396104.42,2027-02-06
AMH006709,ACFT00139,2026-04-26,A-Check,371621.69,2026-10-12
AMH006710,ACFT00280,2021-11-05,B-Check,317540.44,2023-07-04
AMH006711,ACFT00165,2020-07-04,Unscheduled Repair,269192.83,2021-01-13
AMH006712,ACFT00205,2025-11-07,C-Check,337594.37,2027-01-19
AMH006713,ACFT00069,2024-01-08,A-Check,260195.6,2024-06-05
AMH006714,ACFT00150,2022-02-25,B-Check,10959.26,2022-11-01
AMH006715,ACFT00413,2021-12-12,D-Check,302521.37,2022-10-24
AMH006716,ACFT00435,2025-06-24,A-Check,172135.05,2025-10-29
AMH006717,ACFT00567,2026-02-20,B-Check,325856.51,2026-10-13
AMH006718,ACFT00129,2025-07-01,A-Check,416654.95,2026-09-08
AMH006719,ACFT00371,2019-10-04,A-Check,293867.5,2021-05-05
AMH006720,ACFT00190,2020-04-10,Unscheduled Repair,438136.83,2022-02-08
AMH006721,ACFT00151,2018-01-21,A-Check,417628.1,2019-05-03
AMH006722,ACFT00026,2021-09-28,C-Check,66471.63,2022-11-02
AMH006723,ACFT00440,2023-04-03,B-Check,339376.11,2023-07-06
AMH006724,ACFT00138,2018-03-28,C-Check,342425.77,2020-02-04
AMH006725,ACFT00248,2025-10-11,Unscheduled Repair,73492.42,2027-09-09
AMH006726,ACFT00247,2019-04-25,D-Check,364640.8,2020-03-17
AMH006727,ACFT00146,2019-06-29,A-Check,35563.23,2020-07-02
AMH006728,ACFT00044,2024-03-01,Unscheduled Repair,51451.6,2024-08-01
AMH006729,ACFT00081,2023-12-28,A-Check,155357.3,2024-06-17
AMH006730,ACFT00230,2022-09-08,A-Check,44258.9,2023-07-08
AMH006731,ACFT00429,2023-01-21,B-Check,380087.51,2023-07-07
AMH006732,ACFT00356,2020-05-26,A-Check,373623.7,2021-06-11
AMH006733,ACFT00302,2018-07-29,A-Check,2967.32,2020-01-11
AMH006734,ACFT00357,2020-09-15,C-Check,234516.4,2021-10-06
AMH006735,ACFT00392,2024-01-31,D-Check,311891.22,2024-11-16
AMH006736,ACFT00448,2023-11-27,A-Check,206006.22,2025-09-24
AMH006737,ACFT00158,2018-10-02,C-Check,207246.88,2019-06-05
AMH006738,ACFT00041,2020-11-19,C-Check,382223.09,2021-10-15
AMH006739,ACFT00046,2021-08-08,B-Check,268066.08,2022-10-10
AMH006740,ACFT00502,2021-06-01,B-Check,202494.25,2022-01-29
AMH006741,ACFT00043,2022-09-04,Unscheduled Repair,209594.41,2024-05-05
AMH006742,ACFT00293,2026-07-25,C-Check,356180.62,2027-02-18
AMH006743,ACFT00560,2019-08-08,B-Check,345422.32,2020-06-13
AMH006744,ACFT00409,2022-03-19,A-Check,352657.85,2023-09-20
AMH006745,ACFT00330,2018-06-01,A-Check,370627.53,2018-12-16
AMH006746,ACFT00168,2022-03-04,A-Check,378559.33,2023-07-01
AMH006747,ACFT00351,2018-04-29,B-Check,119565.8,2019-03-20
AMH006748,ACFT00568,2022-01-09,A-Check,5850.55,2022-04-30
AMH006749,ACFT00122,2018-09-25,A-Check,284840.71,2019-06-29
AMH006750,ACFT00531,2026-01-02,Unscheduled Repair,255948.42,2026-07-03
AMH006751,ACFT00233,2025-01-28,B-Check,441762.54,2025-10-14
AMH006752,ACFT00303,2024-11-14,B-Check,495786.98,2026-01-21
AMH006753,ACFT00327,2019-02-15,A-Check,364603.02,2020-04-20
AMH006754,ACFT00302,2022-01-16,B-Check,352592.89,2023-03-14
AMH006755,ACFT00148,2018-03-16,C-Check,81438.5,2019-09-05
AMH006756,ACFT00048,2018-11-18,A-Check,99572.31,2019-04-15
AMH006757,ACFT00419,2024-06-10,D-Check,216069.96,2025-12-09
AMH006758,ACFT00064,2026-03-25,B-Check,177980.57,2026-12-28
AMH006759,ACFT00416,2022-08-23,B-Check,329582.22,2024-06-30
AMH006760,ACFT00299,2022-05-05,C-Check,344872.45,2024-01-28
AMH006761,ACFT00187,2023-02-05,C-Check,142712.54,2024-08-02
AMH006762,ACFT00512,2019-01-11,A-Check,443392.35,2019-10-14
AMH006763,ACFT00440,2018-01-21,C-Check,427147.11,2019-06-07
AMH006764,ACFT00455,2019-11-22,C-Check,330766.64,2020-03-03
AMH006765,ACFT00454,2025-05-17,Unscheduled Repair,431174.04,2027-04-08
AMH006766,ACFT00257,2022-09-21,D-Check,218396.39,2024-02-03
AMH006767,ACFT00044,2018-02-19,A-Check,201248.95,2019-11-05
AMH006768,ACFT00124,2023-03-09,A-Check,142382.09,2024-04-12
AMH006769,ACFT00541,2022-05-16,B-Check,178783.23,2023-04-06
AMH006770,ACFT00005,2024-01-28,A-Check,46549.43,2024-06-22
AMH006771,ACFT00252,2019-06-18,D-Check,323250.14,2020-10-01
AMH006772,ACFT00275,2025-11-21,B-Check,407255.44,2026-10-11
AMH006773,ACFT00328,2026-02-13,A-Check,62762.8,2027-03-08
AMH006774,ACFT00218,2023-09-03,Unscheduled Repair,436206.23,2025-07-04
AMH006775,ACFT00178,2021-11-28,B-Check,373383.94,2022-12-17
AMH006776,ACFT00214,2020-05-15,Unscheduled Repair,214445.43,2021-06-09
AMH006777,ACFT00454,2020-05-23,C-Check,458295.52,2022-02-03
AMH006778,ACFT00134,2023-08-25,Unscheduled Repair,418314.46,2024-08-13
AMH006779,ACFT00487,2021-01-03,A-Check,257472.64,2021-05-24
AMH006780,ACFT00395,2021-06-14,A-Check,313603.69,2022-11-27
AMH006781,ACFT00350,2019-01-29,B-Check,100259.54,2020-08-15
AMH006782,ACFT00052,2026-07-17,A-Check,424721.13,2026-12-22
AMH006783,ACFT00508,2019-04-28,D-Check,392605.12,2020-06-07
AMH006784,ACFT00228,2023-08-06,A-Check,21612.03,2023-11-24
AMH006785,ACFT00325,2020-07-11,B-Check,358280.89,2021-11-26
AMH006786,ACFT00039,2021-12-28,Unscheduled Repair,396972.87,2023-05-05
AMH006787,ACFT00377,2020-07-02,A-Check,315981.17,2021-10-14
AMH006788,ACFT00008,2018-09-09,A-Check,429450.89,2020-01-25
AMH006789,ACFT00007,2023-05-19,C-Check,203599.19,2023-09-22
AMH006790,ACFT00569,2025-02-02,Unscheduled Repair,357119.06,2026-08-29
AMH006791,ACFT00164,2025-04-28,B-Check,384533.86,2026-05-07
AMH006792,ACFT00443,2018-04-30,A-Check,97676.14,2020-02-09
AMH006793,ACFT00374,2021-07-08,A-Check,296346.01,2021-10-09
AMH006794,ACFT00205,2026-06-10,B-Check,89568.98,2028-01-29
AMH006795,ACFT00148,2019-10-11,A-Check,497328.81,2020-07-31
AMH006796,ACFT00429,2024-08-09,A-Check,42025.55,2026-08-01
AMH006797,ACFT00198,2023-02-15,C-Check,220892.96,2024-06-12
AMH006798,ACFT00386,2021-11-17,A-Check,324336.24,2022-04-12
AMH006799,ACFT00409,2022-09-28,C-Check,221871.5,2023-10-01
AMH006800,ACFT00300,2018-04-18,A-Check,23485.45,2019-03-01
AMH006801,ACFT00543,2018-01-22,A-Check,144461.02,2020-01-15
AMH006802,ACFT00175,2025-09-04,A-Check,443180.45,2027-05-18
AMH006803,ACFT00581,2020-08-26,C-Check,294854.12,2021-06-25
AMH006804,ACFT00230,2022-12-20,C-Check,352719.15,2024-09-03
AMH006805,ACFT00090,2020-03-28,A-Check,38452.52,2022-01-28
AMH006806,ACFT00526,2026-02-06,B-Check,344586.76,2027-09-13
AMH006807,ACFT00508,2022-06-17,B-Check,28078.56,2022-11-18
AMH006808,ACFT00255,2018-12-19,Unscheduled Repair,231858.75,2020-12-03
AMH006809,ACFT00169,2022-10-05,C-Check,156054.62,2023-11-14
AMH006810,ACFT00198,2020-01-09,B-Check,233815.44,2020-05-27
AMH006811,ACFT00536,2021-07-13,A-Check,11253.03,2022-03-14
AMH006812,ACFT00408,2021-09-20,B-Check,362220.79,2022-12-05
AMH006813,ACFT00187,2018-10-30,A-Check,59458.39,2020-08-05
AMH006814,ACFT00534,2026-07-22,B-Check,240862.99,2027-01-30
AMH006815,ACFT00186,2020-01-07,C-Check,28478.09,2021-07-26
AMH006816,ACFT00179,2020-11-10,Unscheduled Repair,234640.34,2021-05-03
AMH006817,ACFT00117,2026-01-19,C-Check,97489.5,2026-09-20
AMH006818,ACFT00053,2022-12-28,B-Check,366431.43,2024-02-03
AMH006819,ACFT00197,2023-09-04,B-Check,146178.94,2025-08-01
AMH006820,ACFT00271,2018-04-23,A-Check,305906.76,2020-01-26
AMH006821,ACFT00153,2019-09-23,Unscheduled Repair,236038.62,2021-02-07
AMH006822,ACFT00128,2018-08-14,A-Check,22655.5,2020-01-02
AMH006823,ACFT00127,2025-10-01,A-Check,11497.5,2026-12-28
AMH006824,ACFT00050,2025-12-29,Unscheduled Repair,195677.45,2026-06-12
AMH006825,ACFT00187,2020-03-29,C-Check,198902.09,2020-07-09
AMH006826,ACFT00505,2024-03-01,A-Check,185369.27,2025-08-12
AMH006827,ACFT00482,2020-07-12,A-Check,136032.02,2021-08-30
AMH006828,ACFT00141,2026-06-19,A-Check,165463.52,2027-04-10
AMH006829,ACFT00097,2024-09-01,D-Check,496309.52,2025-08-21
AMH006830,ACFT00280,2020-12-12,B-Check,9019.28,2021-11-30
AMH006831,ACFT00305,2025-06-17,B-Check,40683.37,2026-07-19
AMH006832,ACFT00298,2025-06-07,B-Check,381804.42,2026-11-11
AMH006833,ACFT00145,2018-06-18,A-Check,127336.79,2019-10-10
AMH006834,ACFT00067,2022-10-11,A-Check,384266.59,2023-02-05
AMH006835,ACFT00100,2019-12-31,Unscheduled Repair,368677.96,2021-11-12
AMH006836,ACFT00108,2022-10-01,A-Check,341232.61,2023-05-26
AMH006837,ACFT00222,2021-09-25,A-Check,242499.95,2023-02-10
AMH006838,ACFT00417,2026-06-29,D-Check,206941.78,2026-12-16
AMH006839,ACFT00409,2025-10-15,A-Check,121285.4,2026-06-06
AMH006840,ACFT00354,2020-10-03,C-Check,101730.31,2022-01-19
AMH006841,ACFT00458,2021-05-03,B-Check,162594.69,2021-09-06
AMH006842,ACFT00108,2019-09-06,B-Check,409814.98,2020-08-24
AMH006843,ACFT00058,2020-12-27,Unscheduled Repair,193629.29,2022-09-02
AMH006844,ACFT00179,2021-02-04,A-Check,262192.23,2021-08-27
AMH006845,ACFT00444,2022-02-22,Unscheduled Repair,442061.95,2023-05-14
AMH006846,ACFT00068,2020-05-17,B-Check,168019.86,2021-05-08
AMH006847,ACFT00535,2020-07-02,C-Check,306117.92,2022-04-29
AMH006848,ACFT00308,2023-01-02,D-Check,424833.65,2023-04-16
AMH006849,ACFT00210,2018-08-31,Unscheduled Repair,258320.07,2019-12-29
AMH006850,ACFT00430,2019-05-31,B-Check,499097.04,2020-03-22
AMH006851,ACFT00447,2020-01-22,B-Check,138426.48,2021-03-16
AMH006852,ACFT00322,2019-06-10,A-Check,53760.92,2020-01-18
AMH006853,ACFT00513,2018-03-09,A-Check,452353.8,2019-02-27
AMH006854,ACFT00163,2022-10-30,C-Check,196193.99,2024-10-22
AMH006855,ACFT00576,2024-04-22,Unscheduled Repair,361439.35,2026-02-26
AMH006856,ACFT00471,2019-01-18,C-Check,469547.14,2020-12-12
AMH006857,ACFT00468,2023-10-17,Unscheduled Repair,356324.1,2025-07-30
AMH006858,ACFT00119,2025-05-23,A-Check,339540.61,2026-07-02
AMH006859,ACFT00199,2018-12-23,B-Check,85060.41,2019-06-01
AMH006860,ACFT00023,2018-05-23,B-Check,179113.65,2020-03-21
AMH006861,ACFT00337,2021-03-11,C-Check,109127.11,2021-10-26
AMH006862,ACFT00420,2025-05-27,D-Check,484176.8,2026-06-09
AMH006863,ACFT00346,2026-07-27,B-Check,410669.78,2027-04-13
AMH006864,ACFT00566,2026-07-02,A-Check,52480.96,2026-10-02
AMH006865,ACFT00581,2021-04-30,C-Check,103998.78,2021-12-27
AMH006866,ACFT00317,2024-10-25,A-Check,117501.29,2025-10-16
AMH006867,ACFT00588,2026-05-24,B-Check,424001.84,2028-04-07
AMH006868,ACFT00189,2025-03-11,B-Check,140834.22,2027-01-21
AMH006869,ACFT00276,2025-11-20,A-Check,450011.66,2026-07-24
AMH006870,ACFT00516,2019-04-23,A-Check,224723.44,2020-08-27
AMH006871,ACFT00210,2018-10-11,C-Check,364017.5,2020-05-13
AMH006872,ACFT00093,2019-08-29,C-Check,393741.42,2019-12-09
AMH006873,ACFT00286,2018-01-18,C-Check,126213.05,2019-07-20
AMH006874,ACFT00320,2021-12-27,C-Check,86156.96,2022-07-18
AMH006875,ACFT00132,2019-09-20,C-Check,77414.84,2020-08-24
AMH006876,ACFT00223,2026-02-03,B-Check,386552.21,2027-07-08
AMH006877,ACFT00528,2023-01-23,A-Check,346217.7,2024-05-24
AMH006878,ACFT00160,2020-07-26,B-Check,300602.01,2020-11-28
AMH006879,ACFT00145,2020-11-21,B-Check,400470.99,2021-12-10
AMH006880,ACFT00313,2021-10-17,C-Check,52808.64,2023-04-02
AMH006881,ACFT00566,2019-10-08,B-Check,434574.71,2021-05-11
AMH006882,ACFT00307,2026-01-08,B-Check,342779.71,2026-12-17
AMH006883,ACFT00152,2020-10-13,C-Check,101588.56,2021-02-10
AMH006884,ACFT00508,2023-09-15,B-Check,165532.53,2024-02-25
AMH006885,ACFT00081,2020-03-15,A-Check,50450.61,2022-02-18
AMH006886,ACFT00180,2020-10-31,C-Check,168902.28,2021-06-13
AMH006887,ACFT00545,2025-03-11,Unscheduled Repair,163155.59,2026-04-14
AMH006888,ACFT00143,2023-10-26,C-Check,178240.76,2024-09-23
AMH006889,ACFT00118,2023-10-03,A-Check,486552.35,2024-02-04
AMH006890,ACFT00454,2024-07-24,A-Check,40587.26,2026-03-12
AMH006891,ACFT00021,2022-12-18,B-Check,281944.28,2023-07-08
AMH006892,ACFT00591,2019-12-08,A-Check,189059.36,2020-07-23
AMH006893,ACFT00508,2021-02-19,B-Check,79392.63,2021-12-21
AMH006894,ACFT00007,2020-08-06,B-Check,342131.47,2022-07-20
AMH006895,ACFT00294,2024-02-06,C-Check,390659.74,2025-01-07
AMH006896,ACFT00157,2024-10-06,D-Check,393492.71,2025-07-03
AMH006897,ACFT00041,2018-01-27,A-Check,13845.02,2018-08-10
AMH006898,ACFT00323,2019-03-12,B-Check,426141.67,2020-04-04
AMH006899,ACFT00408,2018-01-20,A-Check,466612.41,2019-09-08
AMH006900,ACFT00134,2024-03-15,B-Check,93794.78,2025-01-16
AMH006901,ACFT00141,2022-03-16,B-Check,479057.05,2023-06-01
AMH006902,ACFT00066,2018-12-21,B-Check,409160.85,2020-05-01
AMH006903,ACFT00481,2022-10-31,A-Check,98719.95,2023-10-19
AMH006904,ACFT00440,2019-01-02,A-Check,125726.31,2020-01-04
AMH006905,ACFT00369,2022-07-07,A-Check,7428.22,2022-11-17
AMH006906,ACFT00561,2020-03-01,Unscheduled Repair,452471.2,2020-06-15
AMH006907,ACFT00327,2025-02-10,A-Check,282935.34,2026-08-03
AMH006908,ACFT00041,2020-09-06,A-Check,158301.1,2021-06-20
AMH006909,ACFT00348,2018-08-06,A-Check,132091.5,2020-01-21
AMH006910,ACFT00310,2023-10-14,B-Check,285951.59,2025-02-04
AMH006911,ACFT00323,2026-07-19,A-Check,188342.18,2027-04-05
AMH006912,ACFT00424,2026-02-13,A-Check,387564.87,2027-01-12
AMH006913,ACFT00302,2026-06-12,B-Check,363647.18,2028-05-19
AMH006914,ACFT00289,2021-09-25,A-Check,476119.04,2023-01-03
AMH006915,ACFT00286,2019-12-23,A-Check,390114.36,2020-06-10
AMH006916,ACFT00527,2023-11-28,B-Check,31734.52,2025-06-04
AMH006917,ACFT00087,2019-08-06,C-Check,45799.78,2019-12-05
AMH006918,ACFT00491,2023-03-15,A-Check,166626.89,2024-03-07
AMH006919,ACFT00069,2022-07-05,C-Check,461719.15,2023-12-15
AMH006920,ACFT00013,2022-02-07,B-Check,20526.27,2022-10-04
AMH006921,ACFT00003,2024-06-17,A-Check,313558.32,2025-09-21
AMH006922,ACFT00092,2023-07-14,B-Check,239695.83,2023-10-23
AMH006923,ACFT00376,2023-07-08,A-Check,8837.8,2024-05-14
AMH006924,ACFT00474,2022-03-18,A-Check,241296.58,2023-03-29
AMH006925,ACFT00410,2022-02-22,A-Check,16870.38,2023-12-27
AMH006926,ACFT00415,2025-06-18,A-Check,105544.16,2026-09-07
AMH006927,ACFT00284,2019-06-09,C-Check,265493.46,2020-01-03
AMH006928,ACFT00119,2021-11-25,B-Check,412657.44,2023-08-19
AMH006929,ACFT00209,2025-05-01,Unscheduled Repair,447154.94,2026-12-17
AMH006930,ACFT00102,2024-12-12,C-Check,82637.12,2026-03-25
AMH006931,ACFT00188,2020-05-06,B-Check,318746.28,2022-01-10
AMH006932,ACFT00541,2026-02-18,A-Check,141884.26,2027-08-22
AMH006933,ACFT00316,2020-02-08,A-Check,406139.54,2021-04-05
AMH006934,ACFT00465,2018-04-14,C-Check,248361.07,2019-04-03
AMH006935,ACFT00287,2022-03-13,A-Check,406012.03,2023-01-15
AMH006936,ACFT00264,2019-01-14,D-Check,296345.52,2019-10-23
AMH006937,ACFT00473,2022-09-21,C-Check,153874.59,2024-07-27
AMH006938,ACFT00272,2022-06-05,A-Check,92636.19,2023-04-11
AMH006939,ACFT00347,2021-07-13,B-Check,427978.48,2022-08-09
AMH006940,ACFT00174,2025-09-27,A-Check,432068.49,2026-04-14
AMH006941,ACFT00520,2024-05-28,A-Check,200246.48,2025-02-05
AMH006942,ACFT00426,2020-02-29,B-Check,43376.17,2021-01-04
AMH006943,ACFT00292,2019-05-27,C-Check,394892.39,2020-01-16
AMH006944,ACFT00435,2024-10-06,A-Check,81714.2,2026-09-07
AMH006945,ACFT00084,2018-07-07,A-Check,272394.23,2020-05-22
AMH006946,ACFT00336,2019-08-10,B-Check,181620.17,2020-03-22
AMH006947,ACFT00471,2025-03-30,C-Check,9782.2,2025-11-13
AMH006948,ACFT00203,2019-01-14,C-Check,128194.31,2020-03-05
AMH006949,ACFT00049,2018-03-23,B-Check,140261.17,2018-11-18
AMH006950,ACFT00165,2018-01-22,B-Check,488464.79,2019-11-08
AMH006951,ACFT00161,2020-12-22,A-Check,69525.36,2021-07-15
AMH006952,ACFT00227,2018-11-26,A-Check,406273.82,2020-02-24
AMH006953,ACFT00128,2019-07-19,B-Check,173297.1,2020-09-19
AMH006954,ACFT00498,2021-09-27,D-Check,450686.29,2022-11-01
AMH006955,ACFT00442,2022-05-21,C-Check,243523.21,2022-09-08
AMH006956,ACFT00117,2026-08-02,A-Check,193208.52,2027-01-08
AMH006957,ACFT00035,2026-05-18,Unscheduled Repair,497915.5,2027-08-20
AMH006958,ACFT00570,2019-04-06,A-Check,230315.4,2020-10-05
AMH006959,ACFT00442,2026-06-09,B-Check,59843.61,2026-12-16
AMH006960,ACFT00403,2018-02-06,A-Check,492933.66,2018-07-23
AMH006961,ACFT00230,2023-05-11,A-Check,367097.48,2024-03-24
AMH006962,ACFT00236,2024-05-13,B-Check,478228.75,2024-10-14
AMH006963,ACFT00120,2024-10-12,B-Check,72841.67,2026-05-19
AMH006964,ACFT00548,2023-05-18,A-Check,358134.65,2023-11-10
AMH006965,ACFT00374,2020-11-24,A-Check,190987.26,2021-07-11
AMH006966,ACFT00486,2018-12-11,B-Check,327872.75,2020-03-13
AMH006967,ACFT00514,2021-01-24,Unscheduled Repair,316921.03,2021-10-30
AMH006968,ACFT00292,2022-04-23,A-Check,360836.62,2022-11-29
AMH006969,ACFT00061,2020-09-26,A-Check,480160.14,2021-09-01
AMH006970,ACFT00582,2019-04-04,A-Check,427386.81,2019-09-05
AMH006971,ACFT00559,2022-08-11,A-Check,11045.36,2022-11-25
AMH006972,ACFT00106,2018-10-07,D-Check,293271.78,2020-07-13
AMH006973,ACFT00222,2025-10-07,B-Check,49342.14,2027-04-26
AMH006974,ACFT00579,2023-10-31,Unscheduled Repair,181665.06,2024-01-30
AMH006975,ACFT00475,2018-03-07,A-Check,319046.86,2019-06-23
AMH006976,ACFT00550,2026-04-07,A-Check,155435.14,2027-03-07
AMH006977,ACFT00122,2022-09-05,C-Check,401644.47,2023-03-24
AMH006978,ACFT00033,2022-02-10,A-Check,184130.14,2022-10-27
AMH006979,ACFT00600,2019-03-23,A-Check,336657.52,2021-03-05
AMH006980,ACFT00038,2025-10-11,B-Check,420113.86,2026-03-11
AMH006981,ACFT00228,2025-06-21,B-Check,300619.93,2026-11-15
AMH006982,ACFT00231,2018-07-16,B-Check,77675.65,2019-06-03
AMH006983,ACFT00444,2025-01-13,B-Check,342885.33,2026-11-29
AMH006984,ACFT00579,2021-05-29,A-Check,174661.35,2022-05-03
AMH006985,ACFT00574,2025-09-28,B-Check,419840.66,2026-04-12
AMH006986,ACFT00133,2022-06-06,A-Check,185626.42,2023-10-16
AMH006987,ACFT00262,2025-07-08,B-Check,449323.15,2026-02-17
AMH006988,ACFT00018,2018-12-20,A-Check,429247.49,2020-05-13
AMH006989,ACFT00291,2025-05-12,Unscheduled Repair,18874.02,2026-05-28
AMH006990,ACFT00588,2024-02-06,D-Check,338657.99,2026-01-30
AMH006991,ACFT00263,2023-04-28,A-Check,168898.85,2023-08-01
AMH006992,ACFT00281,2019-12-07,Unscheduled Repair,100192.4,2021-08-03
AMH006993,ACFT00383,2024-09-02,C-Check,490355.66,2026-08-29
AMH006994,ACFT00458,2019-05-19,A-Check,167796.73,2020-10-21
AMH006995,ACFT00209,2021-06-05,C-Check,248155.22,2023-04-18
AMH006996,ACFT00569,2025-07-06,B-Check,86820.12,2026-02-28
AMH006997,ACFT00220,2024-03-26,A-Check,172606.2,2024-08-12
AMH006998,ACFT00555,2020-11-24,B-Check,50238.44,2022-11-11
AMH006999,ACFT00075,2023-11-16,B-Check,480139.03,2024-11-09
AMH007000,ACFT00169,2020-10-11,A-Check,283775.55,2022-09-02
AMH007001,ACFT00544,2022-02-04,A-Check,130618.24,2023-11-16
AMH007002,ACFT00536,2021-10-25,B-Check,268225.95,2023-05-12
AMH007003,ACFT00360,2024-09-02,B-Check,160723.69,2026-08-17
AMH007004,ACFT00368,2021-02-12,B-Check,373662.59,2022-03-20
AMH007005,ACFT00406,2019-05-09,A-Check,68945.52,2019-10-14
AMH007006,ACFT00083,2019-12-06,B-Check,304789.49,2020-04-11
AMH007007,ACFT00518,2025-05-21,A-Check,418099.18,2026-09-20
AMH007008,ACFT00072,2019-09-29,Unscheduled Repair,147798.67,2020-05-22
AMH007009,ACFT00560,2022-03-06,A-Check,76906.69,2023-08-24
AMH007010,ACFT00358,2025-10-14,A-Check,185314.57,2026-12-21
AMH007011,ACFT00181,2019-10-09,B-Check,26460.69,2021-01-21
AMH007012,ACFT00294,2024-10-23,A-Check,189453.13,2025-06-01
AMH007013,ACFT00128,2019-09-12,A-Check,355310.31,2021-01-29
AMH007014,ACFT00526,2025-08-03,A-Check,437620.56,2026-07-01
AMH007015,ACFT00056,2021-12-02,A-Check,224301.77,2022-12-11
AMH007016,ACFT00414,2019-11-13,B-Check,233486.92,2021-06-05
AMH007017,ACFT00011,2018-08-22,B-Check,429739.78,2019-03-31
AMH007018,ACFT00211,2026-02-24,Unscheduled Repair,123539.0,2026-07-11
AMH007019,ACFT00360,2023-11-10,C-Check,402035.72,2025-01-20
AMH007020,ACFT00031,2024-11-08,A-Check,443266.81,2025-06-26
AMH007021,ACFT00546,2019-11-19,A-Check,9701.25,2020-10-17
AMH007022,ACFT00262,2024-12-26,A-Check,420064.88,2026-11-28
AMH007023,ACFT00516,2019-11-21,Unscheduled Repair,402136.56,2020-08-08
AMH007024,ACFT00135,2024-11-24,C-Check,13297.15,2026-01-07
AMH007025,ACFT00573,2025-02-18,A-Check,498210.19,2026-07-24
AMH007026,ACFT00126,2021-08-14,B-Check,223895.14,2022-09-06
AMH007027,ACFT00453,2020-11-18,Unscheduled Repair,19375.77,2021-11-13
AMH007028,ACFT00193,2022-09-08,A-Check,451971.22,2023-07-22
AMH007029,ACFT00125,2021-11-29,A-Check,11045.6,2023-04-08
AMH007030,ACFT00554,2023-07-11,B-Check,367879.66,2025-04-04
AMH007031,ACFT00188,2018-08-12,C-Check,287560.13,2020-05-15
AMH007032,ACFT00224,2025-10-02,B-Check,2456.52,2026-03-19
AMH007033,ACFT00550,2020-09-13,A-Check,320060.67,2021-01-23
AMH007034,ACFT00033,2026-03-31,B-Check,172805.23,2027-09-30
AMH007035,ACFT00036,2026-06-01,D-Check,469224.65,2027-05-29
AMH007036,ACFT00022,2025-04-09,C-Check,67616.38,2027-02-02
AMH007037,ACFT00423,2023-04-28,C-Check,247770.3,2024-10-11
AMH007038,ACFT00092,2018-03-28,A-Check,461801.44,2019-11-08
AMH007039,ACFT00144,2023-11-15,C-Check,166537.4,2024-04-17
AMH007040,ACFT00293,2018-01-07,Unscheduled Repair,167293.32,2018-10-14
AMH007041,ACFT00104,2023-09-03,C-Check,307680.08,2024-08-29
AMH007042,ACFT00352,2021-10-14,A-Check,316085.1,2023-04-16
AMH007043,ACFT00451,2020-03-05,B-Check,106345.04,2022-01-22
AMH007044,ACFT00202,2025-09-06,C-Check,431867.11,2026-05-14
AMH007045,ACFT00547,2021-01-16,A-Check,192237.6,2022-08-14
AMH007046,ACFT00091,2019-02-04,A-Check,341580.46,2019-05-27
AMH007047,ACFT00025,2021-09-02,B-Check,289240.85,2023-08-28
AMH007048,ACFT00102,2021-03-06,A-Check,210371.79,2022-08-28
AMH007049,ACFT00049,2025-08-12,Unscheduled Repair,165326.72,2027-01-15
AMH007050,ACFT00478,2020-11-11,A-Check,85917.41,2022-04-12
AMH007051,ACFT00334,2018-07-02,A-Check,416599.68,2019-06-12
AMH007052,ACFT00110,2022-01-17,A-Check,97131.83,2022-08-07
AMH007053,ACFT00198,2021-07-16,A-Check,341725.21,2023-04-26
AMH007054,ACFT00241,2024-02-29,B-Check,318235.0,2024-11-29
AMH007055,ACFT00127,2023-05-24,A-Check,341898.09,2025-04-14
AMH007056,ACFT00017,2021-11-03,A-Check,473557.75,2023-10-05
AMH007057,ACFT00232,2026-07-28,A-Check,151717.28,2027-05-24
AMH007058,ACFT00313,2021-06-10,Unscheduled Repair,268330.76,2022-04-26
AMH007059,ACFT00423,2025-10-29,C-Check,279847.35,2027-05-09
AMH007060,ACFT00332,2018-07-13,A-Check,281671.83,2020-01-30
AMH007061,ACFT00143,2019-08-05,Unscheduled Repair,368456.67,2020-04-08
AMH007062,ACFT00253,2026-06-05,A-Check,142860.82,2028-02-28
AMH007063,ACFT00367,2018-03-02,C-Check,155386.85,2018-07-28
