checkin_id,ticket_id,passenger_id,flight_id,checkin_time,checkin_method
CHK00219220,TKT00261041,PAX00261041,FLT0049073,2026-03-22 06:20:00,Mobile App
CHK00219221,TKT00261042,PAX00261042,FLT0068056,2025-12-11 03:56:00,Online
CHK00219222,TKT00261043,PAX00261043,FLT0066304,2025-10-07 19:52:00,Online
CHK00219223,TKT00261044,PAX00261044,FLT0066304,2025-10-07 19:58:00,Mobile App
CHK00219224,TKT00261045,PAX00261045,FLT0031374,2026-08-15 16:50:00,Mobile App
CHK00219225,TKT00261046,PAX00261046,FLT0061290,2026-03-17 11:31:00,Online
CHK00219226,TKT00261047,PAX00261047,FLT0061290,2026-03-17 10:30:00,Online
CHK00219227,TKT00261049,PAX00261049,FLT0049210,2026-07-09 17:23:00,Mobile App
CHK00219228,TKT00261050,PAX00261050,FLT0028448,2026-04-27 08:41:00,Online
CHK00219229,TKT00261051,PAX00261051,FLT0028448,2026-04-27 08:51:00,Online
CHK00219230,TKT00261052,PAX00261052,FLT0028448,2026-04-27 09:04:00,Online
CHK00219231,TKT00261053,PAX00261053,FLT0028448,2026-04-27 11:04:00,Mobile App
CHK00219232,TKT00261054,PAX00261054,FLT0011502,2026-05-10 17:51:00,Counter
CHK00219233,TKT00261055,PAX00261055,FLT0038790,2026-01-11 00:12:00,Online
CHK00219234,TKT00261056,PAX00261056,FLT0018030,2025-11-30 14:59:00,Mobile App
CHK00219235,TKT00261057,PAX00261057,FLT0018030,2025-11-30 12:35:00,Online
CHK00219236,TKT00261058,PAX00261058,FLT0050050,2026-05-31 13:25:00,Airport Kiosk
CHK00219237,TKT00261059,PAX00261059,FLT0050050,2026-05-31 13:55:00,Counter
CHK00219238,TKT00261060,PAX00261060,FLT0061942,2026-05-07 13:08:00,Airport Kiosk
CHK00219239,TKT00261061,PAX00261061,FLT0061942,2026-05-07 14:32:00,Online
CHK00219240,TKT00261062,PAX00261062,FLT0061942,2026-05-07 13:32:00,Airport Kiosk
CHK00219241,TKT00261063,PAX00261063,FLT0001879,2025-09-06 07:18:00,Airport Kiosk
CHK00219242,TKT00261064,PAX00261064,FLT0078973,2025-09-06 23:16:00,Online
CHK00219243,TKT00261065,PAX00261065,FLT0078973,2025-09-07 00:13:00,Counter
CHK00219244,TKT00261066,PAX00261066,FLT0054145,2026-01-29 09:56:00,Mobile App
CHK00219245,TKT00261067,PAX00261067,FLT0054145,2026-01-29 09:59:00,Airport Kiosk
CHK00219246,TKT00261068,PAX00261068,FLT0037092,2026-08-08 12:02:00,Airport Kiosk
CHK00219247,TKT00261069,PAX00261069,FLT0037435,2025-10-01 23:06:00,Mobile App
CHK00219248,TKT00261070,PAX00261070,FLT0037435,2025-10-02 00:43:00,Airport Kiosk
CHK00219249,TKT00261071,PAX00261071,FLT0037435,2025-10-01 23:51:00,Mobile App
CHK00219250,TKT00261072,PAX00261072,FLT0047853,2025-12-06 17:29:00,Mobile App
CHK00219251,TKT00261073,PAX00261073,FLT0001901,2025-11-22 18:31:00,Mobile App
CHK00219252,TKT00261074,PAX00261074,FLT0030866,2026-04-14 17:28:00,Online
CHK00219253,TKT00261075,PAX00261075,FLT0030866,2026-04-14 16:25:00,Online
CHK00219254,TKT00261076,PAX00261076,FLT0030866,2026-04-14 18:42:00,Mobile App
CHK00219255,TKT00261077,PAX00261077,FLT0075506,2026-05-31 12:44:00,Online
CHK00219256,TKT00261078,PAX00261078,FLT0075506,2026-05-31 12:25:00,Airport Kiosk
CHK00219257,TKT00261079,PAX00261079,FLT0075506,2026-05-31 13:23:00,Mobile App
CHK00219258,TKT00261080,PAX00261080,FLT0075506,2026-05-31 13:06:00,Mobile App
CHK00219259,TKT00261083,PAX00261083,FLT0040221,2025-12-18 02:02:00,Mobile App
CHK00219260,TKT00261084,PAX00261084,FLT0040221,2025-12-18 02:29:00,Online
CHK00219261,TKT00261085,PAX00261085,FLT0025760,2026-04-11 14:00:00,Online
CHK00219262,TKT00261086,PAX00261086,FLT0025760,2026-04-11 13:11:00,Counter
CHK00219263,TKT00261087,PAX00261087,FLT0003544,2026-05-04 23:49:00,Mobile App
CHK00219264,TKT00261088,PAX00261088,FLT0003544,2026-05-04 22:30:00,Online
CHK00219265,TKT00261089,PAX00261089,FLT0049499,2026-04-17 00:38:00,Airport Kiosk
CHK00219266,TKT00261090,PAX00261090,FLT0049499,2026-04-17 03:17:00,Online
CHK00219267,TKT00261091,PAX00261091,FLT0049499,2026-04-17 01:40:00,Online
CHK00219268,TKT00261092,PAX00261092,FLT0070484,2025-08-04 05:09:00,Online
CHK00219269,TKT00261093,PAX00261093,FLT0070484,2025-08-04 06:04:00,Online
CHK00219270,TKT00261094,PAX00261094,FLT0010619,2025-11-04 12:14:00,Online
CHK00219271,TKT00261096,PAX00261096,FLT0029441,2025-11-19 09:44:00,Mobile App
CHK00219272,TKT00261097,PAX00261097,FLT0029441,2025-11-19 08:37:00,Airport Kiosk
CHK00219273,TKT00261098,PAX00261098,FLT0029441,2025-11-19 09:25:00,Online
CHK00219274,TKT00261101,PAX00261101,FLT0031305,2026-01-15 03:27:00,Online
CHK00219275,TKT00261102,PAX00261102,FLT0073578,2026-08-05 16:25:00,Online
CHK00219276,TKT00261103,PAX00261103,FLT0073578,2026-08-05 16:49:00,Online
CHK00219277,TKT00261104,PAX00261104,FLT0025666,2026-01-10 13:20:00,Online
CHK00219278,TKT00261105,PAX00261105,FLT0025666,2026-01-10 12:24:00,Online
CHK00219279,TKT00261106,PAX00261106,FLT0068547,2025-09-19 05:27:00,Airport Kiosk
CHK00219280,TKT00261107,PAX00261107,FLT0052897,2025-09-09 09:28:00,Online
CHK00219281,TKT00261108,PAX00261108,FLT0045642,2025-10-18 05:15:00,Mobile App
CHK00219282,TKT00261109,PAX00261109,FLT0045642,2025-10-18 04:49:00,Online
CHK00219283,TKT00261110,PAX00261110,FLT0045642,2025-10-18 05:42:00,Airport Kiosk
CHK00219284,TKT00261111,PAX00261111,FLT0013441,2025-12-03 19:53:00,Airport Kiosk
CHK00219285,TKT00261112,PAX00261112,FLT0013441,2025-12-03 19:10:00,Airport Kiosk
CHK00219286,TKT00261113,PAX00261113,FLT0013441,2025-12-03 20:33:00,Airport Kiosk
CHK00219287,TKT00261114,PAX00261114,FLT0048457,2026-03-02 04:29:00,Online
CHK00219288,TKT00261115,PAX00261115,FLT0015781,2026-01-27 18:03:00,Mobile App
CHK00219289,TKT00261116,PAX00261116,FLT0015781,2026-01-27 18:45:00,Mobile App
CHK00219290,TKT00261117,PAX00261117,FLT0015781,2026-01-27 20:05:00,Online
CHK00219291,TKT00261118,PAX00261118,FLT0055979,2026-02-26 18:41:00,Mobile App
CHK00219292,TKT00261119,PAX00261119,FLT0055979,2026-02-26 18:38:00,Mobile App
CHK00219293,TKT00261120,PAX00261120,FLT0062613,2026-03-25 03:46:00,Airport Kiosk
CHK00219294,TKT00261121,PAX00261121,FLT0062613,2026-03-25 03:12:00,Airport Kiosk
CHK00219295,TKT00261122,PAX00261122,FLT0062613,2026-03-25 05:22:00,Online
CHK00219296,TKT00261123,PAX00261123,FLT0062613,2026-03-25 04:53:00,Online
CHK00219297,TKT00261124,PAX00261124,FLT0022674,2026-07-24 18:13:00,Online
CHK00219298,TKT00261126,PAX00261126,FLT0022674,2026-07-24 18:27:00,Airport Kiosk
CHK00219299,TKT00261128,PAX00261128,FLT0041319,2025-10-14 22:28:00,Counter
CHK00219300,TKT00261129,PAX00261129,FLT0041319,2025-10-14 20:16:00,Online
CHK00219301,TKT00261130,PAX00261130,FLT0020226,2025-12-02 18:50:00,Online
CHK00219302,TKT00261131,PAX00261131,FLT0020226,2025-12-02 18:59:00,Mobile App
CHK00219303,TKT00261132,PAX00261132,FLT0016863,2026-04-08 03:52:00,Airport Kiosk
CHK00219304,TKT00261133,PAX00261133,FLT0016863,2026-04-08 03:52:00,Counter
CHK00219305,TKT00261134,PAX00261134,FLT0016863,2026-04-08 01:44:00,Online
CHK00219306,TKT00261135,PAX00261135,FLT0013740,2026-01-26 05:19:00,Mobile App
CHK00219307,TKT00261136,PAX00261136,FLT0043548,2026-01-02 11:52:00,Airport Kiosk
CHK00219308,TKT00261138,PAX00261138,FLT0043548,2026-01-02 11:44:00,Online
CHK00219309,TKT00261139,PAX00261139,FLT0075428,2026-07-20 08:50:00,Online
CHK00219310,TKT00261140,PAX00261140,FLT0007480,2025-11-04 21:39:00,Online
CHK00219311,TKT00261141,PAX00261141,FLT0069500,2026-02-18 08:03:00,Mobile App
CHK00219312,TKT00261144,PAX00261144,FLT0043461,2026-08-13 04:12:00,Airport Kiosk
CHK00219313,TKT00261145,PAX00261145,FLT0042773,2025-11-16 23:57:00,Counter
CHK00219314,TKT00261146,PAX00261146,FLT0007082,2026-07-19 20:38:00,Mobile App
CHK00219315,TKT00261147,PAX00261147,FLT0025241,2025-10-30 08:17:00,Online
CHK00219316,TKT00261148,PAX00261148,FLT0030020,2026-05-05 06:27:00,Counter
CHK00219317,TKT00261149,PAX00261149,FLT0030020,2026-05-05 07:46:00,Mobile App
CHK00219318,TKT00261150,PAX00261150,FLT0030020,2026-05-05 06:48:00,Mobile App
CHK00219319,TKT00261152,PAX00261152,FLT0020903,2025-12-25 07:37:00,Online
CHK00219320,TKT00261154,PAX00261154,FLT0034905,2026-01-06 03:29:00,Mobile App
CHK00219321,TKT00261155,PAX00261155,FLT0063398,2026-01-30 15:21:00,Airport Kiosk
CHK00219322,TKT00261156,PAX00261156,FLT0068569,2026-05-10 18:13:00,Airport Kiosk
CHK00219323,TKT00261157,PAX00261157,FLT0068569,2026-05-10 18:07:00,Airport Kiosk
CHK00219324,TKT00261158,PAX00261158,FLT0053185,2025-10-19 17:53:00,Online
CHK00219325,TKT00261161,PAX00261161,FLT0056406,2026-06-04 10:52:00,Online
CHK00219326,TKT00261162,PAX00261162,FLT0000153,2025-08-21 03:09:00,Online
CHK00219327,TKT00261163,PAX00261163,FLT0035138,2025-10-21 02:54:00,Airport Kiosk
CHK00219328,TKT00261164,PAX00261164,FLT0035138,2025-10-21 04:33:00,Online
CHK00219329,TKT00261165,PAX00261165,FLT0055585,2025-10-26 07:33:00,Online
CHK00219330,TKT00261166,PAX00261166,FLT0058544,2026-03-26 17:23:00,Airport Kiosk
CHK00219331,TKT00261167,PAX00261167,FLT0058544,2026-03-26 18:58:00,Online
CHK00219332,TKT00261168,PAX00261168,FLT0058544,2026-03-26 17:47:00,Online
CHK00219333,TKT00261170,PAX00261170,FLT0014548,2025-11-10 03:46:00,Airport Kiosk
CHK00219334,TKT00261172,PAX00261172,FLT0009956,2026-06-03 22:13:00,Airport Kiosk
CHK00219335,TKT00261173,PAX00261173,FLT0009956,2026-06-03 21:56:00,Mobile App
CHK00219336,TKT00261174,PAX00261174,FLT0009956,2026-06-03 23:43:00,Counter
CHK00219337,TKT00261175,PAX00261175,FLT0001549,2026-03-17 18:14:00,Online
CHK00219338,TKT00261176,PAX00261176,FLT0001549,2026-03-17 18:11:00,Mobile App
CHK00219339,TKT00261177,PAX00261177,FLT0027150,2025-09-28 18:49:00,Airport Kiosk
CHK00219340,TKT00261178,PAX00261178,FLT0027150,2025-09-28 18:58:00,Counter
CHK00219341,TKT00261179,PAX00261179,FLT0000806,2026-03-04 13:46:00,Mobile App
CHK00219342,TKT00261180,PAX00261180,FLT0000806,2026-03-04 13:20:00,Airport Kiosk
CHK00219343,TKT00261181,PAX00261181,FLT0000806,2026-03-04 14:26:00,Online
CHK00219344,TKT00261182,PAX00261182,FLT0000806,2026-03-04 14:01:00,Online
CHK00219345,TKT00261183,PAX00261183,FLT0029587,2025-11-13 23:19:00,Mobile App
CHK00219346,TKT00261184,PAX00261184,FLT0029587,2025-11-14 01:09:00,Online
CHK00219347,TKT00261185,PAX00261185,FLT0065222,2026-07-09 15:49:00,Mobile App
CHK00219348,TKT00261186,PAX00261186,FLT0078055,2026-04-28 20:09:00,Airport Kiosk
CHK00219349,TKT00261187,PAX00261187,FLT0078055,2026-04-28 18:58:00,Mobile App
CHK00219350,TKT00261188,PAX00261188,FLT0044299,2025-09-04 05:36:00,Airport Kiosk
CHK00219351,TKT00261189,PAX00261189,FLT0044299,2025-09-04 06:04:00,Online
CHK00219352,TKT00261190,PAX00261190,FLT0044299,2025-09-04 05:14:00,Airport Kiosk
CHK00219353,TKT00261191,PAX00261191,FLT0019609,2026-06-27 22:00:00,Airport Kiosk
CHK00219354,TKT00261192,PAX00261192,FLT0000888,2026-02-19 02:56:00,Online
CHK00219355,TKT00261194,PAX00261194,FLT0042664,2026-03-01 20:20:00,Online
CHK00219356,TKT00261195,PAX00261195,FLT0026843,2025-09-18 21:40:00,Airport Kiosk
CHK00219357,TKT00261196,PAX00261196,FLT0001638,2025-09-05 08:08:00,Mobile App
CHK00219358,TKT00261197,PAX00261197,FLT0052811,2025-10-27 13:45:00,Online
CHK00219359,TKT00261199,PAX00261199,FLT0036940,2026-07-24 22:11:00,Online
CHK00219360,TKT00261200,PAX00261200,FLT0034230,2026-07-13 19:37:00,Online
CHK00219361,TKT00261201,PAX00261201,FLT0034230,2026-07-13 18:54:00,Counter
CHK00219362,TKT00261203,PAX00261203,FLT0049070,2026-01-22 03:51:00,Online
CHK00219363,TKT00261204,PAX00261204,FLT0049070,2026-01-22 04:35:00,Online
CHK00219364,TKT00261205,PAX00261205,FLT0049070,2026-01-22 04:00:00,Airport Kiosk
CHK00219365,TKT00261206,PAX00261206,FLT0057843,2026-06-06 22:31:00,Online
CHK00219366,TKT00261207,PAX00261207,FLT0031434,2026-01-21 04:20:00,Mobile App
CHK00219367,TKT00261208,PAX00261208,FLT0031434,2026-01-21 02:58:00,Online
CHK00219368,TKT00261210,PAX00261210,FLT0031434,2026-01-21 04:16:00,Online
CHK00219369,TKT00261211,PAX00261211,FLT0016721,2026-03-30 13:58:00,Mobile App
CHK00219370,TKT00261212,PAX00261212,FLT0016721,2026-03-30 13:02:00,Mobile App
CHK00219371,TKT00261213,PAX00261213,FLT0015281,2026-02-18 23:54:00,Online
CHK00219372,TKT00261214,PAX00261214,FLT0056662,2025-08-04 18:14:00,Airport Kiosk
CHK00219373,TKT00261215,PAX00261215,FLT0056662,2025-08-04 18:12:00,Online
CHK00219374,TKT00261217,PAX00261217,FLT0047014,2025-08-09 19:06:00,Airport Kiosk
CHK00219375,TKT00261218,PAX00261218,FLT0058006,2025-12-11 10:58:00,Online
CHK00219376,TKT00261219,PAX00261219,FLT0058006,2025-12-11 10:28:00,Online
CHK00219377,TKT00261220,PAX00261220,FLT0058006,2025-12-11 10:25:00,Online
CHK00219378,TKT00261221,PAX00261221,FLT0045670,2026-01-27 04:02:00,Mobile App
CHK00219379,TKT00261222,PAX00261222,FLT0045670,2026-01-27 04:51:00,Online
CHK00219380,TKT00261223,PAX00261223,FLT0071690,2025-10-30 22:53:00,Online
CHK00219381,TKT00261224,PAX00261224,FLT0071690,2025-10-30 23:18:00,Airport Kiosk
CHK00219382,TKT00261225,PAX00261225,FLT0002527,2025-08-11 02:31:00,Online
CHK00219383,TKT00261227,PAX00261227,FLT0054076,2025-08-02 01:07:00,Airport Kiosk
CHK00219384,TKT00261228,PAX00261228,FLT0054076,2025-08-02 00:05:00,Mobile App
CHK00219385,TKT00261229,PAX00261229,FLT0054076,2025-08-02 02:13:00,Online
CHK00219386,TKT00261231,PAX00261231,FLT0073286,2025-09-21 20:17:00,Counter
CHK00219387,TKT00261233,PAX00261233,FLT0065210,2025-12-28 04:53:00,Counter
CHK00219388,TKT00261234,PAX00261234,FLT0065210,2025-12-28 03:49:00,Counter
CHK00219389,TKT00261235,PAX00261235,FLT0065210,2025-12-28 03:39:00,Online
CHK00219390,TKT00261236,PAX00261236,FLT0065210,2025-12-28 04:59:00,Mobile App
CHK00219391,TKT00261237,PAX00261237,FLT0008692,2025-12-28 17:41:00,Online
CHK00219392,TKT00261238,PAX00261238,FLT0000228,2026-01-19 10:45:00,Online
CHK00219393,TKT00261239,PAX00261239,FLT0069778,2025-09-01 05:17:00,Counter
CHK00219394,TKT00261240,PAX00261240,FLT0058558,2026-03-26 13:25:00,Online
CHK00219395,TKT00261241,PAX00261241,FLT0058558,2026-03-26 14:18:00,Mobile App
CHK00219396,TKT00261242,PAX00261242,FLT0064175,2025-11-03 20:42:00,Mobile App
CHK00219397,TKT00261243,PAX00261243,FLT0064175,2025-11-03 21:36:00,Mobile App
CHK00219398,TKT00261244,PAX00261244,FLT0064175,2025-11-03 21:33:00,Online
CHK00219399,TKT00261245,PAX00261245,FLT0075475,2026-05-31 11:36:00,Mobile App
CHK00219400,TKT00261246,PAX00261246,FLT0075475,2026-05-31 11:58:00,Online
CHK00219401,TKT00261247,PAX00261247,FLT0014292,2026-04-04 11:39:00,Counter
CHK00219402,TKT00261248,PAX00261248,FLT0014292,2026-04-04 11:23:00,Airport Kiosk
CHK00219403,TKT00261249,PAX00261249,FLT0014292,2026-04-04 10:05:00,Online
CHK00219404,TKT00261251,PAX00261251,FLT0018550,2026-02-16 19:34:00,Online
CHK00219405,TKT00261252,PAX00261252,FLT0018550,2026-02-16 20:37:00,Mobile App
CHK00219406,TKT00261253,PAX00261253,FLT0023221,2025-12-16 02:19:00,Mobile App
CHK00219407,TKT00261255,PAX00261255,FLT0051371,2025-09-14 04:41:00,Counter
CHK00219408,TKT00261258,PAX00261258,FLT0055034,2026-02-23 15:52:00,Airport Kiosk
CHK00219409,TKT00261259,PAX00261259,FLT0055034,2026-02-23 17:11:00,Airport Kiosk
CHK00219410,TKT00261260,PAX00261260,FLT0057316,2025-08-11 20:42:00,Online
CHK00219411,TKT00261261,PAX00261261,FLT0005358,2025-11-10 05:08:00,Mobile App
CHK00219412,TKT00261262,PAX00261262,FLT0060491,2026-03-08 01:05:00,Mobile App
CHK00219413,TKT00261263,PAX00261263,FLT0075459,2025-12-27 20:18:00,Online
CHK00219414,TKT00261264,PAX00261264,FLT0076434,2026-01-12 11:10:00,Online
CHK00219415,TKT00261265,PAX00261265,FLT0023571,2026-03-07 13:05:00,Online
CHK00219416,TKT00261266,PAX00261266,FLT0048304,2026-08-07 17:24:00,Online
CHK00219417,TKT00261267,PAX00261267,FLT0048304,2026-08-07 15:52:00,Online
CHK00219418,TKT00261268,PAX00261268,FLT0004257,2025-08-19 02:04:00,Online
CHK00219419,TKT00261269,PAX00261269,FLT0004257,2025-08-19 02:44:00,Airport Kiosk
CHK00219420,TKT00261270,PAX00261270,FLT0004257,2025-08-19 00:32:00,Online
CHK00219421,TKT00261271,PAX00261271,FLT0049854,2026-04-02 18:08:00,Online
CHK00219422,TKT00261272,PAX00261272,FLT0049854,2026-04-02 18:34:00,Mobile App
CHK00219423,TKT00261273,PAX00261273,FLT0049854,2026-04-02 17:04:00,Airport Kiosk
CHK00219424,TKT00261274,PAX00261274,FLT0078174,2026-07-01 18:38:00,Online
CHK00219425,TKT00261275,PAX00261275,FLT0078174,2026-07-01 17:54:00,Online
CHK00219426,TKT00261276,PAX00261276,FLT0013575,2026-07-30 04:33:00,Online
CHK00219427,TKT00261277,PAX00261277,FLT0013575,2026-07-30 03:06:00,Mobile App
CHK00219428,TKT00261278,PAX00261278,FLT0013575,2026-07-30 04:34:00,Airport Kiosk
CHK00219429,TKT00261279,PAX00261279,FLT0038621,2025-10-28 14:36:00,Airport Kiosk
CHK00219430,TKT00261280,PAX00261280,FLT0050813,2025-08-02 06:59:00,Online
CHK00219431,TKT00261281,PAX00261281,FLT0041826,2026-05-31 22:11:00,Online
CHK00219432,TKT00261282,PAX00261282,FLT0041826,2026-05-31 23:23:00,Online
CHK00219433,TKT00261283,PAX00261283,FLT0036353,2026-02-03 12:47:00,Mobile App
CHK00219434,TKT00261284,PAX00261284,FLT0051045,2025-10-24 01:06:00,Online
CHK00219435,TKT00261285,PAX00261285,FLT0051045,2025-10-24 02:32:00,Counter
CHK00219436,TKT00261286,PAX00261286,FLT0052618,2026-03-05 03:06:00,Online
CHK00219437,TKT00261287,PAX00261287,FLT0052618,2026-03-05 03:34:00,Mobile App
CHK00219438,TKT00261288,PAX00261288,FLT0043068,2026-03-30 00:31:00,Counter
CHK00219439,TKT00261289,PAX00261289,FLT0013202,2025-09-27 21:23:00,Online
CHK00219440,TKT00261290,PAX00261290,FLT0013202,2025-09-27 22:22:00,Mobile App
CHK00219441,TKT00261291,PAX00261291,FLT0013202,2025-09-27 22:59:00,Mobile App
CHK00219442,TKT00261292,PAX00261292,FLT0057980,2026-07-04 15:35:00,Mobile App
CHK00219443,TKT00261293,PAX00261293,FLT0043276,2026-04-13 12:31:00,Online
CHK00219444,TKT00261295,PAX00261295,FLT0067308,2026-07-01 12:25:00,Online
CHK00219445,TKT00261296,PAX00261296,FLT0067308,2026-07-01 13:16:00,Online
CHK00219446,TKT00261297,PAX00261297,FLT0030967,2025-10-20 01:37:00,Online
CHK00219447,TKT00261298,PAX00261298,FLT0030967,2025-10-19 23:41:00,Mobile App
CHK00219448,TKT00261299,PAX00261299,FLT0030967,2025-10-20 01:50:00,Mobile App
CHK00219449,TKT00261300,PAX00261300,FLT0059008,2026-06-16 15:26:00,Online
CHK00219450,TKT00261301,PAX00261301,FLT0059008,2026-06-16 15:39:00,Airport Kiosk
CHK00219451,TKT00261305,PAX00261305,FLT0060625,2026-03-08 20:33:00,Online
CHK00219452,TKT00261306,PAX00261306,FLT0061683,2026-07-28 22:45:00,Mobile App
CHK00219453,TKT00261307,PAX00261307,FLT0061708,2025-09-23 07:10:00,Online
CHK00219454,TKT00261308,PAX00261308,FLT0065689,2025-11-13 23:18:00,Mobile App
CHK00219455,TKT00261309,PAX00261309,FLT0065689,2025-11-13 23:49:00,Mobile App
CHK00219456,TKT00261310,PAX00261310,FLT0067552,2026-04-11 21:34:00,Online
CHK00219457,TKT00261311,PAX00261311,FLT0036723,2025-11-18 03:18:00,Online
CHK00219458,TKT00261312,PAX00261312,FLT0040715,2026-03-30 18:25:00,Airport Kiosk
CHK00219459,TKT00261313,PAX00261313,FLT0050130,2026-02-11 15:57:00,Counter
CHK00219460,TKT00261314,PAX00261314,FLT0005881,2026-07-27 05:30:00,Airport Kiosk
CHK00219461,TKT00261315,PAX00261315,FLT0005881,2026-07-27 03:29:00,Online
CHK00219462,TKT00261317,PAX00261317,FLT0005881,2026-07-27 04:03:00,Online
CHK00219463,TKT00261318,PAX00261318,FLT0045632,2025-08-12 00:23:00,Airport Kiosk
CHK00219464,TKT00261319,PAX00261319,FLT0045632,2025-08-12 02:09:00,Airport Kiosk
CHK00219465,TKT00261320,PAX00261320,FLT0038951,2025-09-08 20:25:00,Online
CHK00219466,TKT00261321,PAX00261321,FLT0056122,2026-02-10 05:47:00,Mobile App
CHK00219467,TKT00261322,PAX00261322,FLT0056122,2026-02-10 06:36:00,Online
CHK00219468,TKT00261323,PAX00261323,FLT0079854,2025-08-30 09:38:00,Airport Kiosk
CHK00219469,TKT00261324,PAX00261324,FLT0079854,2025-08-30 08:56:00,Airport Kiosk
CHK00219470,TKT00261325,PAX00261325,FLT0049165,2025-11-08 00:16:00,Mobile App
CHK00219471,TKT00261326,PAX00261326,FLT0049165,2025-11-08 00:09:00,Counter
CHK00219472,TKT00261327,PAX00261327,FLT0049165,2025-11-08 00:48:00,Airport Kiosk
CHK00219473,TKT00261328,PAX00261328,FLT0064999,2026-05-26 03:12:00,Counter
CHK00219474,TKT00261329,PAX00261329,FLT0064999,2026-05-26 02:00:00,Airport Kiosk
CHK00219475,TKT00261332,PAX00261332,FLT0019785,2025-08-13 21:12:00,Online
CHK00219476,TKT00261334,PAX00261334,FLT0070942,2026-07-12 12:26:00,Counter
CHK00219477,TKT00261335,PAX00261335,FLT0065870,2025-11-17 08:22:00,Airport Kiosk
CHK00219478,TKT00261336,PAX00261336,FLT0065870,2025-11-17 07:53:00,Online
CHK00219479,TKT00261337,PAX00261337,FLT0023519,2026-06-15 07:39:00,Online
CHK00219480,TKT00261338,PAX00261338,FLT0046693,2026-05-26 20:39:00,Online
CHK00219481,TKT00261339,PAX00261339,FLT0046693,2026-05-26 20:01:00,Mobile App
CHK00219482,TKT00261340,PAX00261340,FLT0058385,2025-10-01 17:53:00,Online
CHK00219483,TKT00261341,PAX00261341,FLT0058385,2025-10-01 19:54:00,Counter
CHK00219484,TKT00261342,PAX00261342,FLT0058385,2025-10-01 19:25:00,Airport Kiosk
CHK00219485,TKT00261343,PAX00261343,FLT0077465,2026-03-17 05:04:00,Online
CHK00219486,TKT00261344,PAX00261344,FLT0045177,2025-09-14 05:40:00,Mobile App
CHK00219487,TKT00261345,PAX00261345,FLT0045177,2025-09-14 04:30:00,Online
CHK00219488,TKT00261346,PAX00261346,FLT0014910,2026-02-20 12:29:00,Airport Kiosk
CHK00219489,TKT00261347,PAX00261347,FLT0014910,2026-02-20 13:41:00,Online
CHK00219490,TKT00261348,PAX00261348,FLT0004167,2025-08-12 00:06:00,Mobile App
CHK00219491,TKT00261349,PAX00261349,FLT0004167,2025-08-12 02:04:00,Mobile App
CHK00219492,TKT00261350,PAX00261350,FLT0004167,2025-08-12 01:40:00,Airport Kiosk
CHK00219493,TKT00261355,PAX00261355,FLT0004183,2025-12-19 21:40:00,Airport Kiosk
CHK00219494,TKT00261356,PAX00261356,FLT0004183,2025-12-19 22:30:00,Online
CHK00219495,TKT00261357,PAX00261357,FLT0063670,2026-03-28 21:53:00,Counter
CHK00219496,TKT00261358,PAX00261358,FLT0025316,2025-11-01 03:56:00,Counter
CHK00219497,TKT00261360,PAX00261360,FLT0023391,2026-03-26 19:13:00,Online
CHK00219498,TKT00261361,PAX00261361,FLT0023391,2026-03-26 20:40:00,Counter
CHK00219499,TKT00261362,PAX00261362,FLT0023391,2026-03-26 20:53:00,Online
CHK00219500,TKT00261363,PAX00261363,FLT0053044,2026-06-23 03:33:00,Airport Kiosk
CHK00219501,TKT00261364,PAX00261364,FLT0062327,2026-02-06 02:58:00,Online
CHK00219502,TKT00261365,PAX00261365,FLT0062327,2026-02-06 01:56:00,Online
CHK00219503,TKT00261366,PAX00261366,FLT0062741,2025-11-10 21:04:00,Mobile App
CHK00219504,TKT00261367,PAX00261367,FLT0062741,2025-11-10 20:24:00,Counter
CHK00219505,TKT00261368,PAX00261368,FLT0028131,2025-10-26 18:04:00,Online
