feedback_id,customer_id,flight_id,rating,comments,submitted_date
FB022774,CUS0058245,FLT0075924,4,Flight was delayed but staff were helpful.,2026-07-06
FB022775,CUS0010125,FLT0033736,2,,2024-02-16
FB022776,CUS0004428,FLT0020275,5,Flight was delayed but staff were helpful.,2026-08-02
FB022777,CUS0002766,FLT0009010,4,Food could be better.,2025-07-19
FB022778,CUS0059439,FLT0000844,1,"Excellent crew, will fly again.",2025-09-16
FB022779,CUS0045148,FLT0076317,2,Flight was delayed but staff were helpful.,2024-06-11
FB022780,CUS0055907,FLT0001591,2,,2026-05-29
FB022781,CUS0031808,FLT0064199,4,Flight was delayed but staff were helpful.,2026-02-26
FB022782,CUS0050849,FLT0025855,1,,2025-06-08
FB022783,CUS0018825,FLT0063430,5,,2024-05-08
FB022784,CUS0017592,FLT0075338,1,Flight was delayed but staff were helpful.,2024-11-30
FB022785,CUS0005920,,1,Food could be better.,2025-11-19
FB022786,CUS0043169,FLT0015611,4,Great service!,2025-07-04
FB022787,CUS0032728,,1,,2025-06-26
FB022788,CUS0049559,FLT0001173,1,Great service!,2025-03-17
FB022789,CUS0058145,FLT0058756,2,,2025-12-29
FB022790,CUS0009282,FLT0005469,3,Great service!,2026-01-26
FB022791,CUS0025840,FLT0044093,3,,2024-05-17
FB022792,CUS0026325,FLT0010566,4,Great service!,2026-01-03
FB022793,CUS0041417,FLT0048340,4,"Excellent crew, will fly again.",2024-01-08
FB022794,CUS0034093,,1,Smooth check-in process.,2026-03-09
FB022795,CUS0028039,FLT0026866,4,Flight was delayed but staff were helpful.,2026-02-23
FB022796,CUS0001164,FLT0064591,2,Flight was delayed but staff were helpful.,2026-01-05
FB022797,CUS0044516,FLT0040025,4,"Lost my baggage, very disappointed.",2026-06-03
FB022798,CUS0004547,FLT0077724,2,Great service!,2025-06-05
FB022799,CUS0002259,FLT0009557,5,Comfortable seats.,2025-11-08
FB022800,CUS0008200,,5,Great service!,2026-03-21
FB022801,CUS0046298,FLT0016274,3,,2024-04-10
FB022802,CUS0046947,FLT0007171,3,"Excellent crew, will fly again.",2025-12-26
FB022803,CUS0004009,FLT0000110,2,Smooth check-in process.,2026-05-16
FB022804,CUS0041759,FLT0012172,3,Flight was delayed but staff were helpful.,2025-11-25
FB022805,CUS0021454,FLT0066349,5,,2026-06-21
FB022806,CUS0058077,FLT0062120,4,,2024-02-05
FB022807,CUS0054633,FLT0010030,2,Flight was delayed but staff were helpful.,2024-07-12
FB022808,CUS0055346,FLT0079421,2,Smooth check-in process.,2024-04-05
FB022809,CUS0022892,,1,Food could be better.,2024-11-17
FB022810,CUS0007158,,3,"Excellent crew, will fly again.",2024-07-23
FB022811,CUS0049166,FLT0024781,3,,2025-01-26
FB022812,CUS0002781,,4,"Lost my baggage, very disappointed.",2025-03-28
FB022813,CUS0005973,FLT0032143,3,Smooth check-in process.,2025-12-05
FB022814,CUS0051709,FLT0067136,1,"Excellent crew, will fly again.",2025-02-01
FB022815,CUS0053061,FLT0012860,3,Smooth check-in process.,2024-03-05
FB022816,CUS0016467,,4,Flight was delayed but staff were helpful.,2025-01-27
FB022817,CUS0003959,FLT0022384,2,Comfortable seats.,2025-04-04
FB022818,CUS0017396,FLT0076786,5,Food could be better.,2024-08-24
FB022819,CUS0033472,FLT0018529,2,Smooth check-in process.,2025-10-11
FB022820,CUS0044161,FLT0042318,3,,2024-07-16
FB022821,CUS0007178,FLT0036874,5,,2025-06-23
FB022822,CUS0021638,FLT0062874,4,Food could be better.,2026-06-15
FB022823,CUS0032083,FLT0023719,1,Smooth check-in process.,2024-04-28
FB022824,CUS0050211,FLT0044220,2,Flight was delayed but staff were helpful.,2025-11-02
FB022825,CUS0009146,FLT0037544,5,"Lost my baggage, very disappointed.",2024-08-04
FB022826,CUS0028783,FLT0031403,2,Flight was delayed but staff were helpful.,2025-09-26
FB022827,CUS0014226,,2,"Lost my baggage, very disappointed.",2026-02-23
FB022828,CUS0039899,FLT0033844,3,"Lost my baggage, very disappointed.",2024-05-31
FB022829,CUS0028300,FLT0052556,5,,2024-06-06
FB022830,CUS0017064,FLT0079505,4,"Lost my baggage, very disappointed.",2024-06-11
FB022831,CUS0047401,FLT0039584,4,Flight was delayed but staff were helpful.,2024-12-30
FB022832,CUS0020861,,1,Smooth check-in process.,2024-08-18
FB022833,CUS0002309,FLT0044146,2,"Excellent crew, will fly again.",2025-12-17
FB022834,CUS0023575,FLT0056579,1,"Excellent crew, will fly again.",2026-03-14
FB022835,CUS0056036,FLT0051098,3,Food could be better.,2026-02-01
FB022836,CUS0059762,FLT0041488,3,Food could be better.,2024-09-16
FB022837,CUS0054826,FLT0063391,4,Food could be better.,2025-12-30
FB022838,CUS0001605,FLT0024005,3,Comfortable seats.,2024-09-24
FB022839,CUS0056603,FLT0028014,5,,2025-09-01
FB022840,CUS0020355,,3,,2024-10-06
FB022841,CUS0058158,,5,Flight was delayed but staff were helpful.,2025-03-04
FB022842,CUS0039017,,5,Flight was delayed but staff were helpful.,2024-03-07
FB022843,CUS0041379,,5,Great service!,2025-05-20
FB022844,CUS0040028,FLT0027206,1,,2024-03-28
FB022845,CUS0059627,FLT0070539,2,Smooth check-in process.,2026-01-14
FB022846,CUS0010032,FLT0013634,5,Great service!,2024-03-31
FB022847,CUS0001877,,4,,2026-01-24
FB022848,CUS0023643,FLT0012236,2,Comfortable seats.,2025-05-23
FB022849,CUS0022351,,1,Great service!,2025-01-18
FB022850,CUS0026185,FLT0054343,3,,2025-05-26
FB022851,CUS0011670,FLT0008554,3,"Lost my baggage, very disappointed.",2025-07-22
FB022852,CUS0035130,FLT0003075,3,"Lost my baggage, very disappointed.",2024-02-22
FB022853,CUS0000496,FLT0010458,1,"Lost my baggage, very disappointed.",2025-05-19
FB022854,CUS0058330,FLT0075261,1,Great service!,2024-06-03
FB022855,CUS0025398,FLT0017907,5,Food could be better.,2026-06-02
FB022856,CUS0018533,,1,Comfortable seats.,2024-07-13
FB022857,CUS0016222,,3,,2024-03-01
FB022858,CUS0049255,FLT0048216,1,,2025-06-10
FB022859,CUS0011996,FLT0051587,3,,2024-08-10
FB022860,CUS0056522,FLT0034496,1,Food could be better.,2026-05-24
FB022861,CUS0007998,FLT0057823,5,Comfortable seats.,2026-05-08
FB022862,CUS0020723,FLT0067321,3,"Lost my baggage, very disappointed.",2026-03-28
FB022863,CUS0017026,FLT0057361,5,"Excellent crew, will fly again.",2024-07-02
FB022864,CUS0017431,,2,Food could be better.,2024-11-29
FB022865,CUS0024908,FLT0051862,2,Comfortable seats.,2025-12-20
FB022866,CUS0050375,FLT0031569,3,Comfortable seats.,2025-10-12
FB022867,CUS0038666,FLT0055186,3,Food could be better.,2026-01-06
FB022868,CUS0030570,FLT0076587,1,Food could be better.,2025-09-20
FB022869,CUS0050227,FLT0052744,2,Smooth check-in process.,2025-04-24
FB022870,CUS0043774,FLT0046586,1,Food could be better.,2026-08-03
FB022871,CUS0003320,,2,Flight was delayed but staff were helpful.,2026-05-04
FB022872,CUS0051210,FLT0052380,4,Flight was delayed but staff were helpful.,2025-11-08
FB022873,CUS0051366,FLT0047458,3,"Excellent crew, will fly again.",2024-05-21
FB022874,CUS0028968,FLT0063953,3,Comfortable seats.,2026-06-17
FB022875,CUS0014111,FLT0017727,3,Great service!,2025-05-13
FB022876,CUS0056228,FLT0034297,3,Great service!,2024-01-04
FB022877,CUS0009669,FLT0067511,2,Smooth check-in process.,2026-05-05
FB022878,CUS0024302,FLT0046541,5,Comfortable seats.,2025-04-13
FB022879,CUS0005213,FLT0070102,1,Great service!,2025-03-13
FB022880,CUS0035305,,2,,2025-10-02
FB022881,CUS0003880,FLT0048124,1,"Lost my baggage, very disappointed.",2025-09-01
FB022882,CUS0047152,FLT0072714,4,"Lost my baggage, very disappointed.",2024-12-13
FB022883,CUS0017413,FLT0054213,1,Great service!,2024-05-14
FB022884,CUS0038157,FLT0033567,1,"Lost my baggage, very disappointed.",2025-06-11
FB022885,CUS0019950,FLT0008845,5,Flight was delayed but staff were helpful.,2024-02-10
FB022886,CUS0003555,FLT0006620,4,Smooth check-in process.,2026-05-18
FB022887,CUS0048399,,4,Flight was delayed but staff were helpful.,2024-03-04
FB022888,CUS0018026,FLT0058242,4,"Lost my baggage, very disappointed.",2026-06-02
FB022889,CUS0040607,,1,,2025-04-25
FB022890,CUS0050716,,2,Smooth check-in process.,2025-05-13
FB022891,CUS0027983,FLT0022766,5,Comfortable seats.,2024-09-04
FB022892,CUS0058142,FLT0023801,1,,2025-12-09
FB022893,CUS0012570,FLT0030141,5,Great service!,2026-03-08
FB022894,CUS0033229,FLT0008047,5,Smooth check-in process.,2025-03-25
FB022895,CUS0043023,,5,Great service!,2024-02-09
FB022896,CUS0000835,FLT0059368,4,Great service!,2025-08-18
FB022897,CUS0037811,,2,Comfortable seats.,2024-02-26
FB022898,CUS0002080,FLT0020218,3,,2025-08-02
FB022899,CUS0001905,FLT0021181,2,"Lost my baggage, very disappointed.",2024-12-31
FB022900,CUS0012444,FLT0039450,1,,2026-06-19
FB022901,CUS0055949,FLT0057343,4,Food could be better.,2024-09-23
FB022902,CUS0042232,FLT0019522,2,Smooth check-in process.,2025-04-28
FB022903,CUS0022544,FLT0020129,1,Comfortable seats.,2025-07-17
FB022904,CUS0037005,FLT0056730,3,"Lost my baggage, very disappointed.",2024-03-18
FB022905,CUS0043726,FLT0070965,2,Great service!,2024-12-16
FB022906,CUS0050914,FLT0069881,2,Food could be better.,2025-09-17
FB022907,CUS0057332,FLT0004547,5,Food could be better.,2025-06-23
FB022908,CUS0056566,FLT0012273,1,Flight was delayed but staff were helpful.,2025-04-11
FB022909,CUS0020643,,1,Smooth check-in process.,2024-09-22
FB022910,CUS0049215,FLT0012284,3,,2026-02-10
FB022911,CUS0044587,FLT0034753,2,Comfortable seats.,2024-11-30
FB022912,CUS0025878,FLT0020772,2,Smooth check-in process.,2026-06-06
FB022913,CUS0024175,FLT0075129,5,,2026-04-22
FB022914,CUS0011764,FLT0040439,1,Food could be better.,2025-11-18
FB022915,CUS0056915,FLT0079023,2,,2024-05-21
FB022916,CUS0023792,FLT0047892,5,Flight was delayed but staff were helpful.,2025-12-18
FB022917,CUS0008084,FLT0063507,4,Flight was delayed but staff were helpful.,2025-08-16
FB022918,CUS0006713,FLT0012845,5,"Lost my baggage, very disappointed.",2024-06-10
FB022919,CUS0009957,FLT0064265,4,"Lost my baggage, very disappointed.",2025-04-19
FB022920,CUS0006161,FLT0027571,1,Comfortable seats.,2025-04-25
FB022921,CUS0041799,FLT0060056,4,Great service!,2026-02-14
FB022922,CUS0058917,FLT0034147,1,Great service!,2025-09-27
FB022923,CUS0043282,FLT0060372,3,,2024-10-03
FB022924,CUS0012102,FLT0000524,1,,2025-03-10
FB022925,CUS0050554,,2,Food could be better.,2025-04-26
FB022926,CUS0032024,FLT0050127,4,,2025-11-08
FB022927,CUS0001290,FLT0027129,4,,2025-11-03
FB022928,CUS0018704,FLT0020154,5,Food could be better.,2025-02-19
FB022929,CUS0022660,FLT0045903,3,Flight was delayed but staff were helpful.,2025-01-09
FB022930,CUS0019930,FLT0000396,3,Food could be better.,2025-11-10
FB022931,CUS0057785,FLT0076479,3,,2024-06-07
FB022932,CUS0050387,,4,,2026-06-02
FB022933,CUS0004058,FLT0028215,1,Smooth check-in process.,2026-04-23
FB022934,CUS0029589,FLT0056277,1,"Lost my baggage, very disappointed.",2026-07-15
FB022935,CUS0022488,FLT0010588,4,"Excellent crew, will fly again.",2025-01-06
FB022936,CUS0017588,FLT0022950,1,Great service!,2025-09-19
FB022937,CUS0028965,FLT0027701,1,"Lost my baggage, very disappointed.",2024-04-01
FB022938,CUS0036336,FLT0005526,1,Food could be better.,2025-09-14
FB022939,CUS0010831,FLT0008456,2,"Excellent crew, will fly again.",2026-05-12
FB022940,CUS0046368,FLT0001028,1,,2024-04-08
FB022941,CUS0027712,,4,"Excellent crew, will fly again.",2026-01-05
FB022942,CUS0034265,FLT0076877,2,Smooth check-in process.,2026-08-03
FB022943,CUS0002579,FLT0038042,2,Great service!,2025-05-03
FB022944,CUS0033470,FLT0001092,1,Smooth check-in process.,2024-05-01
FB022945,CUS0055403,FLT0012946,3,"Excellent crew, will fly again.",2024-04-20
FB022946,CUS0005183,FLT0028006,4,Food could be better.,2024-04-23
FB022947,CUS0027695,FLT0009784,2,"Lost my baggage, very disappointed.",2025-09-14
FB022948,CUS0042035,,3,Comfortable seats.,2026-03-15
FB022949,CUS0022143,FLT0006987,4,"Lost my baggage, very disappointed.",2024-12-21
FB022950,CUS0003678,FLT0028805,1,"Lost my baggage, very disappointed.",2024-02-24
FB022951,CUS0007081,FLT0066038,5,Food could be better.,2025-05-02
FB022952,CUS0023644,FLT0000449,3,"Excellent crew, will fly again.",2024-12-18
FB022953,CUS0053064,FLT0018542,3,Food could be better.,2025-02-13
FB022954,CUS0047018,FLT0031281,3,Food could be better.,2026-06-10
FB022955,CUS0044363,FLT0079767,5,"Lost my baggage, very disappointed.",2025-05-17
FB022956,CUS0054139,FLT0049214,5,,2025-03-17
FB022957,CUS0050539,FLT0007054,3,"Excellent crew, will fly again.",2024-02-03
FB022958,CUS0035584,,2,"Excellent crew, will fly again.",2024-10-21
FB022959,CUS0047026,FLT0061895,5,Smooth check-in process.,2025-12-14
FB022960,CUS0026496,FLT0057102,5,Smooth check-in process.,2024-11-17
FB022961,CUS0008795,,4,Great service!,2026-05-04
FB022962,CUS0040583,FLT0077697,3,,2024-01-01
FB022963,CUS0006915,FLT0007079,1,Flight was delayed but staff were helpful.,2024-11-27
FB022964,CUS0035486,FLT0011964,3,"Excellent crew, will fly again.",2026-02-06
FB022965,CUS0037515,FLT0055509,4,,2026-02-21
FB022966,CUS0005081,FLT0076725,5,Flight was delayed but staff were helpful.,2024-04-02
FB022967,CUS0038469,FLT0075663,1,"Lost my baggage, very disappointed.",2025-04-22
FB022968,CUS0009172,,3,,2024-12-27
FB022969,CUS0049501,FLT0006636,2,,2025-03-06
FB022970,CUS0037887,FLT0050283,4,Flight was delayed but staff were helpful.,2025-07-23
FB022971,CUS0017893,,2,Food could be better.,2026-03-21
FB022972,CUS0001229,FLT0030805,4,Food could be better.,2026-04-22
FB022973,CUS0045452,FLT0062945,4,,2026-03-12
FB022974,CUS0024188,FLT0022600,2,,2025-10-23
FB022975,CUS0012047,FLT0040157,4,,2025-09-13
FB022976,CUS0049683,,3,,2024-02-15
FB022977,CUS0034526,FLT0025430,2,"Excellent crew, will fly again.",2025-04-25
FB022978,CUS0022026,FLT0045163,3,"Excellent crew, will fly again.",2025-11-20
FB022979,CUS0003505,FLT0045544,2,,2024-08-13
FB022980,CUS0021381,FLT0074604,3,,2025-03-31
FB022981,CUS0038849,FLT0009129,3,Food could be better.,2025-04-08
FB022982,CUS0025103,FLT0038418,1,,2025-05-11
FB022983,CUS0041342,FLT0022892,3,"Excellent crew, will fly again.",2024-08-01
FB022984,CUS0046507,FLT0029744,5,Flight was delayed but staff were helpful.,2025-02-02
FB022985,CUS0059316,FLT0030432,3,Great service!,2026-02-21
FB022986,CUS0034269,FLT0051927,2,Smooth check-in process.,2024-03-30
FB022987,CUS0031482,,3,Great service!,2024-07-26
FB022988,CUS0047092,FLT0032341,2,,2024-02-21
FB022989,CUS0000966,FLT0052407,3,Comfortable seats.,2025-01-13
FB022990,CUS0044054,FLT0006942,4,"Lost my baggage, very disappointed.",2026-02-23
FB022991,CUS0012698,FLT0027552,5,,2025-01-01
FB022992,CUS0010102,,4,Great service!,2024-04-19
FB022993,CUS0049443,FLT0027757,3,Comfortable seats.,2024-04-26
FB022994,CUS0007447,,2,"Excellent crew, will fly again.",2024-01-17
FB022995,CUS0004449,FLT0054142,3,Food could be better.,2025-07-27
FB022996,CUS0049625,FLT0030190,2,Flight was delayed but staff were helpful.,2026-01-28
FB022997,CUS0002877,FLT0035661,4,Comfortable seats.,2024-06-01
FB022998,CUS0018883,FLT0036305,1,Food could be better.,2025-07-05
FB022999,CUS0016531,FLT0018772,5,,2024-04-07
FB023000,CUS0038560,FLT0078547,5,Great service!,2026-06-02
FB023001,CUS0012785,FLT0002068,1,,2024-04-02
FB023002,CUS0047454,FLT0010500,3,Smooth check-in process.,2026-02-18
FB023003,CUS0046689,FLT0025806,1,Comfortable seats.,2025-04-25
FB023004,CUS0006195,FLT0035795,5,Comfortable seats.,2024-01-08
FB023005,CUS0023104,FLT0056225,1,"Excellent crew, will fly again.",2026-04-12
FB023006,CUS0045051,,5,,2026-07-29
FB023007,CUS0022195,FLT0054420,3,Comfortable seats.,2025-09-01
FB023008,CUS0039337,FLT0028613,3,Comfortable seats.,2024-12-12
FB023009,CUS0055606,FLT0029498,1,,2025-08-11
FB023010,CUS0009794,,3,Smooth check-in process.,2025-05-28
FB023011,CUS0053238,FLT0069794,4,,2024-02-11
FB023012,CUS0056313,FLT0070771,1,,2024-10-17
FB023013,CUS0013771,FLT0065688,2,Flight was delayed but staff were helpful.,2025-12-11
FB023014,CUS0056253,FLT0048302,3,Smooth check-in process.,2025-08-08
FB023015,CUS0046003,FLT0028615,1,,2025-01-08
FB023016,CUS0028655,FLT0034688,3,,2026-06-28
FB023017,CUS0029209,FLT0071247,2,Flight was delayed but staff were helpful.,2024-06-16
FB023018,CUS0032885,,3,"Lost my baggage, very disappointed.",2024-03-17
FB023019,CUS0055550,FLT0009981,2,,2025-11-05
FB023020,CUS0046184,FLT0013414,4,"Excellent crew, will fly again.",2025-10-08
FB023021,CUS0020651,FLT0068129,4,Great service!,2025-08-19
FB023022,CUS0048036,FLT0046231,2,Great service!,2024-04-27
FB023023,CUS0001709,FLT0033316,1,,2025-02-25
FB023024,CUS0012095,FLT0072720,3,Comfortable seats.,2024-11-01
FB023025,CUS0012729,FLT0000964,3,Smooth check-in process.,2025-01-07
FB023026,CUS0055309,FLT0009613,3,,2024-03-10
FB023027,CUS0042809,FLT0050666,5,,2025-03-18
FB023028,CUS0008620,FLT0014612,4,,2024-08-05
FB023029,CUS0028681,FLT0039288,5,"Excellent crew, will fly again.",2026-07-31
FB023030,CUS0039697,FLT0030657,1,,2024-11-26
FB023031,CUS0035496,,4,,2025-10-31
FB023032,CUS0000815,FLT0013648,3,,2025-05-29
FB023033,CUS0023909,FLT0025969,1,"Excellent crew, will fly again.",2024-05-13
FB023034,CUS0031170,,3,,2026-06-22
FB023035,CUS0055617,FLT0074400,1,,2026-05-28
FB023036,CUS0055493,FLT0033668,3,Great service!,2024-07-23
FB023037,CUS0002731,FLT0039175,1,Smooth check-in process.,2026-01-09
FB023038,CUS0052218,FLT0025457,3,,2025-02-28
FB023039,CUS0003486,FLT0035329,3,,2025-08-07
FB023040,CUS0045473,FLT0044495,5,Smooth check-in process.,2025-08-20
FB023041,CUS0046108,FLT0033806,3,Comfortable seats.,2026-05-10
FB023042,CUS0059006,FLT0014424,3,Comfortable seats.,2025-10-09
FB023043,CUS0022765,FLT0016694,1,Food could be better.,2024-05-29
FB023044,CUS0055168,FLT0041754,2,"Lost my baggage, very disappointed.",2026-03-23
FB023045,CUS0034838,FLT0044346,5,Smooth check-in process.,2025-11-22
FB023046,CUS0013396,FLT0049613,4,Comfortable seats.,2025-07-19
FB023047,CUS0014897,FLT0060177,1,"Excellent crew, will fly again.",2024-11-26
FB023048,CUS0053834,FLT0018824,1,"Excellent crew, will fly again.",2024-04-09
FB023049,CUS0024216,FLT0013613,4,Flight was delayed but staff were helpful.,2025-01-10
FB023050,CUS0059500,FLT0040189,3,"Lost my baggage, very disappointed.",2025-06-19
FB023051,CUS0005793,FLT0030855,1,Smooth check-in process.,2025-06-24
FB023052,CUS0052064,FLT0032839,4,,2024-07-20
FB023053,CUS0017336,,2,,2025-09-22
FB023054,CUS0023976,,5,,2024-03-05
FB023055,CUS0008266,FLT0024809,1,"Lost my baggage, very disappointed.",2024-10-02
FB023056,CUS0019775,FLT0005180,5,Great service!,2024-01-15
FB023057,CUS0051825,,2,Great service!,2025-10-06
FB023058,CUS0015257,,3,"Excellent crew, will fly again.",2025-08-01
FB023059,CUS0013827,FLT0038787,5,,2026-03-11
FB023060,CUS0024880,,5,Flight was delayed but staff were helpful.,2024-07-11
FB023061,CUS0052000,FLT0046902,5,Food could be better.,2024-09-20
FB023062,CUS0051851,,4,"Lost my baggage, very disappointed.",2024-02-28
FB023063,CUS0009306,FLT0068294,3,Food could be better.,2024-09-12
FB023064,CUS0021386,FLT0024123,3,,2025-05-23
FB023065,CUS0004947,FLT0008044,3,"Excellent crew, will fly again.",2025-08-21
FB023066,CUS0054221,FLT0046819,1,"Lost my baggage, very disappointed.",2024-02-11
FB023067,CUS0028051,FLT0070254,2,Flight was delayed but staff were helpful.,2026-05-31
FB023068,CUS0039036,FLT0010889,3,Great service!,2024-05-22
FB023069,CUS0049337,,4,,2024-06-04
FB023070,CUS0016677,FLT0076686,5,,2024-05-09
FB023071,CUS0036137,FLT0078322,4,Comfortable seats.,2025-07-01
FB023072,CUS0045746,,1,Flight was delayed but staff were helpful.,2024-03-12
FB023073,CUS0053473,,5,,2024-05-24
FB023074,CUS0019679,FLT0053876,5,,2024-04-25
FB023075,CUS0042159,,1,,2025-05-20
FB023076,CUS0042344,FLT0021814,4,Flight was delayed but staff were helpful.,2024-03-29
FB023077,CUS0027442,FLT0054992,3,Flight was delayed but staff were helpful.,2024-12-28
FB023078,CUS0056073,FLT0032385,2,Flight was delayed but staff were helpful.,2025-02-17
FB023079,CUS0020993,FLT0010052,5,Smooth check-in process.,2025-11-11
FB023080,CUS0009102,FLT0013186,5,Comfortable seats.,2024-02-08
FB023081,CUS0021480,FLT0058299,4,Comfortable seats.,2025-06-08
FB023082,CUS0010199,FLT0013265,4,"Excellent crew, will fly again.",2024-11-26
FB023083,CUS0050058,FLT0032126,4,Great service!,2026-01-13
FB023084,CUS0038078,FLT0008793,2,Flight was delayed but staff were helpful.,2026-05-06
FB023085,CUS0028463,,5,,2025-06-18
FB023086,CUS0006164,FLT0037201,4,Great service!,2025-10-13
FB023087,CUS0036010,,5,"Excellent crew, will fly again.",2026-04-13
FB023088,CUS0006754,FLT0009366,4,"Lost my baggage, very disappointed.",2024-07-11
FB023089,CUS0022727,FLT0028318,3,"Lost my baggage, very disappointed.",2026-02-17
FB023090,CUS0034141,FLT0012063,3,Food could be better.,2025-08-18
FB023091,CUS0017108,FLT0038378,1,Flight was delayed but staff were helpful.,2025-03-30
