assignment_id,flight_id,crew_id,role_on_flight
CA00260266,FLT0065067,CRW000835,First Officer
CA00260267,FLT0065067,CRW002192,Flight Attendant
CA00260268,FLT0065067,CRW002223,Flight Attendant
CA00260269,FLT0065068,CRW001579,Captain
CA00260270,FLT0065068,CRW001203,First Officer
CA00260271,FLT0065068,CRW001497,Flight Attendant
CA00260272,FLT0065068,CRW001368,Flight Attendant
CA00260273,FLT0065069,CRW001843,Captain
CA00260274,FLT0065069,CRW000194,First Officer
CA00260275,FLT0065069,CRW000456,Flight Attendant
CA00260276,FLT0065069,CRW001669,Flight Attendant
CA00260277,FLT0065070,CRW001302,Captain
CA00260278,FLT0065070,CRW000428,First Officer
CA00260279,FLT0065070,CRW002000,Flight Attendant
CA00260280,FLT0065070,CRW001846,Flight Attendant
CA00260281,FLT0065071,CRW000106,Captain
CA00260282,FLT0065071,CRW000048,First Officer
CA00260283,FLT0065071,CRW000424,Flight Attendant
CA00260284,FLT0065071,CRW001076,Flight Attendant
CA00260285,FLT0065072,CRW001875,Captain
CA00260286,FLT0065072,CRW000879,First Officer
CA00260287,FLT0065072,CRW001305,Flight Attendant
CA00260288,FLT0065072,CRW000051,Flight Attendant
CA00260289,FLT0065073,CRW001653,Captain
CA00260290,FLT0065073,CRW001788,First Officer
CA00260291,FLT0065073,CRW000976,Flight Attendant
CA00260292,FLT0065073,CRW002498,Flight Attendant
CA00260293,FLT0065074,CRW001704,Captain
CA00260294,FLT0065074,CRW001481,First Officer
CA00260295,FLT0065074,CRW001052,Flight Attendant
CA00260296,FLT0065074,CRW000685,Flight Attendant
CA00260297,FLT0065075,CRW001875,Captain
CA00260298,FLT0065075,CRW001722,First Officer
CA00260299,FLT0065075,CRW001974,Flight Attendant
CA00260300,FLT0065075,CRW001088,Flight Attendant
CA00260301,FLT0065076,CRW000102,Captain
CA00260302,FLT0065076,CRW002343,First Officer
CA00260303,FLT0065076,CRW002189,Flight Attendant
CA00260304,FLT0065076,CRW002418,Flight Attendant
CA00260305,FLT0065077,CRW001378,Captain
CA00260306,FLT0065077,CRW001994,First Officer
CA00260307,FLT0065077,CRW001168,Flight Attendant
CA00260308,FLT0065077,CRW000299,Flight Attendant
CA00260309,FLT0065078,CRW000019,Captain
CA00260310,FLT0065078,CRW001487,First Officer
CA00260311,FLT0065078,CRW002462,Flight Attendant
CA00260312,FLT0065078,CRW001489,Flight Attendant
CA00260313,FLT0065079,CRW001206,Captain
CA00260314,FLT0065079,CRW001709,First Officer
CA00260315,FLT0065079,CRW000227,Flight Attendant
CA00260316,FLT0065079,CRW002010,Flight Attendant
CA00260317,FLT0065080,CRW000139,Captain
CA00260318,FLT0065080,CRW002026,First Officer
CA00260319,FLT0065080,CRW002268,Flight Attendant
CA00260320,FLT0065080,CRW001085,Flight Attendant
CA00260321,FLT0065081,CRW002271,Captain
CA00260322,FLT0065081,CRW002394,First Officer
CA00260323,FLT0065081,CRW001402,Flight Attendant
CA00260324,FLT0065081,CRW001115,Flight Attendant
CA00260325,FLT0065082,CRW001925,Captain
CA00260326,FLT0065082,CRW001720,First Officer
CA00260327,FLT0065082,CRW000908,Flight Attendant
CA00260328,FLT0065082,CRW000316,Flight Attendant
CA00260329,FLT0065083,CRW002116,Captain
CA00260330,FLT0065083,CRW001603,First Officer
CA00260331,FLT0065083,CRW002137,Flight Attendant
CA00260332,FLT0065083,CRW001075,Flight Attendant
CA00260333,FLT0065084,CRW001067,Captain
CA00260334,FLT0065084,CRW000399,First Officer
CA00260335,FLT0065084,CRW001250,Flight Attendant
CA00260336,FLT0065084,CRW000668,Flight Attendant
CA00260337,FLT0065085,CRW001843,Captain
CA00260338,FLT0065085,CRW002169,First Officer
CA00260339,FLT0065085,CRW000125,Flight Attendant
CA00260340,FLT0065085,CRW000280,Flight Attendant
CA00260341,FLT0065086,CRW000687,Captain
CA00260342,FLT0065086,CRW001720,First Officer
CA00260343,FLT0065086,CRW000230,Flight Attendant
CA00260344,FLT0065086,CRW000488,Flight Attendant
CA00260345,FLT0065087,CRW001842,Captain
CA00260346,FLT0065087,CRW000714,First Officer
CA00260347,FLT0065087,CRW000887,Flight Attendant
CA00260348,FLT0065087,CRW001497,Flight Attendant
CA00260349,FLT0065088,CRW002471,Captain
CA00260350,FLT0065088,CRW001873,First Officer
CA00260351,FLT0065088,CRW002243,Flight Attendant
CA00260352,FLT0065088,CRW002491,Flight Attendant
CA00260353,FLT0065089,CRW002471,Captain
CA00260354,FLT0065089,CRW001036,First Officer
CA00260355,FLT0065089,CRW000465,Flight Attendant
CA00260356,FLT0065089,CRW000183,Flight Attendant
CA00260357,FLT0065090,CRW002224,Captain
CA00260358,FLT0065090,CRW001774,First Officer
CA00260359,FLT0065090,CRW000327,Flight Attendant
CA00260360,FLT0065090,CRW002350,Flight Attendant
CA00260361,FLT0065091,CRW001126,Captain
CA00260362,FLT0065091,CRW002332,First Officer
CA00260363,FLT0065091,CRW001322,Flight Attendant
CA00260364,FLT0065091,CRW002260,Flight Attendant
CA00260365,FLT0065092,CRW002277,Captain
CA00260366,FLT0065092,CRW001947,First Officer
CA00260367,FLT0065092,CRW001523,Flight Attendant
CA00260368,FLT0065092,CRW002357,Flight Attendant
CA00260369,FLT0065093,CRW001622,Captain
CA00260370,FLT0065093,CRW001711,First Officer
CA00260371,FLT0065093,CRW001721,Flight Attendant
CA00260372,FLT0065093,CRW000554,Flight Attendant
CA00260373,FLT0065094,CRW000141,Captain
CA00260374,FLT0065094,CRW001889,First Officer
CA00260375,FLT0065094,CRW000754,Flight Attendant
CA00260376,FLT0065094,CRW001688,Flight Attendant
CA00260377,FLT0065095,CRW000078,Captain
CA00260378,FLT0065095,CRW000543,First Officer
CA00260379,FLT0065095,CRW002406,Flight Attendant
CA00260380,FLT0065095,CRW000142,Flight Attendant
CA00260381,FLT0065096,CRW001140,Captain
CA00260382,FLT0065096,CRW000942,First Officer
CA00260383,FLT0065096,CRW000224,Flight Attendant
CA00260384,FLT0065096,CRW000234,Flight Attendant
CA00260385,FLT0065097,CRW000857,Captain
CA00260386,FLT0065097,CRW002319,First Officer
CA00260387,FLT0065097,CRW001089,Flight Attendant
CA00260388,FLT0065097,CRW002202,Flight Attendant
CA00260389,FLT0065098,CRW001916,Captain
CA00260390,FLT0065098,CRW000143,First Officer
CA00260391,FLT0065098,CRW000697,Flight Attendant
CA00260392,FLT0065098,CRW001131,Flight Attendant
CA00260393,FLT0065099,CRW000775,Captain
CA00260394,FLT0065099,CRW000079,First Officer
CA00260395,FLT0065099,CRW000293,Flight Attendant
CA00260396,FLT0065099,CRW000912,Flight Attendant
CA00260397,FLT0065100,CRW000585,Captain
CA00260398,FLT0065100,CRW000779,First Officer
CA00260399,FLT0065100,CRW000332,Flight Attendant
CA00260400,FLT0065100,CRW002023,Flight Attendant
CA00260401,FLT0065101,CRW001171,Captain
CA00260402,FLT0065101,CRW001185,First Officer
CA00260403,FLT0065101,CRW001311,Flight Attendant
CA00260404,FLT0065101,CRW001125,Flight Attendant
CA00260405,FLT0065102,CRW001843,Captain
CA00260406,FLT0065102,CRW002443,First Officer
CA00260407,FLT0065102,CRW000073,Flight Attendant
CA00260408,FLT0065102,CRW000694,Flight Attendant
CA00260409,FLT0065103,CRW000486,Captain
CA00260410,FLT0065103,CRW002483,First Officer
CA00260411,FLT0065103,CRW000003,Flight Attendant
CA00260412,FLT0065103,CRW001447,Flight Attendant
CA00260413,FLT0065104,CRW001401,Captain
CA00260414,FLT0065104,CRW000409,First Officer
CA00260415,FLT0065104,CRW001019,Flight Attendant
CA00260416,FLT0065104,CRW001326,Flight Attendant
CA00260417,FLT0065105,CRW000384,Captain
CA00260418,FLT0065105,CRW000567,First Officer
CA00260419,FLT0065105,CRW000248,Flight Attendant
CA00260420,FLT0065105,CRW000205,Flight Attendant
CA00260421,FLT0065106,CRW000381,Captain
CA00260422,FLT0065106,CRW001780,First Officer
CA00260423,FLT0065106,CRW001700,Flight Attendant
CA00260424,FLT0065106,CRW001738,Flight Attendant
CA00260425,FLT0065107,CRW001290,Captain
CA00260426,FLT0065107,CRW000012,First Officer
CA00260427,FLT0065107,CRW000320,Flight Attendant
CA00260428,FLT0065107,CRW001507,Flight Attendant
CA00260429,FLT0065108,CRW001653,Captain
CA00260430,FLT0065108,CRW001011,First Officer
CA00260431,FLT0065108,CRW000375,Flight Attendant
CA00260432,FLT0065108,CRW002260,Flight Attendant
CA00260433,FLT0065109,CRW002236,Captain
CA00260434,FLT0065109,CRW001924,First Officer
CA00260435,FLT0065109,CRW001205,Flight Attendant
CA00260436,FLT0065109,CRW000945,Flight Attendant
CA00260437,FLT0065110,CRW001302,Captain
CA00260438,FLT0065110,CRW002155,First Officer
CA00260439,FLT0065110,CRW000962,Flight Attendant
CA00260440,FLT0065110,CRW002003,Flight Attendant
CA00260441,FLT0065111,CRW001140,Captain
CA00260442,FLT0065111,CRW000591,First Officer
CA00260443,FLT0065111,CRW000161,Flight Attendant
CA00260444,FLT0065111,CRW002131,Flight Attendant
CA00260445,FLT0065112,CRW001833,Captain
CA00260446,FLT0065112,CRW002032,First Officer
CA00260447,FLT0065112,CRW002193,Flight Attendant
CA00260448,FLT0065112,CRW001165,Flight Attendant
CA00260449,FLT0065113,CRW002336,Captain
CA00260450,FLT0065113,CRW001720,First Officer
CA00260451,FLT0065113,CRW000307,Flight Attendant
CA00260452,FLT0065113,CRW001047,Flight Attendant
CA00260453,FLT0065114,CRW001214,Captain
CA00260454,FLT0065114,CRW001994,First Officer
CA00260455,FLT0065114,CRW002482,Flight Attendant
CA00260456,FLT0065114,CRW000829,Flight Attendant
CA00260457,FLT0065115,CRW000068,Captain
CA00260458,FLT0065115,CRW001268,First Officer
CA00260459,FLT0065115,CRW000680,Flight Attendant
CA00260460,FLT0065115,CRW000609,Flight Attendant
CA00260461,FLT0065116,CRW000852,Captain
CA00260462,FLT0065116,CRW001186,First Officer
CA00260463,FLT0065116,CRW002202,Flight Attendant
CA00260464,FLT0065116,CRW001846,Flight Attendant
CA00260465,FLT0065117,CRW000416,Captain
CA00260466,FLT0065117,CRW002407,First Officer
CA00260467,FLT0065117,CRW000994,Flight Attendant
CA00260468,FLT0065117,CRW001313,Flight Attendant
CA00260469,FLT0065118,CRW001653,Captain
CA00260470,FLT0065118,CRW001671,First Officer
CA00260471,FLT0065118,CRW000127,Flight Attendant
CA00260472,FLT0065118,CRW000332,Flight Attendant
CA00260473,FLT0065119,CRW000782,Captain
CA00260474,FLT0065119,CRW001913,First Officer
CA00260475,FLT0065119,CRW002004,Flight Attendant
CA00260476,FLT0065119,CRW002162,Flight Attendant
CA00260477,FLT0065120,CRW001435,Captain
CA00260478,FLT0065120,CRW001720,First Officer
CA00260479,FLT0065120,CRW000209,Flight Attendant
CA00260480,FLT0065120,CRW002033,Flight Attendant
CA00260481,FLT0065121,CRW002130,Captain
CA00260482,FLT0065121,CRW000594,First Officer
CA00260483,FLT0065121,CRW001951,Flight Attendant
CA00260484,FLT0065121,CRW000618,Flight Attendant
CA00260485,FLT0065122,CRW000563,Captain
CA00260486,FLT0065122,CRW001011,First Officer
CA00260487,FLT0065122,CRW000932,Flight Attendant
CA00260488,FLT0065122,CRW001979,Flight Attendant
CA00260489,FLT0065123,CRW001686,Captain
CA00260490,FLT0065123,CRW000759,First Officer
CA00260491,FLT0065123,CRW000897,Flight Attendant
CA00260492,FLT0065123,CRW001033,Flight Attendant
CA00260493,FLT0065124,CRW001334,Captain
CA00260494,FLT0065124,CRW001141,First Officer
CA00260495,FLT0065124,CRW001567,Flight Attendant
CA00260496,FLT0065124,CRW001738,Flight Attendant
CA00260497,FLT0065125,CRW002055,Captain
CA00260498,FLT0065125,CRW001947,First Officer
CA00260499,FLT0065125,CRW001909,Flight Attendant
CA00260500,FLT0065125,CRW001342,Flight Attendant
CA00260501,FLT0065126,CRW000498,Captain
CA00260502,FLT0065126,CRW002327,First Officer
CA00260503,FLT0065126,CRW001331,Flight Attendant
CA00260504,FLT0065126,CRW002193,Flight Attendant
CA00260505,FLT0065127,CRW000081,Captain
CA00260506,FLT0065127,CRW000928,First Officer
CA00260507,FLT0065127,CRW001983,Flight Attendant
CA00260508,FLT0065127,CRW000820,Flight Attendant
CA00260509,FLT0065128,CRW000206,Captain
CA00260510,FLT0065128,CRW001431,First Officer
CA00260511,FLT0065128,CRW001915,Flight Attendant
CA00260512,FLT0065128,CRW001713,Flight Attendant
CA00260513,FLT0065129,CRW000474,Captain
CA00260514,FLT0065129,CRW001861,First Officer
CA00260515,FLT0065129,CRW001723,Flight Attendant
CA00260516,FLT0065129,CRW001970,Flight Attendant
CA00260517,FLT0065130,CRW001049,Captain
CA00260518,FLT0065130,CRW002001,First Officer
CA00260519,FLT0065130,CRW001915,Flight Attendant
CA00260520,FLT0065130,CRW001576,Flight Attendant
CA00260521,FLT0065131,CRW001666,Captain
CA00260522,FLT0065131,CRW002209,First Officer
CA00260523,FLT0065131,CRW000994,Flight Attendant
CA00260524,FLT0065131,CRW001955,Flight Attendant
CA00260525,FLT0065132,CRW001666,Captain
CA00260526,FLT0065132,CRW000686,First Officer
CA00260527,FLT0065132,CRW001577,Flight Attendant
CA00260528,FLT0065132,CRW002418,Flight Attendant
CA00260529,FLT0065133,CRW000093,Captain
CA00260530,FLT0065133,CRW000138,First Officer
CA00260531,FLT0065133,CRW002354,Flight Attendant
CA00260532,FLT0065133,CRW000572,Flight Attendant
CA00260533,FLT0065134,CRW000068,Captain
CA00260534,FLT0065134,CRW001508,First Officer
CA00260535,FLT0065134,CRW002267,Flight Attendant
CA00260536,FLT0065134,CRW001933,Flight Attendant
CA00260537,FLT0065135,CRW001654,Captain
CA00260538,FLT0065135,CRW002209,First Officer
CA00260539,FLT0065135,CRW001524,Flight Attendant
CA00260540,FLT0065135,CRW001608,Flight Attendant
CA00260541,FLT0065136,CRW002203,Captain
CA00260542,FLT0065136,CRW001719,First Officer
CA00260543,FLT0065136,CRW002397,Flight Attendant
CA00260544,FLT0065136,CRW000236,Flight Attendant
CA00260545,FLT0065137,CRW001651,Captain
CA00260546,FLT0065137,CRW000812,First Officer
CA00260547,FLT0065137,CRW002274,Flight Attendant
CA00260548,FLT0065137,CRW000178,Flight Attendant
CA00260549,FLT0065138,CRW002263,Captain
CA00260550,FLT0065138,CRW001546,First Officer
CA00260551,FLT0065138,CRW001677,Flight Attendant
CA00260552,FLT0065138,CRW001089,Flight Attendant
CA00260553,FLT0065139,CRW001868,Captain
CA00260554,FLT0065139,CRW001780,First Officer
CA00260555,FLT0065139,CRW001816,Flight Attendant
CA00260556,FLT0065139,CRW001751,Flight Attendant
CA00260557,FLT0065140,CRW001806,Captain
CA00260558,FLT0065140,CRW002209,First Officer
CA00260559,FLT0065140,CRW001396,Flight Attendant
CA00260560,FLT0065140,CRW002056,Flight Attendant
CA00260561,FLT0065141,CRW001967,Captain
CA00260562,FLT0065141,CRW001212,First Officer
CA00260563,FLT0065141,CRW000551,Flight Attendant
CA00260564,FLT0065141,CRW000709,Flight Attendant
CA00260565,FLT0065142,CRW000292,Captain
CA00260566,FLT0065142,CRW000948,First Officer
CA00260567,FLT0065142,CRW000170,Flight Attendant
CA00260568,FLT0065142,CRW000316,Flight Attendant
CA00260569,FLT0065143,CRW001066,Captain
CA00260570,FLT0065143,CRW000492,First Officer
CA00260571,FLT0065143,CRW001038,Flight Attendant
CA00260572,FLT0065143,CRW000553,Flight Attendant
CA00260573,FLT0065144,CRW000384,Captain
CA00260574,FLT0065144,CRW001824,First Officer
CA00260575,FLT0065144,CRW000814,Flight Attendant
CA00260576,FLT0065144,CRW001998,Flight Attendant
CA00260577,FLT0065145,CRW002130,Captain
CA00260578,FLT0065145,CRW002140,First Officer
CA00260579,FLT0065145,CRW002350,Flight Attendant
CA00260580,FLT0065145,CRW002051,Flight Attendant
CA00260581,FLT0065146,CRW001116,Captain
CA00260582,FLT0065146,CRW002447,First Officer
CA00260583,FLT0065146,CRW001094,Flight Attendant
CA00260584,FLT0065146,CRW000327,Flight Attendant
CA00260585,FLT0065147,CRW000785,Captain
CA00260586,FLT0065147,CRW000319,First Officer
CA00260587,FLT0065147,CRW001032,Flight Attendant
CA00260588,FLT0065147,CRW001587,Flight Attendant
CA00260589,FLT0065148,CRW001844,Captain
CA00260590,FLT0065148,CRW002308,First Officer
CA00260591,FLT0065148,CRW002107,Flight Attendant
CA00260592,FLT0065148,CRW001826,Flight Attendant
CA00260593,FLT0065149,CRW000292,Captain
CA00260594,FLT0065149,CRW001009,First Officer
CA00260595,FLT0065149,CRW001088,Flight Attendant
CA00260596,FLT0065149,CRW002003,Flight Attendant
CA00260597,FLT0065150,CRW001653,Captain
CA00260598,FLT0065150,CRW002140,First Officer
CA00260599,FLT0065150,CRW001261,Flight Attendant
CA00260600,FLT0065150,CRW000676,Flight Attendant
CA00260601,FLT0065151,CRW002348,Captain
CA00260602,FLT0065151,CRW001014,First Officer
CA00260603,FLT0065151,CRW001251,Flight Attendant
CA00260604,FLT0065151,CRW000877,Flight Attendant
CA00260605,FLT0065152,CRW002016,Captain
CA00260606,FLT0065152,CRW002487,First Officer
CA00260607,FLT0065152,CRW000893,Flight Attendant
CA00260608,FLT0065152,CRW002207,Flight Attendant
CA00260609,FLT0065153,CRW000195,Captain
CA00260610,FLT0065153,CRW000328,First Officer
CA00260611,FLT0065153,CRW000137,Flight Attendant
CA00260612,FLT0065153,CRW001279,Flight Attendant
CA00260613,FLT0065154,CRW000949,Captain
CA00260614,FLT0065154,CRW001063,First Officer
CA00260615,FLT0065154,CRW001892,Flight Attendant
CA00260616,FLT0065154,CRW001726,Flight Attendant
CA00260617,FLT0065155,CRW001790,Captain
CA00260618,FLT0065155,CRW001994,First Officer
CA00260619,FLT0065155,CRW002331,Flight Attendant
CA00260620,FLT0065155,CRW000002,Flight Attendant
CA00260621,FLT0065156,CRW000078,Captain
CA00260622,FLT0065156,CRW001023,First Officer
CA00260623,FLT0065156,CRW001051,Flight Attendant
CA00260624,FLT0065156,CRW001213,Flight Attendant
CA00260625,FLT0065157,CRW001767,Captain
CA00260626,FLT0065157,CRW000784,First Officer
CA00260627,FLT0065157,CRW000103,Flight Attendant
CA00260628,FLT0065157,CRW000862,Flight Attendant
CA00260629,FLT0065158,CRW000009,Captain
CA00260630,FLT0065158,CRW002026,First Officer
CA00260631,FLT0065158,CRW001834,Flight Attendant
CA00260632,FLT0065158,CRW002467,Flight Attendant
CA00260633,FLT0065159,CRW002070,Captain
CA00260634,FLT0065159,CRW001667,First Officer
CA00260635,FLT0065159,CRW001547,Flight Attendant
CA00260636,FLT0065159,CRW002314,Flight Attendant
CA00260637,FLT0065160,CRW000078,Captain
CA00260638,FLT0065160,CRW000714,First Officer
CA00260639,FLT0065160,CRW001811,Flight Attendant
CA00260640,FLT0065160,CRW001256,Flight Attendant
CA00260641,FLT0065161,CRW002336,Captain
CA00260642,FLT0065161,CRW001481,First Officer
CA00260643,FLT0065161,CRW002462,Flight Attendant
CA00260644,FLT0065161,CRW001520,Flight Attendant
CA00260645,FLT0065162,CRW001302,Captain
CA00260646,FLT0065162,CRW001548,First Officer
CA00260647,FLT0065162,CRW000226,Flight Attendant
CA00260648,FLT0065162,CRW000772,Flight Attendant
CA00260649,FLT0065163,CRW000718,Captain
CA00260650,FLT0065163,CRW000686,First Officer
CA00260651,FLT0065163,CRW002354,Flight Attendant
CA00260652,FLT0065163,CRW002004,Flight Attendant
CA00260653,FLT0065164,CRW001778,Captain
CA00260654,FLT0065164,CRW002138,First Officer
CA00260655,FLT0065164,CRW000628,Flight Attendant
CA00260656,FLT0065164,CRW000939,Flight Attendant
CA00260657,FLT0065165,CRW000147,Captain
CA00260658,FLT0065165,CRW000913,First Officer
CA00260659,FLT0065165,CRW000368,Flight Attendant
CA00260660,FLT0065165,CRW001166,Flight Attendant
CA00260661,FLT0065166,CRW001843,Captain
CA00260662,FLT0065166,CRW000651,First Officer
CA00260663,FLT0065166,CRW002100,Flight Attendant
CA00260664,FLT0065166,CRW000704,Flight Attendant
CA00260665,FLT0065167,CRW002256,Captain
CA00260666,FLT0065167,CRW000941,First Officer
CA00260667,FLT0065167,CRW000473,Flight Attendant
CA00260668,FLT0065167,CRW001669,Flight Attendant
CA00260669,FLT0065168,CRW002372,Captain
CA00260670,FLT0065168,CRW002096,First Officer
CA00260671,FLT0065168,CRW000471,Flight Attendant
CA00260672,FLT0065168,CRW000932,Flight Attendant
CA00260673,FLT0065169,CRW001678,Captain
CA00260674,FLT0065169,CRW000835,First Officer
CA00260675,FLT0065169,CRW000861,Flight Attendant
CA00260676,FLT0065169,CRW002226,Flight Attendant
CA00260677,FLT0065170,CRW000474,Captain
CA00260678,FLT0065170,CRW001344,First Officer
CA00260679,FLT0065170,CRW000394,Flight Attendant
CA00260680,FLT0065170,CRW000263,Flight Attendant
CA00260681,FLT0065171,CRW000033,Captain
CA00260682,FLT0065171,CRW000012,First Officer
CA00260683,FLT0065171,CRW002147,Flight Attendant
CA00260684,FLT0065171,CRW001539,Flight Attendant
CA00260685,FLT0065172,CRW001364,Captain
CA00260686,FLT0065172,CRW002478,First Officer
CA00260687,FLT0065172,CRW002347,Flight Attendant
CA00260688,FLT0065172,CRW000601,Flight Attendant
CA00260689,FLT0065173,CRW001522,Captain
CA00260690,FLT0065173,CRW001720,First Officer
CA00260691,FLT0065173,CRW000528,Flight Attendant
