flight_id,schedule_id,flight_date,aircraft_id,airline_id,route_id,scheduled_departure_time,scheduled_arrival_time,origin_airport_id,dest_airport_id,status,actual_departure_time,actual_arrival_time,gate_id
FLT0076193,SCH000283,2025-10-22,ACFT00563,AL0012,RT00150,18:00:00,00:14:00,APT00195,APT00185,Arrived,2025-10-22 18:00:00,2025-10-23 00:14:00,GATE00287
FLT0076194,SCH001244,2026-01-16,ACFT00508,AL0009,RT00390,01:30:00,09:54:00,APT00070,APT00230,Cancelled,,,
FLT0076195,SCH001973,2025-10-12,ACFT00276,AL0005,RT00459,10:30:00,16:17:00,APT00167,APT00011,Arrived,2025-10-12 10:30:00,2025-10-12 16:17:00,
FLT0076196,SCH000058,2026-01-30,ACFT00387,AL0003,RT00587,19:45:00,12:28:00,APT00099,APT00019,Delayed,2026-01-30 20:32:00,2026-01-31 13:15:00,GATE00242
FLT0076197,SCH002338,2026-04-19,ACFT00393,AL0007,RT00351,03:15:00,14:06:00,APT00109,APT00141,Arrived,2026-04-19 03:15:00,2026-04-19 14:06:00,GATE00038
FLT0076198,SCH002301,2026-04-23,ACFT00463,AL0014,RT00707,22:30:00,01:20:00,APT00046,APT00051,Delayed,2026-04-24 02:00:00,2026-04-24 04:50:00,GATE00201
FLT0076199,SCH001371,2026-05-10,ACFT00253,AL0001,RT00316,19:15:00,07:08:00,APT00091,APT00097,Arrived,2026-05-10 19:15:00,2026-05-11 07:08:00,GATE00531
FLT0076200,SCH001383,2026-04-27,ACFT00533,AL0019,RT00297,11:45:00,21:26:00,APT00173,APT00035,Arrived,2026-04-27 11:45:00,2026-04-27 21:26:00,GATE00328
FLT0076201,SCH000526,2026-04-02,ACFT00023,AL0016,RT00398,05:30:00,16:46:00,APT00186,APT00248,Arrived,2026-04-02 05:30:00,2026-04-02 16:46:00,GATE00528
FLT0076202,SCH001605,2025-10-10,ACFT00162,AL0009,RT00807,09:00:00,17:54:00,APT00051,APT00247,Arrived,2025-10-10 09:00:00,2025-10-10 17:54:00,GATE00359
FLT0076203,SCH001174,2025-12-17,ACFT00492,AL0013,RT00251,08:00:00,23:46:00,APT00225,APT00069,Delayed,2025-12-17 10:50:00,2025-12-18 02:36:00,
FLT0076204,SCH000160,2026-01-14,ACFT00040,AL0003,RT00742,03:15:00,05:59:00,APT00171,APT00159,Delayed,2026-01-14 06:39:00,2026-01-14 09:23:00,
FLT0076205,SCH002034,2025-09-11,ACFT00533,AL0019,RT00275,16:45:00,06:01:00,APT00135,APT00168,Arrived,2025-09-11 16:45:00,2025-09-12 06:01:00,GATE00290
FLT0076206,SCH001805,2025-12-26,ACFT00196,AL0006,RT00420,00:15:00,03:48:00,APT00173,APT00023,Arrived,2025-12-26 00:15:00,2025-12-26 03:48:00,GATE00405
FLT0076207,SCH001815,2026-08-15,ACFT00378,AL0020,RT00363,20:30:00,14:10:00,APT00062,APT00084,Scheduled,,,GATE00088
FLT0076208,SCH001170,2026-03-25,ACFT00448,AL0007,RT00566,13:30:00,23:27:00,APT00128,APT00022,Arrived,2026-03-25 13:30:00,2026-03-25 23:27:00,GATE00372
FLT0076209,SCH000578,2025-12-04,ACFT00418,AL0002,RT00083,05:00:00,11:12:00,APT00218,APT00197,Arrived,2025-12-04 05:00:00,2025-12-04 11:12:00,GATE00352
FLT0076210,SCH002135,2025-08-23,ACFT00435,AL0001,RT00533,12:30:00,16:29:00,APT00114,APT00125,Arrived,2025-08-23 12:30:00,2025-08-23 16:29:00,GATE00086
FLT0076211,SCH002180,2025-11-30,ACFT00227,AL0011,RT00494,19:45:00,11:33:00,APT00097,APT00065,Arrived,2025-11-30 19:45:00,2025-12-01 11:33:00,
FLT0076212,SCH000796,2026-04-02,ACFT00316,AL0020,RT00043,03:45:00,15:37:00,APT00236,APT00167,Arrived,2026-04-02 03:45:00,2026-04-02 15:37:00,GATE00577
FLT0076213,SCH000324,2025-09-24,ACFT00322,AL0016,RT00313,01:15:00,10:22:00,APT00199,APT00070,Arrived,2025-09-24 01:15:00,2025-09-24 10:22:00,GATE00116
FLT0076214,SCH000295,2026-07-11,ACFT00362,AL0015,RT00368,09:30:00,01:29:00,APT00226,APT00121,Delayed,2026-07-11 13:13:00,2026-07-12 05:12:00,GATE00480
FLT0076215,SCH000161,2025-09-30,ACFT00463,AL0014,RT00897,15:00:00,08:01:00,APT00250,APT00143,Delayed,2025-09-30 15:38:00,2025-10-01 08:39:00,GATE00066
FLT0076216,SCH000039,2025-12-15,ACFT00320,AL0007,RT00722,21:45:00,05:42:00,APT00067,APT00202,Arrived,2025-12-15 21:45:00,2025-12-16 05:42:00,GATE00059
FLT0076217,SCH000574,2026-02-01,ACFT00046,AL0017,RT00296,02:00:00,11:58:00,APT00204,APT00126,Arrived,2026-02-01 02:00:00,2026-02-01 11:58:00,
FLT0076218,SCH000459,2026-05-24,ACFT00516,AL0015,RT00765,06:15:00,20:28:00,APT00186,APT00060,Arrived,2026-05-24 06:15:00,2026-05-24 20:28:00,GATE00528
FLT0076219,SCH000747,2025-12-01,ACFT00379,AL0009,RT00352,15:30:00,23:33:00,APT00212,APT00005,Arrived,2025-12-01 15:30:00,2025-12-01 23:33:00,GATE00020
FLT0076220,SCH002160,2026-05-27,ACFT00315,AL0013,RT00430,15:15:00,17:09:00,APT00074,APT00184,Arrived,2026-05-27 15:15:00,2026-05-27 17:09:00,GATE00034
FLT0076221,SCH001007,2026-04-29,ACFT00118,AL0008,RT00448,09:30:00,00:06:00,APT00089,APT00182,Arrived,2026-04-29 09:30:00,2026-04-30 00:06:00,GATE00246
FLT0076222,SCH001748,2026-05-04,ACFT00055,AL0003,RT00192,21:30:00,06:21:00,APT00191,APT00229,Arrived,2026-05-04 21:30:00,2026-05-05 06:21:00,GATE00426
FLT0076223,SCH000400,2026-03-18,ACFT00410,AL0019,RT00409,09:45:00,01:53:00,APT00195,APT00084,Arrived,2026-03-18 09:45:00,2026-03-19 01:53:00,GATE00287
FLT0076224,SCH001784,2025-11-11,ACFT00547,AL0011,RT00246,21:45:00,14:05:00,APT00200,APT00168,Arrived,2025-11-11 21:45:00,2025-11-12 14:05:00,GATE00474
FLT0076225,SCH000016,2026-01-16,ACFT00431,AL0015,RT00788,19:30:00,08:29:00,APT00189,APT00187,Arrived,2026-01-16 19:30:00,2026-01-17 08:29:00,GATE00545
FLT0076226,SCH001970,2026-01-04,ACFT00107,AL0001,RT00363,08:30:00,02:10:00,APT00062,APT00084,Arrived,2026-01-04 08:30:00,2026-01-05 02:10:00,GATE00134
FLT0076227,SCH001313,2025-10-06,ACFT00281,AL0006,RT00245,15:00:00,01:34:00,APT00040,APT00132,Arrived,2025-10-06 15:00:00,2025-10-07 01:34:00,GATE00433
FLT0076228,SCH001401,2025-08-27,ACFT00107,AL0001,RT00333,23:00:00,09:17:00,APT00068,APT00128,Arrived,2025-08-27 23:00:00,2025-08-28 09:17:00,GATE00385
FLT0076229,SCH002291,2026-05-12,ACFT00344,AL0007,RT00454,19:45:00,08:52:00,APT00069,APT00084,Arrived,2026-05-12 19:45:00,2026-05-13 08:52:00,GATE00084
FLT0076230,SCH002063,2026-06-26,ACFT00085,AL0015,RT00668,00:15:00,16:28:00,APT00088,APT00185,Arrived,2026-06-26 00:15:00,2026-06-26 16:28:00,GATE00153
FLT0076231,SCH001887,2026-08-03,ACFT00203,AL0019,RT00126,02:00:00,07:50:00,APT00195,APT00245,Arrived,2026-08-03 02:00:00,2026-08-03 07:50:00,GATE00061
FLT0076232,SCH002500,2026-05-07,ACFT00408,AL0019,RT00836,15:00:00,05:24:00,APT00069,APT00238,Arrived,2026-05-07 15:00:00,2026-05-08 05:24:00,GATE00143
FLT0076233,SCH001795,2026-04-14,ACFT00139,AL0003,RT00608,07:30:00,13:47:00,APT00090,APT00094,Arrived,2026-04-14 07:30:00,2026-04-14 13:47:00,GATE00007
FLT0076234,SCH001470,2025-08-15,ACFT00525,AL0020,RT00285,00:00:00,08:48:00,APT00203,APT00021,Arrived,2025-08-15 00:00:00,2025-08-15 08:48:00,GATE00056
FLT0076235,SCH001497,2025-10-19,ACFT00536,AL0011,RT00031,22:30:00,02:24:00,APT00071,APT00082,Arrived,2025-10-19 22:30:00,2025-10-20 02:24:00,GATE00559
FLT0076236,SCH001586,2025-08-23,ACFT00552,AL0010,RT00011,18:45:00,03:19:00,APT00201,APT00141,Arrived,2025-08-23 18:45:00,2025-08-24 03:19:00,GATE00556
FLT0076237,SCH001718,2026-06-04,ACFT00008,AL0013,RT00495,13:00:00,03:55:00,APT00016,APT00046,Arrived,2026-06-04 13:00:00,2026-06-05 03:55:00,GATE00322
FLT0076238,SCH002405,2026-04-14,ACFT00444,AL0015,RT00575,02:45:00,09:59:00,APT00031,APT00244,Delayed,2026-04-14 05:59:00,2026-04-14 13:13:00,GATE00199
FLT0076239,SCH000454,2025-11-25,ACFT00034,AL0012,RT00773,16:15:00,03:59:00,APT00119,APT00182,Arrived,2025-11-25 16:15:00,2025-11-26 03:59:00,GATE00365
FLT0076240,SCH001831,2026-02-02,ACFT00382,AL0013,RT00351,23:00:00,09:51:00,APT00109,APT00141,Arrived,2026-02-02 23:00:00,2026-02-03 09:51:00,GATE00038
FLT0076241,SCH000992,2026-08-01,ACFT00167,AL0002,RT00243,07:45:00,10:25:00,APT00069,APT00193,Delayed,2026-08-01 09:18:00,2026-08-01 11:58:00,GATE00084
FLT0076242,SCH002196,2026-04-20,ACFT00452,AL0004,RT00281,06:30:00,00:06:00,APT00173,APT00163,Arrived,2026-04-20 06:30:00,2026-04-21 00:06:00,GATE00405
FLT0076243,SCH002066,2026-06-23,ACFT00253,AL0001,RT00642,20:30:00,22:09:00,APT00135,APT00217,Arrived,2026-06-23 20:30:00,2026-06-23 22:09:00,GATE00417
FLT0076244,SCH002020,2026-01-02,ACFT00036,AL0012,RT00628,13:30:00,01:28:00,APT00032,APT00038,Arrived,2026-01-02 13:30:00,2026-01-03 01:28:00,GATE00055
FLT0076245,SCH001196,2026-05-22,ACFT00003,AL0002,RT00489,08:45:00,00:45:00,APT00248,APT00124,Delayed,2026-05-22 12:33:00,2026-05-23 04:33:00,GATE00203
FLT0076246,SCH000507,2026-02-03,ACFT00444,AL0015,RT00520,17:30:00,04:28:00,APT00061,APT00166,Cancelled,,,
FLT0076247,SCH001420,2026-07-02,ACFT00317,AL0010,RT00613,10:30:00,02:54:00,APT00048,APT00172,Arrived,2026-07-02 10:30:00,2026-07-03 02:54:00,GATE00549
FLT0076248,SCH001346,2026-04-17,ACFT00338,AL0012,RT00306,08:00:00,21:09:00,APT00210,APT00016,Arrived,2026-04-17 08:00:00,2026-04-17 21:09:00,GATE00102
FLT0076249,SCH001959,2026-06-03,ACFT00144,AL0008,RT00825,13:00:00,03:21:00,APT00203,APT00218,Arrived,2026-06-03 13:00:00,2026-06-04 03:21:00,GATE00056
FLT0076250,SCH002076,2026-07-10,ACFT00225,AL0002,RT00106,15:00:00,06:17:00,APT00216,APT00197,Delayed,2026-07-10 15:36:00,2026-07-11 06:53:00,GATE00041
FLT0076251,SCH001859,2026-07-29,ACFT00527,AL0011,RT00386,05:45:00,09:20:00,APT00107,APT00181,Arrived,2026-07-29 05:45:00,2026-07-29 09:20:00,GATE00407
FLT0076252,SCH002150,2026-07-11,ACFT00374,AL0005,RT00678,18:00:00,01:43:00,APT00104,APT00178,Arrived,2026-07-11 18:00:00,2026-07-12 01:43:00,GATE00586
FLT0076253,SCH001814,2026-03-21,ACFT00188,AL0019,RT00089,01:15:00,03:00:00,APT00125,APT00142,Arrived,2026-03-21 01:15:00,2026-03-21 03:00:00,GATE00341
FLT0076254,SCH000549,2025-11-03,ACFT00209,AL0006,RT00479,11:45:00,02:25:00,APT00088,APT00152,Arrived,2025-11-03 11:45:00,2025-11-04 02:25:00,GATE00153
FLT0076255,SCH001992,2026-04-10,ACFT00491,AL0009,RT00567,01:00:00,12:34:00,APT00126,APT00186,Arrived,2026-04-10 01:00:00,2026-04-10 12:34:00,GATE00268
FLT0076256,SCH002368,2026-05-15,ACFT00317,AL0010,RT00118,02:30:00,06:30:00,APT00171,APT00163,Arrived,2026-05-15 02:30:00,2026-05-15 06:30:00,
FLT0076257,SCH000287,2025-10-03,ACFT00361,AL0005,RT00416,08:45:00,14:03:00,APT00170,APT00081,Delayed,2025-10-03 11:21:00,2025-10-03 16:39:00,
FLT0076258,SCH002480,2025-10-16,ACFT00138,AL0002,RT00229,22:30:00,08:49:00,APT00036,APT00156,Arrived,2025-10-16 22:30:00,2025-10-17 08:49:00,
FLT0076259,SCH002293,2025-09-22,ACFT00501,AL0012,RT00226,07:15:00,21:39:00,APT00027,APT00208,Arrived,2025-09-22 07:15:00,2025-09-22 21:39:00,
FLT0076260,SCH002380,2026-04-05,ACFT00121,AL0017,RT00081,00:15:00,10:12:00,APT00209,APT00035,Delayed,2026-04-05 01:54:00,2026-04-05 11:51:00,GATE00174
FLT0076261,SCH002282,2026-06-29,ACFT00461,AL0016,RT00732,03:30:00,12:41:00,APT00022,APT00074,Arrived,2026-06-29 03:30:00,2026-06-29 12:41:00,GATE00516
FLT0076262,SCH000603,2026-06-23,ACFT00122,AL0005,RT00664,00:15:00,09:33:00,APT00029,APT00227,Arrived,2026-06-23 00:15:00,2026-06-23 09:33:00,
FLT0076263,SCH002205,2025-11-03,ACFT00212,AL0004,RT00898,16:30:00,21:51:00,APT00007,APT00180,Arrived,2025-11-03 16:30:00,2025-11-03 21:51:00,GATE00373
FLT0076264,SCH001978,2026-05-21,ACFT00320,AL0007,RT00124,21:45:00,12:01:00,APT00110,APT00176,Arrived,2026-05-21 21:45:00,2026-05-22 12:01:00,GATE00466
FLT0076265,SCH002005,2026-06-26,ACFT00070,AL0004,RT00647,12:45:00,17:50:00,APT00107,APT00108,Arrived,2026-06-26 12:45:00,2026-06-26 17:50:00,GATE00540
FLT0076266,SCH001185,2026-04-21,ACFT00208,AL0008,RT00024,06:30:00,07:43:00,APT00049,APT00240,Arrived,2026-04-21 06:30:00,2026-04-21 07:43:00,GATE00501
FLT0076267,SCH000454,2026-03-10,ACFT00066,AL0012,RT00773,16:15:00,03:59:00,APT00119,APT00182,Arrived,2026-03-10 16:15:00,2026-03-11 03:59:00,GATE00365
FLT0076268,SCH001323,2026-06-04,ACFT00225,AL0002,RT00432,21:45:00,09:34:00,APT00220,APT00195,Delayed,2026-06-05 01:36:00,2026-06-05 13:25:00,GATE00016
FLT0076269,SCH001348,2025-11-18,ACFT00291,AL0017,RT00560,02:45:00,18:33:00,APT00055,APT00172,Arrived,2025-11-18 02:45:00,2025-11-18 18:33:00,GATE00554
FLT0076270,SCH001134,2026-05-31,ACFT00052,AL0018,RT00534,01:30:00,04:35:00,APT00050,APT00238,Delayed,2026-05-31 03:25:00,2026-05-31 06:30:00,GATE00560
FLT0076271,SCH000457,2025-12-21,ACFT00413,AL0017,RT00257,01:00:00,10:30:00,APT00073,APT00132,Arrived,2025-12-21 01:00:00,2025-12-21 10:30:00,GATE00269
FLT0076272,SCH001543,2025-12-13,ACFT00395,AL0001,RT00133,08:30:00,12:05:00,APT00120,APT00205,Arrived,2025-12-13 08:30:00,2025-12-13 12:05:00,GATE00332
FLT0076273,SCH000972,2025-10-27,ACFT00540,AL0015,RT00425,03:00:00,14:38:00,APT00177,APT00082,Arrived,2025-10-27 03:00:00,2025-10-27 14:38:00,GATE00579
FLT0076274,SCH000615,2025-09-21,ACFT00519,AL0017,RT00740,15:15:00,17:50:00,APT00161,APT00136,Arrived,2025-09-21 15:15:00,2025-09-21 17:50:00,GATE00110
FLT0076275,SCH001094,2026-01-14,ACFT00549,AL0007,RT00089,15:30:00,17:15:00,APT00125,APT00142,Arrived,2026-01-14 15:30:00,2026-01-14 17:15:00,GATE00341
FLT0076276,SCH001377,2026-04-30,ACFT00457,AL0009,RT00275,03:15:00,16:31:00,APT00135,APT00168,Arrived,2026-04-30 03:15:00,2026-04-30 16:31:00,GATE00245
FLT0076277,SCH001154,2025-09-07,ACFT00381,AL0003,RT00267,14:00:00,01:16:00,APT00237,APT00131,Cancelled,,,
FLT0076278,SCH000521,2025-08-18,ACFT00004,AL0019,RT00518,07:45:00,20:20:00,APT00189,APT00244,Delayed,2025-08-18 09:29:00,2025-08-18 22:04:00,GATE00175
FLT0076279,SCH001156,2026-05-30,ACFT00077,AL0016,RT00142,15:30:00,22:52:00,APT00078,APT00041,Arrived,2026-05-30 15:30:00,2026-05-30 22:52:00,GATE00035
FLT0076280,SCH001983,2025-09-17,ACFT00170,AL0015,RT00791,18:15:00,11:17:00,APT00200,APT00177,Arrived,2025-09-17 18:15:00,2025-09-18 11:17:00,GATE00191
FLT0076281,SCH002122,2025-10-31,ACFT00478,AL0014,RT00523,10:15:00,12:26:00,APT00209,APT00104,Arrived,2025-10-31 10:15:00,2025-10-31 12:26:00,GATE00198
FLT0076282,SCH000778,2026-07-29,ACFT00083,AL0014,RT00164,12:45:00,05:41:00,APT00171,APT00238,Arrived,2026-07-29 12:45:00,2026-07-30 05:41:00,
FLT0076283,SCH000460,2025-08-24,ACFT00511,AL0020,RT00823,08:00:00,01:48:00,APT00131,APT00180,Delayed,2025-08-24 11:26:00,2025-08-25 05:14:00,GATE00305
FLT0076284,SCH001601,2025-09-09,ACFT00575,AL0020,RT00497,16:00:00,19:32:00,APT00152,APT00142,Arrived,2025-09-09 16:00:00,2025-09-09 19:32:00,GATE00297
FLT0076285,SCH001013,2026-06-14,ACFT00475,AL0016,RT00480,20:30:00,13:58:00,APT00054,APT00233,Arrived,2026-06-14 20:30:00,2026-06-15 13:58:00,
FLT0076286,SCH001225,2026-02-19,ACFT00533,AL0019,RT00093,07:15:00,15:57:00,APT00242,APT00052,Arrived,2026-02-19 07:15:00,2026-02-19 15:57:00,GATE00291
FLT0076287,SCH001848,2026-02-27,ACFT00377,AL0007,RT00757,00:30:00,01:39:00,APT00227,APT00082,Arrived,2026-02-27 00:30:00,2026-02-27 01:39:00,GATE00348
FLT0076288,SCH002282,2026-02-20,ACFT00461,AL0016,RT00732,03:30:00,12:41:00,APT00022,APT00074,Arrived,2026-02-20 03:30:00,2026-02-20 12:41:00,GATE00516
FLT0076289,SCH002203,2026-04-25,ACFT00120,AL0017,RT00300,09:30:00,15:34:00,APT00056,APT00118,Arrived,2026-04-25 09:30:00,2026-04-25 15:34:00,GATE00510
FLT0076290,SCH001686,2026-03-08,ACFT00305,AL0012,RT00381,06:30:00,16:49:00,APT00132,APT00205,Arrived,2026-03-08 06:30:00,2026-03-08 16:49:00,GATE00204
FLT0076291,SCH000716,2026-03-17,ACFT00471,AL0018,RT00541,00:00:00,04:17:00,APT00201,APT00188,Arrived,2026-03-17 00:00:00,2026-03-17 04:17:00,GATE00556
FLT0076292,SCH002149,2026-07-14,ACFT00521,AL0010,RT00861,11:15:00,21:33:00,APT00008,APT00141,Arrived,2026-07-14 11:15:00,2026-07-14 21:33:00,GATE00280
FLT0076293,SCH001917,2025-09-13,ACFT00349,AL0017,RT00097,21:45:00,10:45:00,APT00168,APT00207,Delayed,2025-09-13 23:38:00,2025-09-14 12:38:00,GATE00526
FLT0076294,SCH002263,2026-04-16,ACFT00213,AL0016,RT00510,22:15:00,14:19:00,APT00036,APT00247,Arrived,2026-04-16 22:15:00,2026-04-17 14:19:00,
FLT0076295,SCH000433,2026-08-11,ACFT00038,AL0017,RT00078,14:45:00,22:06:00,APT00075,APT00001,Scheduled,,,GATE00329
FLT0076296,SCH000680,2025-12-25,ACFT00585,AL0008,RT00730,16:30:00,03:37:00,APT00190,APT00157,Arrived,2025-12-25 16:30:00,2025-12-26 03:37:00,GATE00216
FLT0076297,SCH001937,2025-12-04,ACFT00100,AL0005,RT00075,22:30:00,09:08:00,APT00200,APT00105,Arrived,2025-12-04 22:30:00,2025-12-05 09:08:00,GATE00512
FLT0076298,SCH001142,2026-01-21,ACFT00375,AL0009,RT00013,04:15:00,17:02:00,APT00224,APT00165,Arrived,2026-01-21 04:15:00,2026-01-21 17:02:00,GATE00447
FLT0076299,SCH001597,2026-02-24,ACFT00152,AL0010,RT00469,14:30:00,02:16:00,APT00042,APT00028,Delayed,2026-02-24 18:09:00,2026-02-25 05:55:00,GATE00040
FLT0076300,SCH000417,2026-01-10,ACFT00036,AL0012,RT00242,22:45:00,04:08:00,APT00222,APT00058,Arrived,2026-01-10 22:45:00,2026-01-11 04:08:00,GATE00157
FLT0076301,SCH002047,2026-03-01,ACFT00033,AL0010,RT00045,01:15:00,17:39:00,APT00127,APT00196,Arrived,2026-03-01 01:15:00,2026-03-01 17:39:00,GATE00315
FLT0076302,SCH001613,2026-05-05,ACFT00557,AL0012,RT00593,05:15:00,17:27:00,APT00142,APT00156,Arrived,2026-05-05 05:15:00,2026-05-05 17:27:00,GATE00438
FLT0076303,SCH002115,2026-03-11,ACFT00248,AL0018,RT00494,18:30:00,10:18:00,APT00097,APT00065,Arrived,2026-03-11 18:30:00,2026-03-12 10:18:00,
FLT0076304,SCH001006,2025-10-03,ACFT00254,AL0017,RT00445,18:00:00,01:24:00,APT00172,APT00240,Arrived,2025-10-03 18:00:00,2025-10-04 01:24:00,GATE00583
FLT0076305,SCH001427,2026-03-11,ACFT00543,AL0009,RT00714,14:30:00,00:28:00,APT00153,APT00145,Arrived,2026-03-11 14:30:00,2026-03-12 00:28:00,GATE00222
FLT0076306,SCH001874,2026-01-18,ACFT00255,AL0004,RT00621,09:15:00,17:35:00,APT00066,APT00059,Arrived,2026-01-18 09:15:00,2026-01-18 17:35:00,GATE00434
FLT0076307,SCH001724,2026-05-29,ACFT00144,AL0008,RT00461,17:00:00,23:29:00,APT00174,APT00204,Arrived,2026-05-29 17:00:00,2026-05-29 23:29:00,GATE00162
FLT0076308,SCH002248,2025-10-04,ACFT00582,AL0013,RT00581,22:00:00,08:48:00,APT00232,APT00035,Arrived,2025-10-04 22:00:00,2025-10-05 08:48:00,GATE00517
FLT0076309,SCH001294,2026-01-31,ACFT00510,AL0002,RT00708,00:15:00,14:12:00,APT00027,APT00070,Cancelled,,,
FLT0076310,SCH001559,2026-04-20,ACFT00551,AL0012,RT00734,05:00:00,18:01:00,APT00159,APT00176,Arrived,2026-04-20 05:00:00,2026-04-20 18:01:00,GATE00414
FLT0076311,SCH001629,2026-02-18,ACFT00282,AL0011,RT00334,14:00:00,22:08:00,APT00155,APT00001,Delayed,2026-02-18 16:35:00,2026-02-19 00:43:00,GATE00083
FLT0076312,SCH001668,2025-10-26,ACFT00435,AL0001,RT00274,08:45:00,17:46:00,APT00023,APT00136,Arrived,2025-10-26 08:45:00,2025-10-26 17:46:00,GATE00321
FLT0076313,SCH000610,2026-01-26,ACFT00243,AL0003,RT00889,10:00:00,03:53:00,APT00141,APT00154,Arrived,2026-01-26 10:00:00,2026-01-27 03:53:00,GATE00424
FLT0076314,SCH001693,2026-01-01,ACFT00219,AL0008,RT00432,01:00:00,12:49:00,APT00220,APT00195,Arrived,2026-01-01 01:00:00,2026-01-01 12:49:00,GATE00496
FLT0076315,SCH000070,2025-10-08,ACFT00498,AL0014,RT00422,17:15:00,08:04:00,APT00225,APT00196,Arrived,2025-10-08 17:15:00,2025-10-09 08:04:00,GATE00478
FLT0076316,SCH000987,2025-08-15,ACFT00260,AL0003,RT00174,15:30:00,04:34:00,APT00202,APT00040,Arrived,2025-08-15 15:30:00,2025-08-16 04:34:00,GATE00401
FLT0076317,SCH000406,2025-12-22,ACFT00524,AL0016,RT00724,20:15:00,23:21:00,APT00146,APT00143,Delayed,2025-12-22 23:13:00,2025-12-23 02:19:00,GATE00491
FLT0076318,SCH002277,2026-01-04,ACFT00170,AL0015,RT00426,08:45:00,02:08:00,APT00145,APT00106,Arrived,2026-01-04 08:45:00,2026-01-05 02:08:00,GATE00380
FLT0076319,SCH001599,2026-01-11,ACFT00546,AL0010,RT00760,10:15:00,02:57:00,APT00196,APT00065,Arrived,2026-01-11 10:15:00,2026-01-12 02:57:00,GATE00085
FLT0076320,SCH000202,2026-01-27,ACFT00215,AL0009,RT00374,23:45:00,05:10:00,APT00245,APT00223,Arrived,2026-01-27 23:45:00,2026-01-28 05:10:00,
FLT0076321,SCH001443,2026-01-25,ACFT00403,AL0003,RT00126,09:15:00,15:05:00,APT00195,APT00245,Arrived,2026-01-25 09:15:00,2026-01-25 15:05:00,GATE00429
FLT0076322,SCH001235,2026-02-20,ACFT00210,AL0001,RT00619,05:45:00,17:57:00,APT00049,APT00071,Arrived,2026-02-20 05:45:00,2026-02-20 17:57:00,GATE00501
FLT0076323,SCH002035,2025-12-10,ACFT00011,AL0013,RT00434,01:30:00,07:01:00,APT00014,APT00079,Arrived,2025-12-10 01:30:00,2025-12-10 07:01:00,GATE00202
FLT0076324,SCH001356,2026-02-07,ACFT00280,AL0014,RT00644,10:30:00,17:15:00,APT00079,APT00207,Arrived,2026-02-07 10:30:00,2026-02-07 17:15:00,GATE00113
FLT0076325,SCH000362,2025-12-23,ACFT00563,AL0012,RT00724,10:45:00,13:51:00,APT00146,APT00143,Arrived,2025-12-23 10:45:00,2025-12-23 13:51:00,GATE00217
FLT0076326,SCH001818,2025-08-20,ACFT00196,AL0006,RT00610,02:45:00,18:51:00,APT00118,APT00108,Delayed,2025-08-20 03:53:00,2025-08-20 19:59:00,GATE00561
FLT0076327,SCH000414,2026-04-04,ACFT00073,AL0015,RT00015,18:30:00,19:37:00,APT00027,APT00037,Arrived,2026-04-04 18:30:00,2026-04-04 19:37:00,GATE00254
FLT0076328,SCH000748,2025-09-01,ACFT00448,AL0007,RT00695,06:00:00,07:35:00,APT00120,APT00174,Arrived,2025-09-01 06:00:00,2025-09-01 07:35:00,GATE00295
FLT0076329,SCH001211,2026-06-08,ACFT00544,AL0011,RT00034,08:00:00,20:11:00,APT00170,APT00103,Arrived,2026-06-08 08:00:00,2026-06-08 20:11:00,
FLT0076330,SCH000703,2025-10-02,ACFT00492,AL0013,RT00262,11:15:00,04:05:00,APT00041,APT00201,Arrived,2025-10-02 11:15:00,2025-10-03 04:05:00,GATE00111
FLT0076331,SCH001613,2025-08-15,ACFT00563,AL0012,RT00593,05:15:00,17:27:00,APT00142,APT00156,Arrived,2025-08-15 05:15:00,2025-08-15 17:27:00,GATE00438
FLT0076332,SCH002435,2026-01-26,ACFT00514,AL0009,RT00357,21:30:00,04:13:00,APT00071,APT00154,Arrived,2026-01-26 21:30:00,2026-01-27 04:13:00,GATE00587
FLT0076333,SCH001204,2025-11-24,ACFT00007,AL0013,RT00520,23:00:00,09:58:00,APT00061,APT00166,Arrived,2025-11-24 23:00:00,2025-11-25 09:58:00,GATE00427
FLT0076334,SCH001772,2026-06-27,ACFT00227,AL0011,RT00642,12:00:00,13:39:00,APT00135,APT00217,Arrived,2026-06-27 12:00:00,2026-06-27 13:39:00,GATE00417
FLT0076335,SCH001459,2026-05-27,ACFT00402,AL0012,RT00327,12:45:00,18:39:00,APT00199,APT00250,Arrived,2026-05-27 12:45:00,2026-05-27 18:39:00,GATE00116
FLT0076336,SCH000006,2025-10-27,ACFT00594,AL0019,RT00143,09:30:00,22:26:00,APT00175,APT00149,Delayed,2025-10-27 13:07:00,2025-10-28 02:03:00,GATE00234
FLT0076337,SCH002105,2026-06-18,ACFT00087,AL0005,RT00472,08:45:00,20:39:00,APT00118,APT00136,Cancelled,,,
FLT0076338,SCH002243,2026-06-26,ACFT00222,AL0018,RT00072,10:45:00,12:09:00,APT00018,APT00009,Arrived,2026-06-26 10:45:00,2026-06-26 12:09:00,GATE00027
FLT0076339,SCH002363,2025-08-25,ACFT00015,AL0009,RT00076,08:45:00,14:40:00,APT00081,APT00087,Delayed,2025-08-25 10:27:00,2025-08-25 16:22:00,
