service_id,booking_id,passenger_id,service_type,amount,status
ANC0117383,BK00041743,PAX00077021,In-flight Meal,36.0,Confirmed
ANC0117384,BK00082932,PAX00153349,Travel Insurance,29.56,Confirmed
ANC0117385,BK00149229,PAX00275820,Travel Insurance,26.8,Cancelled
ANC0117386,BK00149229,PAX00275819,Priority Boarding,39.91,Cancelled
ANC0117387,BK00006304,PAX00011732,Wi-Fi,15.99,Confirmed
ANC0117388,BK00006304,PAX00011730,Seat Upgrade,204.39,Cancelled
ANC0117389,BK00109400,PAX00202343,Wi-Fi,17.65,Confirmed
ANC0117390,BK00109400,PAX00202343,Wi-Fi,16.84,Cancelled
ANC0117391,BK00052720,PAX00097329,Seat Upgrade,285.01,Confirmed
ANC0117392,BK00027150,PAX00050269,Seat Upgrade,87.37,Confirmed
ANC0117393,BK00027150,PAX00050270,Wi-Fi,12.39,Confirmed
ANC0117394,BK00059964,PAX00110651,Travel Insurance,30.48,Confirmed
ANC0117395,BK00026483,PAX00049052,Seat Upgrade,150.51,Cancelled
ANC0117396,BK00071489,PAX00132104,Seat Upgrade,46.19,Confirmed
ANC0117397,BK00071489,PAX00132103,Pet Fee,120.79,Cancelled
ANC0117398,BK00015159,PAX00028068,Pet Fee,152.11,Confirmed
ANC0117399,BK00015159,PAX00028068,Extra Baggage,49.35,Cancelled
ANC0117400,BK00005251,PAX00009727,Priority Boarding,35.56,Confirmed
ANC0117401,BK00080459,PAX00148760,In-flight Meal,32.41,Confirmed
ANC0117402,BK00016811,PAX00031099,Extra Baggage,69.12,Cancelled
ANC0117403,BK00016811,PAX00031099,Seat Upgrade,251.77,Cancelled
ANC0117404,BK00143359,PAX00264957,Pet Fee,55.47,Confirmed
ANC0117405,BK00143359,PAX00264956,Pet Fee,106.05,Confirmed
ANC0117406,BK00071946,PAX00132962,Pet Fee,193.48,Confirmed
ANC0117407,BK00064958,PAX00119968,Seat Upgrade,200.19,Confirmed
ANC0117408,BK00064958,PAX00119968,Wi-Fi,5.49,Confirmed
ANC0117409,BK00096095,PAX00177775,Pet Fee,138.03,Confirmed
ANC0117410,BK00096095,PAX00177775,Travel Insurance,13.54,Cancelled
ANC0117411,BK00005057,PAX00009363,Priority Boarding,20.66,Confirmed
ANC0117412,BK00103067,PAX00190643,Seat Upgrade,178.99,Confirmed
ANC0117413,BK00103067,PAX00190644,Lounge Access,50.63,Confirmed
ANC0117414,BK00128963,PAX00238316,Extra Baggage,104.73,Confirmed
ANC0117415,BK00128963,PAX00238316,Extra Baggage,129.66,Confirmed
ANC0117416,BK00078582,PAX00145287,Extra Baggage,130.31,Cancelled
ANC0117417,BK00078582,PAX00145287,Extra Baggage,59.02,Confirmed
ANC0117418,BK00032945,PAX00060931,Travel Insurance,50.54,Confirmed
ANC0117419,BK00046460,PAX00085718,Wi-Fi,13.99,Confirmed
ANC0117420,BK00046460,PAX00085718,In-flight Meal,27.47,Confirmed
ANC0117421,BK00014945,PAX00027660,Extra Baggage,109.13,Confirmed
ANC0117422,BK00014945,PAX00027660,Priority Boarding,32.93,Cancelled
ANC0117423,BK00081996,PAX00151602,Lounge Access,55.1,Cancelled
ANC0117424,BK00064832,PAX00119742,Lounge Access,48.52,Confirmed
ANC0117425,BK00056045,PAX00103422,Lounge Access,82.61,Confirmed
ANC0117426,BK00079196,PAX00146406,Lounge Access,65.22,Cancelled
ANC0117427,BK00079196,PAX00146406,Travel Insurance,16.02,Cancelled
ANC0117428,BK00057907,PAX00106861,Pet Fee,88.21,Cancelled
ANC0117429,BK00063498,PAX00117263,Wi-Fi,13.19,Confirmed
ANC0117430,BK00063498,PAX00117263,Wi-Fi,6.73,Confirmed
ANC0117431,BK00144355,PAX00266794,Extra Baggage,109.53,Confirmed
ANC0117432,BK00144355,PAX00266793,Lounge Access,76.97,Confirmed
ANC0117433,BK00065646,PAX00121234,Wi-Fi,12.39,Confirmed
ANC0117434,BK00065646,PAX00121235,Pet Fee,190.63,Confirmed
ANC0117435,BK00088885,PAX00164386,Seat Upgrade,146.81,Confirmed
ANC0117436,BK00088885,PAX00164386,Wi-Fi,24.74,Cancelled
ANC0117437,BK00014974,PAX00027716,Pet Fee,192.7,Confirmed
ANC0117438,BK00014974,PAX00027716,In-flight Meal,16.7,Cancelled
ANC0117439,BK00089094,PAX00164766,Extra Baggage,39.9,Confirmed
ANC0117440,BK00000355,PAX00000650,In-flight Meal,37.54,Cancelled
ANC0117441,BK00000355,PAX00000650,Lounge Access,81.83,Confirmed
ANC0117442,BK00072175,PAX00133379,Seat Upgrade,93.39,Cancelled
ANC0117443,BK00072175,PAX00133379,Seat Upgrade,292.11,Confirmed
ANC0117444,BK00000704,PAX00001296,Priority Boarding,29.71,Confirmed
ANC0117445,BK00000704,PAX00001296,Wi-Fi,9.61,Confirmed
ANC0117446,BK00107656,PAX00199137,Seat Upgrade,265.97,Confirmed
ANC0117447,BK00107656,PAX00199137,Travel Insurance,49.14,Cancelled
ANC0117448,BK00043794,PAX00080827,Wi-Fi,14.58,Cancelled
ANC0117449,BK00043794,PAX00080827,Seat Upgrade,258.62,Confirmed
ANC0117450,BK00044430,PAX00082013,Lounge Access,45.98,Cancelled
ANC0117451,BK00044430,PAX00082013,In-flight Meal,41.79,Cancelled
ANC0117452,BK00135293,PAX00250103,Seat Upgrade,62.6,Confirmed
ANC0117453,BK00138219,PAX00255459,Wi-Fi,15.77,Confirmed
ANC0117454,BK00061177,PAX00112898,Priority Boarding,18.8,Confirmed
ANC0117455,BK00090909,PAX00168130,Pet Fee,104.51,Cancelled
ANC0117456,BK00090909,PAX00168130,Priority Boarding,30.43,Confirmed
ANC0117457,BK00075484,PAX00139479,Seat Upgrade,164.18,Confirmed
ANC0117458,BK00050693,PAX00093576,Pet Fee,109.45,Confirmed
ANC0117459,BK00050693,PAX00093576,Priority Boarding,33.18,Confirmed
ANC0117460,BK00136819,PAX00252896,Priority Boarding,28.05,Confirmed
ANC0117461,BK00136819,PAX00252896,Seat Upgrade,205.62,Confirmed
ANC0117462,BK00039007,PAX00072011,Pet Fee,174.19,Confirmed
ANC0117463,BK00039007,PAX00072011,In-flight Meal,10.81,Confirmed
ANC0117464,BK00022209,PAX00041082,In-flight Meal,25.62,Cancelled
ANC0117465,BK00095581,PAX00176823,Wi-Fi,16.74,Confirmed
ANC0117466,BK00095581,PAX00176823,Seat Upgrade,113.57,Confirmed
ANC0117467,BK00033433,PAX00061814,Priority Boarding,37.53,Confirmed
ANC0117468,BK00033433,PAX00061813,Wi-Fi,22.87,Confirmed
ANC0117469,BK00057371,PAX00105875,Seat Upgrade,31.07,Cancelled
ANC0117470,BK00057371,PAX00105875,In-flight Meal,33.47,Cancelled
ANC0117471,BK00033282,PAX00061542,Lounge Access,30.53,Cancelled
ANC0117472,BK00033282,PAX00061542,Priority Boarding,39.36,Confirmed
ANC0117473,BK00010567,PAX00019564,Travel Insurance,18.32,Confirmed
ANC0117474,BK00010567,PAX00019564,Lounge Access,43.53,Confirmed
ANC0117475,BK00138378,PAX00255746,Priority Boarding,26.94,Confirmed
ANC0117476,BK00138378,PAX00255746,Extra Baggage,116.13,Cancelled
ANC0117477,BK00061364,PAX00113241,Travel Insurance,17.59,Confirmed
ANC0117478,BK00041346,PAX00076290,Travel Insurance,51.37,Confirmed
ANC0117479,BK00116247,PAX00214913,Priority Boarding,32.9,Confirmed
ANC0117480,BK00081705,PAX00151065,In-flight Meal,34.04,Confirmed
ANC0117481,BK00081705,PAX00151065,Seat Upgrade,72.18,Confirmed
ANC0117482,BK00070156,PAX00129604,Priority Boarding,17.54,Confirmed
ANC0117483,BK00038802,PAX00071635,Priority Boarding,29.99,Cancelled
ANC0117484,BK00007349,PAX00013682,In-flight Meal,10.74,Confirmed
ANC0117485,BK00007349,PAX00013682,Travel Insurance,20.69,Cancelled
ANC0117486,BK00110468,PAX00204307,Lounge Access,55.74,Confirmed
ANC0117487,BK00110468,PAX00204305,Travel Insurance,57.1,Confirmed
ANC0117488,BK00090787,PAX00167913,Wi-Fi,9.55,Confirmed
ANC0117489,BK00062239,PAX00114866,In-flight Meal,15.15,Confirmed
ANC0117490,BK00132035,PAX00244032,Wi-Fi,18.38,Cancelled
ANC0117491,BK00132035,PAX00244032,Travel Insurance,55.02,Confirmed
ANC0117492,BK00138636,PAX00256225,Wi-Fi,19.5,Confirmed
ANC0117493,BK00122632,PAX00226686,Lounge Access,32.9,Confirmed
ANC0117494,BK00113238,PAX00209339,Pet Fee,172.2,Confirmed
ANC0117495,BK00010285,PAX00019028,Lounge Access,31.7,Confirmed
ANC0117496,BK00102891,PAX00190342,Lounge Access,86.53,Confirmed
ANC0117497,BK00031011,PAX00057375,Seat Upgrade,138.85,Cancelled
ANC0117498,BK00031011,PAX00057375,Seat Upgrade,211.7,Confirmed
ANC0117499,BK00107896,PAX00199580,Seat Upgrade,124.41,Confirmed
ANC0117500,BK00107896,PAX00199580,In-flight Meal,30.85,Confirmed
ANC0117501,BK00138269,PAX00255543,Pet Fee,132.67,Confirmed
ANC0117502,BK00138269,PAX00255543,Extra Baggage,50.0,Confirmed
ANC0117503,BK00037913,PAX00070013,Extra Baggage,116.48,Cancelled
ANC0117504,BK00037913,PAX00070012,Lounge Access,51.36,Cancelled
ANC0117505,BK00038817,PAX00071662,Seat Upgrade,103.41,Cancelled
ANC0117506,BK00067058,PAX00123864,Lounge Access,56.33,Confirmed
ANC0117507,BK00067058,PAX00123864,Pet Fee,152.47,Cancelled
ANC0117508,BK00028227,PAX00052260,Lounge Access,75.84,Cancelled
ANC0117509,BK00028227,PAX00052260,Pet Fee,126.4,Confirmed
ANC0117510,BK00132714,PAX00245296,Wi-Fi,14.87,Confirmed
ANC0117511,BK00093381,PAX00172727,Wi-Fi,8.99,Cancelled
ANC0117512,BK00093381,PAX00172727,Wi-Fi,17.12,Confirmed
ANC0117513,BK00123572,PAX00228409,Seat Upgrade,95.8,Confirmed
ANC0117514,BK00123572,PAX00228409,In-flight Meal,15.37,Confirmed
ANC0117515,BK00137821,PAX00254718,Pet Fee,86.58,Confirmed
ANC0117516,BK00137821,PAX00254718,In-flight Meal,22.71,Confirmed
ANC0117517,BK00106868,PAX00197671,Seat Upgrade,34.77,Confirmed
ANC0117518,BK00106868,PAX00197670,Wi-Fi,7.16,Confirmed
ANC0117519,BK00070223,PAX00129718,Priority Boarding,21.49,Confirmed
ANC0117520,BK00088348,PAX00163402,Travel Insurance,49.38,Confirmed
ANC0117521,BK00088348,PAX00163401,Wi-Fi,21.76,Cancelled
ANC0117522,BK00023533,PAX00043592,Priority Boarding,38.89,Confirmed
ANC0117523,BK00149660,PAX00276603,Travel Insurance,35.97,Confirmed
ANC0117524,BK00149660,PAX00276603,Seat Upgrade,131.72,Confirmed
ANC0117525,BK00071652,PAX00132409,Wi-Fi,17.66,Confirmed
ANC0117526,BK00083863,PAX00155024,Priority Boarding,36.87,Confirmed
ANC0117527,BK00002139,PAX00003927,Wi-Fi,7.65,Cancelled
ANC0117528,BK00094174,PAX00174205,Extra Baggage,73.15,Confirmed
ANC0117529,BK00094174,PAX00174204,Lounge Access,32.49,Confirmed
ANC0117530,BK00124839,PAX00230770,Travel Insurance,49.03,Confirmed
ANC0117531,BK00124839,PAX00230771,Travel Insurance,49.16,Cancelled
ANC0117532,BK00080190,PAX00148256,Lounge Access,39.62,Confirmed
ANC0117533,BK00117789,PAX00217766,Seat Upgrade,240.39,Confirmed
ANC0117534,BK00074671,PAX00137997,Seat Upgrade,205.61,Cancelled
ANC0117535,BK00035640,PAX00065847,Extra Baggage,121.68,Confirmed
ANC0117536,BK00035640,PAX00065847,Travel Insurance,26.49,Confirmed
ANC0117537,BK00067481,PAX00124628,Wi-Fi,14.76,Confirmed
ANC0117538,BK00127889,PAX00236391,Seat Upgrade,236.66,Confirmed
ANC0117539,BK00055765,PAX00102922,In-flight Meal,34.02,Confirmed
ANC0117540,BK00055765,PAX00102922,Lounge Access,77.32,Confirmed
ANC0117541,BK00132177,PAX00244303,In-flight Meal,41.16,Cancelled
ANC0117542,BK00033861,PAX00062607,Pet Fee,167.88,Confirmed
ANC0117543,BK00008801,PAX00016326,Seat Upgrade,66.21,Confirmed
ANC0117544,BK00008801,PAX00016326,In-flight Meal,12.12,Confirmed
ANC0117545,BK00025019,PAX00046329,Extra Baggage,147.89,Confirmed
ANC0117546,BK00095777,PAX00177183,In-flight Meal,34.69,Confirmed
ANC0117547,BK00095777,PAX00177183,Lounge Access,41.26,Confirmed
ANC0117548,BK00131171,PAX00242404,Priority Boarding,22.36,Confirmed
ANC0117549,BK00043411,PAX00080136,Travel Insurance,15.3,Cancelled
ANC0117550,BK00072558,PAX00134107,Lounge Access,83.59,Confirmed
ANC0117551,BK00047312,PAX00087295,Lounge Access,83.5,Confirmed
ANC0117552,BK00049424,PAX00091257,Pet Fee,182.14,Confirmed
ANC0117553,BK00049424,PAX00091259,In-flight Meal,19.27,Confirmed
ANC0117554,BK00044806,PAX00082727,In-flight Meal,44.39,Confirmed
ANC0117555,BK00026885,PAX00049805,Wi-Fi,19.74,Cancelled
ANC0117556,BK00026885,PAX00049805,Travel Insurance,43.53,Cancelled
ANC0117557,BK00056489,PAX00104245,Pet Fee,176.45,Confirmed
ANC0117558,BK00056489,PAX00104246,Travel Insurance,53.99,Confirmed
ANC0117559,BK00096122,PAX00177824,Pet Fee,103.73,Confirmed
ANC0117560,BK00096122,PAX00177823,Pet Fee,65.02,Confirmed
ANC0117561,BK00120276,PAX00222338,Wi-Fi,23.24,Cancelled
ANC0117562,BK00120276,PAX00222338,Wi-Fi,13.79,Cancelled
ANC0117563,BK00067678,PAX00125028,Travel Insurance,17.7,Confirmed
ANC0117564,BK00067678,PAX00125028,Seat Upgrade,97.19,Confirmed
ANC0117565,BK00001098,PAX00002021,Seat Upgrade,200.69,Cancelled
ANC0117566,BK00010660,PAX00019747,In-flight Meal,33.29,Cancelled
ANC0117567,BK00127510,PAX00235683,Priority Boarding,22.81,Cancelled
ANC0117568,BK00133814,PAX00247359,Lounge Access,60.82,Confirmed
ANC0117569,BK00133814,PAX00247358,Extra Baggage,49.94,Cancelled
ANC0117570,BK00035359,PAX00065324,Lounge Access,34.73,Confirmed
ANC0117571,BK00103408,PAX00191272,Lounge Access,48.92,Cancelled
ANC0117572,BK00103408,PAX00191272,In-flight Meal,38.62,Confirmed
ANC0117573,BK00146018,PAX00269888,Lounge Access,67.46,Confirmed
ANC0117574,BK00076977,PAX00142245,Wi-Fi,6.66,Cancelled
ANC0117575,BK00040270,PAX00074344,Pet Fee,133.95,Confirmed
ANC0117576,BK00066997,PAX00123737,Extra Baggage,118.43,Cancelled
ANC0117577,BK00010528,PAX00019493,Wi-Fi,12.99,Cancelled
ANC0117578,BK00010528,PAX00019493,Extra Baggage,76.91,Confirmed
ANC0117579,BK00029345,PAX00054314,In-flight Meal,27.43,Cancelled
ANC0117580,BK00029345,PAX00054315,Priority Boarding,25.96,Cancelled
ANC0117581,BK00016167,PAX00029896,Priority Boarding,25.13,Confirmed
ANC0117582,BK00016167,PAX00029896,Travel Insurance,52.24,Confirmed
ANC0117583,BK00130130,PAX00240462,In-flight Meal,16.68,Cancelled
ANC0117584,BK00147389,PAX00272433,Priority Boarding,22.9,Confirmed
ANC0117585,BK00147389,PAX00272433,Travel Insurance,17.31,Confirmed
ANC0117586,BK00141330,PAX00261191,In-flight Meal,17.87,Confirmed
ANC0117587,BK00108017,PAX00199812,Travel Insurance,54.59,Cancelled
ANC0117588,BK00131748,PAX00243499,Lounge Access,73.87,Confirmed
ANC0117589,BK00033250,PAX00061484,Travel Insurance,27.15,Confirmed
ANC0117590,BK00033250,PAX00061486,Pet Fee,167.53,Confirmed
ANC0117591,BK00095306,PAX00176299,Extra Baggage,120.77,Confirmed
ANC0117592,BK00095583,PAX00176827,In-flight Meal,35.28,Cancelled
ANC0117593,BK00008957,PAX00016612,Priority Boarding,35.4,Confirmed
ANC0117594,BK00091077,PAX00168452,Pet Fee,129.0,Confirmed
ANC0117595,BK00014175,PAX00026252,Wi-Fi,15.54,Cancelled
ANC0117596,BK00014175,PAX00026252,Lounge Access,89.66,Confirmed
ANC0117597,BK00000451,PAX00000816,Travel Insurance,38.44,Confirmed
ANC0117598,BK00000451,PAX00000818,Pet Fee,120.24,Cancelled
ANC0117599,BK00076054,PAX00140529,Seat Upgrade,261.56,Cancelled
ANC0117600,BK00076054,PAX00140529,Seat Upgrade,276.35,Confirmed
ANC0117601,BK00035354,PAX00065312,Priority Boarding,34.34,Confirmed
ANC0117602,BK00038042,PAX00070241,Pet Fee,148.49,Confirmed
ANC0117603,BK00038042,PAX00070241,Travel Insurance,22.23,Confirmed
ANC0117604,BK00036241,PAX00066931,Wi-Fi,16.54,Confirmed
ANC0117605,BK00119240,PAX00220467,Travel Insurance,13.12,Confirmed
ANC0117606,BK00119240,PAX00220468,Seat Upgrade,76.59,Confirmed
ANC0117607,BK00135106,PAX00249745,Lounge Access,55.58,Confirmed
ANC0117608,BK00135106,PAX00249745,Lounge Access,46.78,Confirmed
ANC0117609,BK00098444,PAX00182147,Priority Boarding,36.11,Cancelled
ANC0117610,BK00100335,PAX00185633,Lounge Access,88.29,Confirmed
ANC0117611,BK00019488,PAX00036017,Extra Baggage,133.46,Confirmed
ANC0117612,BK00005387,PAX00009983,Wi-Fi,11.3,Confirmed
ANC0117613,BK00005387,PAX00009983,Pet Fee,149.47,Cancelled
ANC0117614,BK00139203,PAX00257252,Wi-Fi,17.56,Confirmed
ANC0117615,BK00139203,PAX00257251,Pet Fee,143.1,Confirmed
ANC0117616,BK00075682,PAX00139850,Extra Baggage,61.51,Confirmed
ANC0117617,BK00075682,PAX00139848,Seat Upgrade,235.71,Confirmed
ANC0117618,BK00074345,PAX00137419,Wi-Fi,8.48,Cancelled
ANC0117619,BK00064965,PAX00119984,In-flight Meal,34.93,Confirmed
ANC0117620,BK00040468,PAX00074710,Lounge Access,65.37,Confirmed
ANC0117621,BK00040468,PAX00074710,Travel Insurance,36.13,Cancelled
ANC0117622,BK00009392,PAX00017427,Extra Baggage,133.96,Cancelled
ANC0117623,BK00057310,PAX00105770,Extra Baggage,31.43,Confirmed
ANC0117624,BK00072648,PAX00134281,Travel Insurance,46.11,Cancelled
ANC0117625,BK00026557,PAX00049191,Travel Insurance,13.65,Confirmed
ANC0117626,BK00026557,PAX00049191,Seat Upgrade,157.51,Confirmed
ANC0117627,BK00069700,PAX00128738,In-flight Meal,33.49,Confirmed
ANC0117628,BK00102897,PAX00190351,In-flight Meal,32.16,Confirmed
ANC0117629,BK00033004,PAX00061042,Seat Upgrade,269.67,Cancelled
ANC0117630,BK00033004,PAX00061042,Extra Baggage,112.06,Confirmed
ANC0117631,BK00110337,PAX00204051,In-flight Meal,35.86,Confirmed
ANC0117632,BK00110337,PAX00204051,Priority Boarding,26.24,Confirmed
ANC0117633,BK00123878,PAX00228978,Priority Boarding,27.58,Cancelled
ANC0117634,BK00123878,PAX00228979,Seat Upgrade,288.47,Confirmed
ANC0117635,BK00112111,PAX00207331,Pet Fee,50.05,Confirmed
ANC0117636,BK00132487,PAX00244879,Lounge Access,47.43,Confirmed
ANC0117637,BK00132487,PAX00244879,Priority Boarding,29.43,Confirmed
ANC0117638,BK00145825,PAX00269523,Pet Fee,131.16,Cancelled
ANC0117639,BK00101308,PAX00187458,Travel Insurance,43.64,Confirmed
ANC0117640,BK00101308,PAX00187458,Lounge Access,75.0,Confirmed
ANC0117641,BK00034275,PAX00063353,Lounge Access,34.01,Confirmed
ANC0117642,BK00034275,PAX00063353,Extra Baggage,48.35,Confirmed
ANC0117643,BK00076173,PAX00140746,Priority Boarding,22.99,Confirmed
ANC0117644,BK00076173,PAX00140745,Extra Baggage,148.2,Confirmed
ANC0117645,BK00062263,PAX00114903,Priority Boarding,37.4,Cancelled
ANC0117646,BK00062263,PAX00114903,Extra Baggage,41.6,Confirmed
ANC0117647,BK00013301,PAX00024626,In-flight Meal,39.15,Cancelled
ANC0117648,BK00134928,PAX00249387,Extra Baggage,66.18,Cancelled
ANC0117649,BK00097103,PAX00179646,Extra Baggage,134.03,Confirmed
ANC0117650,BK00098463,PAX00182182,Wi-Fi,22.31,Confirmed
ANC0117651,BK00099843,PAX00184692,Seat Upgrade,142.56,Confirmed
ANC0117652,BK00099843,PAX00184693,Extra Baggage,48.64,Confirmed
ANC0117653,BK00004648,PAX00008637,Pet Fee,85.32,Confirmed
ANC0117654,BK00004648,PAX00008637,Travel Insurance,37.01,Confirmed
ANC0117655,BK00102292,PAX00189242,Priority Boarding,31.83,Cancelled
ANC0117656,BK00135905,PAX00251205,Priority Boarding,26.99,Confirmed
ANC0117657,BK00135905,PAX00251205,Priority Boarding,20.64,Confirmed
ANC0117658,BK00127851,PAX00236328,Travel Insurance,30.0,Confirmed
ANC0117659,BK00127851,PAX00236328,Travel Insurance,12.49,Confirmed
ANC0117660,BK00031628,PAX00058486,Seat Upgrade,150.11,Confirmed
ANC0117661,BK00031628,PAX00058486,In-flight Meal,32.17,Confirmed
ANC0117662,BK00140276,PAX00259226,Pet Fee,122.29,Cancelled
ANC0117663,BK00051725,PAX00095491,Seat Upgrade,96.1,Confirmed
ANC0117664,BK00079247,PAX00146500,Wi-Fi,19.67,Confirmed
ANC0117665,BK00079247,PAX00146500,Lounge Access,88.36,Confirmed
ANC0117666,BK00051000,PAX00094149,Seat Upgrade,294.95,Confirmed
ANC0117667,BK00051000,PAX00094149,Seat Upgrade,123.99,Confirmed
ANC0117668,BK00020420,PAX00037707,Pet Fee,190.88,Confirmed
ANC0117669,BK00005043,PAX00009340,Travel Insurance,13.96,Confirmed
ANC0117670,BK00052906,PAX00097672,Seat Upgrade,211.64,Confirmed
ANC0117671,BK00120111,PAX00222037,Travel Insurance,10.47,Cancelled
ANC0117672,BK00120111,PAX00222037,Seat Upgrade,35.65,Confirmed
ANC0117673,BK00141144,PAX00260849,In-flight Meal,32.29,Cancelled
ANC0117674,BK00066606,PAX00123019,In-flight Meal,43.02,Confirmed
ANC0117675,BK00066606,PAX00123019,Wi-Fi,22.64,Confirmed
ANC0117676,BK00055457,PAX00102364,Wi-Fi,17.12,Confirmed
ANC0117677,BK00052708,PAX00097309,Seat Upgrade,143.13,Confirmed
ANC0117678,BK00052708,PAX00097309,Wi-Fi,19.13,Confirmed
ANC0117679,BK00131836,PAX00243657,Travel Insurance,15.02,Confirmed
ANC0117680,BK00137759,PAX00254598,Pet Fee,71.64,Cancelled
ANC0117681,BK00137759,PAX00254598,Seat Upgrade,233.86,Confirmed
ANC0117682,BK00034086,PAX00063003,Pet Fee,188.34,Confirmed
ANC0117683,BK00099672,PAX00184384,Travel Insurance,53.56,Confirmed
ANC0117684,BK00099672,PAX00184384,In-flight Meal,10.47,Confirmed
ANC0117685,BK00135255,PAX00250026,Extra Baggage,130.97,Confirmed
ANC0117686,BK00030649,PAX00056713,Seat Upgrade,52.52,Confirmed
ANC0117687,BK00054011,PAX00099675,Wi-Fi,5.18,Confirmed
ANC0117688,BK00054011,PAX00099673,Travel Insurance,48.47,Confirmed
ANC0117689,BK00134134,PAX00247936,In-flight Meal,30.51,Confirmed
ANC0117690,BK00134134,PAX00247936,Wi-Fi,20.81,Cancelled
ANC0117691,BK00067134,PAX00124002,Priority Boarding,24.12,Confirmed
ANC0117692,BK00113623,PAX00210051,In-flight Meal,29.13,Confirmed
ANC0117693,BK00113623,PAX00210051,Travel Insurance,50.91,Cancelled
ANC0117694,BK00038582,PAX00071252,Pet Fee,147.01,Confirmed
ANC0117695,BK00067581,PAX00124835,Lounge Access,87.8,Confirmed
ANC0117696,BK00067581,PAX00124835,Priority Boarding,19.43,Confirmed
ANC0117697,BK00104613,PAX00193522,Priority Boarding,17.67,Cancelled
ANC0117698,BK00104613,PAX00193522,Extra Baggage,85.78,Confirmed
ANC0117699,BK00033691,PAX00062291,In-flight Meal,13.41,Confirmed
ANC0117700,BK00018214,PAX00033697,Lounge Access,57.2,Cancelled
ANC0117701,BK00101064,PAX00187001,Lounge Access,88.85,Confirmed
ANC0117702,BK00102368,PAX00189381,Priority Boarding,28.47,Confirmed
ANC0117703,BK00102368,PAX00189381,Lounge Access,60.8,Confirmed
ANC0117704,BK00010370,PAX00019190,Extra Baggage,64.8,Confirmed
ANC0117705,BK00119653,PAX00221205,In-flight Meal,32.91,Confirmed
ANC0117706,BK00066686,PAX00123155,Extra Baggage,97.58,Confirmed
ANC0117707,BK00139420,PAX00257650,Pet Fee,55.58,Confirmed
ANC0117708,BK00139420,PAX00257650,Travel Insurance,28.05,Confirmed
ANC0117709,BK00077439,PAX00143133,Lounge Access,77.89,Cancelled
ANC0117710,BK00077439,PAX00143133,Seat Upgrade,226.14,Cancelled
ANC0117711,BK00082781,PAX00153059,Extra Baggage,56.7,Confirmed
ANC0117712,BK00109103,PAX00201821,Seat Upgrade,175.01,Confirmed
ANC0117713,BK00109103,PAX00201822,Seat Upgrade,288.99,Cancelled
ANC0117714,BK00083877,PAX00155046,Lounge Access,66.0,Cancelled
ANC0117715,BK00083877,PAX00155047,Lounge Access,36.42,Confirmed
ANC0117716,BK00043626,PAX00080513,Travel Insurance,50.63,Confirmed
ANC0117717,BK00008244,PAX00015305,Wi-Fi,10.16,Confirmed
ANC0117718,BK00008244,PAX00015305,Lounge Access,70.3,Confirmed
ANC0117719,BK00111434,PAX00206084,Pet Fee,152.62,Confirmed
ANC0117720,BK00111434,PAX00206084,Extra Baggage,63.8,Confirmed
ANC0117721,BK00122878,PAX00227151,Pet Fee,61.08,Confirmed
ANC0117722,BK00122878,PAX00227151,Priority Boarding,27.73,Cancelled
ANC0117723,BK00069951,PAX00129209,In-flight Meal,43.85,Confirmed
ANC0117724,BK00044322,PAX00081816,Wi-Fi,10.69,Confirmed
ANC0117725,BK00044322,PAX00081816,In-flight Meal,12.44,Confirmed
ANC0117726,BK00000161,PAX00000304,Seat Upgrade,239.66,Confirmed
ANC0117727,BK00000161,PAX00000302,Seat Upgrade,250.39,Confirmed
ANC0117728,BK00089116,PAX00164808,In-flight Meal,14.15,Confirmed
