transaction_id,loyalty_id,flight_id,points_earned,points_redeemed,transaction_date,transaction_type
LT00078985,LOY0004044,FLT0046222,0,0,2022-01-09,Adjustment
LT00078986,LOY0029901,FLT0006457,2289,0,2023-04-18,Earn
LT00078987,LOY0011755,FLT0020546,4925,0,2025-01-13,Earn
LT00078988,LOY0003734,FLT0011183,2603,0,2025-10-29,Earn
LT00078989,LOY0018861,FLT0078604,1223,0,2021-09-17,Bonus
LT00078990,LOY0006106,,67,0,2020-05-30,Earn
LT00078991,LOY0009003,,2190,0,2021-08-21,Earn
LT00078992,LOY0021254,,0,1576,2026-01-08,Redeem
LT00078993,LOY0020762,,0,0,2025-05-12,Adjustment
LT00078994,LOY0024463,FLT0020740,642,0,2025-08-25,Earn
LT00078995,LOY0019686,FLT0074115,0,0,2023-10-19,Adjustment
LT00078996,LOY0018700,FLT0056270,0,2668,2023-02-18,Redeem
LT00078997,LOY0002954,FLT0028907,3739,0,2024-02-24,Bonus
LT00078998,LOY0011096,,0,8076,2023-04-10,Redeem
LT00078999,LOY0008505,,1688,0,2020-05-08,Earn
LT00079000,LOY0021411,FLT0054680,3748,0,2023-11-15,Earn
LT00079001,LOY0025449,FLT0026817,3389,0,2026-06-20,Earn
LT00079002,LOY0021692,,1727,0,2020-07-24,Earn
LT00079003,LOY0002650,FLT0009176,1863,0,2023-01-22,Bonus
LT00079004,LOY0031874,,2673,0,2020-06-09,Earn
LT00079005,LOY0021462,,0,16723,2021-09-05,Redeem
LT00079006,LOY0012459,FLT0063219,4275,0,2020-06-12,Earn
LT00079007,LOY0005890,FLT0037106,0,8648,2020-01-24,Redeem
LT00079008,LOY0021766,FLT0031069,3839,0,2026-08-01,Earn
LT00079009,LOY0025051,FLT0069285,568,0,2021-12-27,Bonus
LT00079010,LOY0000029,,0,5664,2026-06-12,Redeem
LT00079011,LOY0024663,,4744,0,2020-10-04,Earn
LT00079012,LOY0007825,FLT0064527,0,0,2021-04-30,Adjustment
LT00079013,LOY0008755,FLT0049888,3963,0,2023-02-16,Earn
LT00079014,LOY0016756,FLT0044157,0,3893,2025-07-21,Redeem
LT00079015,LOY0012440,FLT0030066,0,1656,2023-01-12,Redeem
LT00079016,LOY0021524,FLT0003052,1361,0,2023-03-14,Earn
LT00079017,LOY0014116,,51,0,2021-09-04,Earn
LT00079018,LOY0007207,FLT0053106,0,0,2022-02-01,Adjustment
LT00079019,LOY0011849,FLT0067856,4311,0,2025-02-06,Earn
LT00079020,LOY0012658,,0,18103,2024-02-28,Redeem
LT00079021,LOY0025158,,0,7010,2025-02-20,Redeem
LT00079022,LOY0014102,FLT0036433,3403,0,2021-09-23,Earn
LT00079023,LOY0002662,,1187,0,2025-11-01,Earn
LT00079024,LOY0019115,FLT0033165,443,0,2021-06-17,Earn
LT00079025,LOY0029124,FLT0020318,0,17405,2024-06-09,Redeem
LT00079026,LOY0001180,FLT0051973,0,11468,2020-07-10,Redeem
LT00079027,LOY0000807,,1546,0,2021-01-20,Earn
LT00079028,LOY0017225,FLT0037356,4970,0,2021-09-07,Bonus
LT00079029,LOY0004455,FLT0070066,4701,0,2023-10-11,Earn
LT00079030,LOY0004032,FLT0069203,1164,0,2024-10-18,Earn
LT00079031,LOY0017413,FLT0057127,0,0,2024-09-02,Adjustment
LT00079032,LOY0017181,,0,1764,2020-06-14,Redeem
LT00079033,LOY0016936,FLT0012979,0,0,2021-06-17,Adjustment
LT00079034,LOY0011878,FLT0069448,4590,0,2022-10-29,Earn
LT00079035,LOY0010100,FLT0038879,0,13430,2022-12-26,Redeem
LT00079036,LOY0010267,FLT0054587,1874,0,2024-03-16,Earn
LT00079037,LOY0032835,,115,0,2026-07-18,Earn
LT00079038,LOY0025109,,578,0,2020-01-22,Earn
LT00079039,LOY0027255,FLT0028941,0,19105,2025-10-19,Redeem
LT00079040,LOY0004120,,0,1913,2020-11-24,Redeem
LT00079041,LOY0020596,FLT0067156,0,0,2022-04-26,Adjustment
LT00079042,LOY0023042,FLT0009178,2240,0,2022-01-07,Earn
LT00079043,LOY0011955,FLT0000297,276,0,2020-11-19,Earn
LT00079044,LOY0028497,FLT0007056,0,14194,2021-01-21,Redeem
LT00079045,LOY0016416,FLT0074962,0,10310,2026-03-21,Redeem
LT00079046,LOY0027003,FLT0001857,0,12820,2023-01-14,Redeem
LT00079047,LOY0009151,FLT0039046,2768,0,2024-11-04,Earn
LT00079048,LOY0003955,FLT0006742,0,2811,2021-10-12,Redeem
LT00079049,LOY0002390,,4576,0,2025-10-02,Earn
LT00079050,LOY0003230,FLT0064028,4872,0,2023-10-12,Earn
LT00079051,LOY0013754,FLT0010764,3343,0,2022-10-30,Earn
LT00079052,LOY0023667,FLT0053031,2327,0,2020-03-13,Earn
LT00079053,LOY0030488,,0,8247,2020-01-26,Redeem
LT00079054,LOY0000100,,4850,0,2025-07-07,Earn
LT00079055,LOY0020267,,2918,0,2020-12-23,Earn
LT00079056,LOY0012653,,0,15299,2022-10-30,Redeem
LT00079057,LOY0028946,FLT0052143,3780,0,2024-09-25,Earn
LT00079058,LOY0024664,FLT0038801,2451,0,2023-01-15,Earn
LT00079059,LOY0029799,FLT0043621,275,0,2022-05-01,Earn
LT00079060,LOY0022232,FLT0036604,0,2370,2024-10-04,Redeem
LT00079061,LOY0013956,FLT0044239,3422,0,2023-08-27,Earn
LT00079062,LOY0015670,FLT0034695,4780,0,2022-04-10,Earn
LT00079063,LOY0018220,FLT0031929,3389,0,2022-11-27,Earn
LT00079064,LOY0031725,FLT0041588,3332,0,2022-12-19,Earn
LT00079065,LOY0031283,FLT0079388,0,0,2020-09-19,Adjustment
LT00079066,LOY0013022,FLT0055594,0,17870,2024-05-24,Redeem
LT00079067,LOY0009652,,1959,0,2024-05-29,Earn
LT00079068,LOY0027880,,0,15950,2026-03-10,Redeem
LT00079069,LOY0027281,,3391,0,2024-08-25,Earn
LT00079070,LOY0011113,,4512,0,2024-06-17,Earn
LT00079071,LOY0014080,FLT0022962,2748,0,2020-08-01,Earn
LT00079072,LOY0027679,FLT0078536,0,0,2025-04-20,Adjustment
LT00079073,LOY0029187,FLT0045415,2008,0,2020-03-05,Earn
LT00079074,LOY0015598,,194,0,2024-10-08,Bonus
LT00079075,LOY0009943,FLT0049127,0,19300,2022-03-10,Redeem
LT00079076,LOY0015798,FLT0027680,0,8557,2022-08-24,Redeem
LT00079077,LOY0006032,FLT0032901,3006,0,2024-04-30,Earn
LT00079078,LOY0024282,FLT0003331,4400,0,2022-12-16,Earn
LT00079079,LOY0001513,FLT0052771,4880,0,2023-10-21,Bonus
LT00079080,LOY0001638,FLT0010422,3349,0,2021-02-08,Earn
LT00079081,LOY0008906,FLT0058358,2272,0,2023-09-07,Earn
LT00079082,LOY0003837,,0,0,2021-03-02,Adjustment
LT00079083,LOY0011386,,4416,0,2023-11-16,Earn
LT00079084,LOY0028753,FLT0040569,0,15908,2026-02-11,Redeem
LT00079085,LOY0022498,FLT0047225,0,11575,2024-01-08,Redeem
LT00079086,LOY0016110,FLT0031521,2105,0,2022-01-09,Bonus
LT00079087,LOY0016299,FLT0072339,4748,0,2022-05-09,Earn
LT00079088,LOY0012510,FLT0046562,2054,0,2024-06-04,Earn
LT00079089,LOY0009925,FLT0003711,0,0,2020-02-09,Adjustment
LT00079090,LOY0024649,,1673,0,2024-03-25,Earn
LT00079091,LOY0000471,FLT0055783,0,0,2023-11-08,Adjustment
LT00079092,LOY0023014,FLT0011098,0,12665,2025-01-23,Redeem
LT00079093,LOY0028880,,1999,0,2021-03-09,Earn
LT00079094,LOY0020303,FLT0047869,347,0,2020-03-04,Earn
LT00079095,LOY0018358,,3481,0,2024-08-30,Bonus
LT00079096,LOY0020614,FLT0070111,4989,0,2020-10-05,Earn
LT00079097,LOY0013561,FLT0062023,3474,0,2023-03-09,Earn
LT00079098,LOY0030931,FLT0033695,988,0,2021-04-26,Earn
LT00079099,LOY0011514,FLT0068411,84,0,2020-01-16,Earn
LT00079100,LOY0008407,,0,4262,2024-03-15,Redeem
LT00079101,LOY0012185,,0,0,2026-02-13,Adjustment
LT00079102,LOY0002819,,4541,0,2020-05-11,Earn
LT00079103,LOY0008092,FLT0035890,4276,0,2024-12-12,Earn
LT00079104,LOY0014003,,966,0,2023-02-21,Earn
LT00079105,LOY0025907,FLT0071741,3315,0,2025-12-11,Earn
LT00079106,LOY0029949,,2527,0,2023-04-03,Earn
LT00079107,LOY0004375,FLT0025621,580,0,2020-11-24,Earn
LT00079108,LOY0028898,FLT0017453,960,0,2025-12-11,Earn
LT00079109,LOY0025031,FLT0054609,0,2360,2025-07-02,Redeem
LT00079110,LOY0011663,,4304,0,2020-06-24,Earn
LT00079111,LOY0028023,FLT0053360,3218,0,2023-07-21,Earn
LT00079112,LOY0025732,,2458,0,2025-02-15,Bonus
LT00079113,LOY0027592,FLT0071595,379,0,2026-07-27,Earn
LT00079114,LOY0031270,FLT0013754,0,18397,2026-01-15,Redeem
LT00079115,LOY0009380,FLT0052328,2975,0,2025-10-29,Earn
LT00079116,LOY0016561,FLT0037543,0,0,2022-09-22,Adjustment
LT00079117,LOY0028056,,4303,0,2021-11-15,Bonus
LT00079118,LOY0015990,FLT0023981,424,0,2021-04-08,Earn
LT00079119,LOY0006671,FLT0029656,0,0,2023-01-11,Adjustment
LT00079120,LOY0022239,FLT0066670,1708,0,2025-02-26,Earn
LT00079121,LOY0016916,FLT0066086,0,0,2022-01-05,Adjustment
LT00079122,LOY0023639,FLT0029145,0,711,2020-09-26,Redeem
LT00079123,LOY0024030,FLT0001552,0,2290,2022-03-24,Redeem
LT00079124,LOY0030319,FLT0059439,1311,0,2020-12-11,Earn
LT00079125,LOY0025234,FLT0067935,0,11969,2022-09-05,Redeem
LT00079126,LOY0016909,,0,5380,2025-03-23,Redeem
LT00079127,LOY0031484,FLT0072326,0,16878,2023-02-06,Redeem
LT00079128,LOY0017119,FLT0008672,0,13192,2026-01-23,Redeem
LT00079129,LOY0002016,FLT0043470,3710,0,2021-08-17,Earn
LT00079130,LOY0003711,FLT0015551,4648,0,2022-06-22,Earn
LT00079131,LOY0023300,FLT0018542,0,17301,2025-01-27,Redeem
LT00079132,LOY0000682,FLT0052494,4845,0,2024-08-18,Earn
LT00079133,LOY0007408,,2498,0,2021-06-15,Earn
LT00079134,LOY0023099,FLT0048092,0,13653,2020-10-15,Redeem
LT00079135,LOY0002330,,0,0,2024-09-21,Adjustment
LT00079136,LOY0025927,,650,0,2020-06-06,Earn
LT00079137,LOY0010663,FLT0015211,4657,0,2024-05-27,Earn
LT00079138,LOY0019624,FLT0044449,3802,0,2024-12-10,Earn
LT00079139,LOY0007491,FLT0045350,0,0,2025-05-09,Adjustment
LT00079140,LOY0018774,FLT0075417,3240,0,2024-09-01,Earn
LT00079141,LOY0021521,FLT0025438,0,0,2021-12-15,Adjustment
LT00079142,LOY0004381,FLT0064092,2590,0,2020-12-01,Bonus
LT00079143,LOY0030035,FLT0022117,3597,0,2022-06-22,Bonus
LT00079144,LOY0004592,FLT0039258,4515,0,2024-08-02,Earn
LT00079145,LOY0018687,FLT0077428,0,11760,2025-06-23,Redeem
LT00079146,LOY0014073,FLT0076694,2046,0,2023-09-11,Earn
LT00079147,LOY0000862,FLT0049791,0,9002,2021-11-08,Redeem
LT00079148,LOY0031160,FLT0067261,4117,0,2021-09-22,Earn
LT00079149,LOY0026906,FLT0056349,0,2073,2020-03-03,Redeem
LT00079150,LOY0002184,,504,0,2020-12-26,Earn
LT00079151,LOY0009110,FLT0009143,0,15574,2022-06-16,Redeem
LT00079152,LOY0024705,FLT0025871,3234,0,2021-05-15,Bonus
LT00079153,LOY0029243,FLT0068649,897,0,2021-04-20,Earn
LT00079154,LOY0028228,FLT0068665,3831,0,2020-05-20,Earn
LT00079155,LOY0002466,,85,0,2021-01-11,Earn
LT00079156,LOY0024409,,2570,0,2023-10-14,Earn
LT00079157,LOY0011348,FLT0017655,0,0,2021-12-14,Adjustment
LT00079158,LOY0000483,FLT0040174,0,14164,2020-06-21,Redeem
LT00079159,LOY0026543,FLT0079010,1640,0,2020-08-18,Earn
LT00079160,LOY0004718,FLT0026419,4195,0,2021-01-02,Earn
LT00079161,LOY0003509,FLT0050143,1414,0,2020-01-26,Bonus
LT00079162,LOY0027410,FLT0009889,2575,0,2022-06-12,Bonus
LT00079163,LOY0032379,FLT0073506,541,0,2023-07-19,Earn
LT00079164,LOY0023738,FLT0019195,0,6721,2022-11-07,Redeem
LT00079165,LOY0022626,,2193,0,2020-09-21,Earn
LT00079166,LOY0029094,FLT0036458,4968,0,2025-08-23,Earn
LT00079167,LOY0022938,FLT0020283,3287,0,2024-08-24,Earn
LT00079168,LOY0018514,,3827,0,2025-10-20,Earn
LT00079169,LOY0024846,,1655,0,2021-07-12,Earn
LT00079170,LOY0030711,FLT0003624,0,19310,2025-11-02,Redeem
LT00079171,LOY0008215,FLT0002181,0,18532,2022-08-28,Redeem
LT00079172,LOY0006168,FLT0050190,345,0,2025-02-06,Earn
LT00079173,LOY0031974,FLT0026315,0,17621,2020-12-22,Redeem
LT00079174,LOY0007507,FLT0007003,1912,0,2021-06-30,Earn
LT00079175,LOY0022080,FLT0063210,2166,0,2025-03-23,Earn
LT00079176,LOY0023736,FLT0014183,1601,0,2023-04-14,Bonus
LT00079177,LOY0011279,FLT0002461,4317,0,2026-07-20,Earn
LT00079178,LOY0012901,FLT0017730,0,14062,2025-02-26,Redeem
LT00079179,LOY0024557,,1290,0,2024-01-11,Earn
LT00079180,LOY0025291,,0,14500,2022-11-17,Redeem
LT00079181,LOY0031448,FLT0036294,0,18103,2020-07-07,Redeem
LT00079182,LOY0005360,,2307,0,2025-10-22,Earn
LT00079183,LOY0022852,FLT0009613,4236,0,2022-12-02,Earn
LT00079184,LOY0028540,FLT0049718,362,0,2022-11-16,Earn
LT00079185,LOY0004782,FLT0033033,0,16729,2024-10-16,Redeem
LT00079186,LOY0027843,FLT0037199,1713,0,2020-09-19,Earn
LT00079187,LOY0012851,FLT0012085,4444,0,2021-12-25,Bonus
LT00079188,LOY0013433,FLT0048038,3803,0,2023-11-11,Earn
LT00079189,LOY0019578,FLT0025931,0,1339,2026-01-27,Redeem
LT00079190,LOY0013285,FLT0031567,0,19379,2024-04-14,Redeem
LT00079191,LOY0004302,,0,0,2020-08-04,Adjustment
LT00079192,LOY0001144,FLT0060107,4124,0,2020-11-25,Earn
LT00079193,LOY0028446,,370,0,2020-06-30,Earn
LT00079194,LOY0000487,FLT0055298,509,0,2023-09-12,Earn
LT00079195,LOY0022200,FLT0041580,4697,0,2020-08-20,Earn
LT00079196,LOY0001086,FLT0068421,1243,0,2025-05-03,Earn
LT00079197,LOY0015731,FLT0056707,2490,0,2020-08-04,Earn
LT00079198,LOY0026236,FLT0036989,2986,0,2024-08-15,Earn
LT00079199,LOY0003166,FLT0079361,0,0,2021-01-03,Adjustment
LT00079200,LOY0027838,,0,0,2023-11-30,Adjustment
LT00079201,LOY0012856,FLT0010884,3254,0,2020-11-28,Earn
LT00079202,LOY0005601,,0,0,2020-08-11,Adjustment
LT00079203,LOY0007445,,4413,0,2022-11-12,Earn
LT00079204,LOY0005202,FLT0051042,0,17021,2024-02-20,Redeem
LT00079205,LOY0002462,FLT0061785,364,0,2020-07-20,Bonus
LT00079206,LOY0029531,FLT0002073,0,16553,2022-03-18,Redeem
LT00079207,LOY0011208,FLT0064205,0,0,2021-06-15,Adjustment
LT00079208,LOY0019488,FLT0079871,711,0,2021-01-11,Earn
LT00079209,LOY0029453,FLT0050856,0,0,2020-03-27,Adjustment
LT00079210,LOY0025213,FLT0073434,2760,0,2024-11-12,Earn
LT00079211,LOY0009200,,4042,0,2021-06-23,Bonus
LT00079212,LOY0005518,,105,0,2024-01-07,Earn
LT00079213,LOY0004899,,3546,0,2022-10-08,Earn
LT00079214,LOY0030415,FLT0009227,0,0,2026-03-23,Adjustment
LT00079215,LOY0031118,FLT0051515,2408,0,2020-06-12,Earn
LT00079216,LOY0014908,FLT0025438,3570,0,2023-12-21,Earn
LT00079217,LOY0010522,,1597,0,2025-12-25,Earn
LT00079218,LOY0029733,,0,18552,2025-11-12,Redeem
LT00079219,LOY0013269,,878,0,2024-08-10,Earn
LT00079220,LOY0028398,FLT0026357,942,0,2020-11-03,Bonus
LT00079221,LOY0019692,FLT0039576,347,0,2024-10-24,Earn
LT00079222,LOY0025734,FLT0011664,1526,0,2024-09-23,Earn
LT00079223,LOY0021517,,0,0,2023-01-14,Adjustment
LT00079224,LOY0015412,FLT0065549,2051,0,2020-03-02,Bonus
LT00079225,LOY0026433,,0,1588,2026-07-10,Redeem
LT00079226,LOY0021677,FLT0015301,1436,0,2020-03-19,Earn
LT00079227,LOY0017166,FLT0079161,776,0,2022-04-04,Earn
LT00079228,LOY0011365,,2112,0,2026-04-21,Earn
LT00079229,LOY0025292,FLT0036453,3276,0,2026-07-10,Earn
LT00079230,LOY0023879,FLT0042252,0,0,2022-02-21,Adjustment
LT00079231,LOY0008756,,2100,0,2024-02-03,Earn
LT00079232,LOY0031590,FLT0058153,4961,0,2020-09-16,Earn
LT00079233,LOY0020686,FLT0070081,4493,0,2022-01-31,Earn
LT00079234,LOY0015556,FLT0003316,4664,0,2022-08-14,Earn
LT00079235,LOY0018614,FLT0011036,0,9693,2025-06-09,Redeem
LT00079236,LOY0009752,FLT0044776,0,0,2022-12-29,Adjustment
LT00079237,LOY0006787,FLT0017364,4303,0,2020-08-24,Earn
LT00079238,LOY0014580,FLT0070911,0,0,2024-09-20,Adjustment
LT00079239,LOY0029876,FLT0033522,3342,0,2026-04-06,Earn
LT00079240,LOY0021853,FLT0068965,3829,0,2020-03-22,Earn
LT00079241,LOY0027656,FLT0030011,3030,0,2021-09-13,Earn
LT00079242,LOY0002659,FLT0077497,1776,0,2022-02-17,Earn
LT00079243,LOY0014205,FLT0020295,0,3138,2023-08-20,Redeem
LT00079244,LOY0009370,FLT0018411,227,0,2023-08-05,Earn
LT00079245,LOY0013095,FLT0078610,569,0,2021-04-24,Earn
LT00079246,LOY0021706,FLT0002711,4899,0,2020-10-02,Earn
LT00079247,LOY0008442,FLT0035084,0,3176,2024-08-03,Redeem
LT00079248,LOY0021704,FLT0059315,2668,0,2026-04-23,Earn
LT00079249,LOY0021987,,167,0,2024-11-05,Earn
LT00079250,LOY0011047,FLT0000208,2925,0,2026-04-18,Bonus
LT00079251,LOY0012331,,0,5640,2020-03-02,Redeem
LT00079252,LOY0007739,FLT0057966,4896,0,2022-10-20,Earn
LT00079253,LOY0011255,FLT0037649,0,14182,2025-12-10,Redeem
LT00079254,LOY0001563,FLT0031031,2508,0,2021-08-19,Bonus
LT00079255,LOY0010077,,3145,0,2025-11-08,Earn
LT00079256,LOY0026491,FLT0043057,941,0,2025-11-06,Earn
LT00079257,LOY0019680,FLT0060479,1589,0,2021-09-16,Earn
LT00079258,LOY0003059,FLT0007365,3559,0,2024-11-19,Bonus
LT00079259,LOY0004741,FLT0062084,0,0,2025-07-19,Adjustment
LT00079260,LOY0012128,,0,4199,2022-10-28,Redeem
LT00079261,LOY0029753,FLT0053382,0,8430,2024-12-02,Redeem
LT00079262,LOY0024810,,0,0,2021-01-30,Adjustment
LT00079263,LOY0025833,FLT0006232,336,0,2023-06-08,Earn
LT00079264,LOY0011195,FLT0054442,0,5531,2025-01-13,Redeem
LT00079265,LOY0001235,FLT0017227,4543,0,2024-04-11,Earn
LT00079266,LOY0021892,,0,7069,2023-08-11,Redeem
LT00079267,LOY0024154,FLT0049222,0,19632,2021-08-24,Redeem
LT00079268,LOY0009015,FLT0072455,2263,0,2021-02-06,Earn
LT00079269,LOY0023171,,1503,0,2022-11-07,Earn
LT00079270,LOY0028955,FLT0026235,2848,0,2021-10-22,Earn
LT00079271,LOY0020295,FLT0026783,3525,0,2022-01-18,Bonus
LT00079272,LOY0014261,FLT0074975,0,16586,2020-03-23,Redeem
LT00079273,LOY0020448,,260,0,2021-07-06,Earn
LT00079274,LOY0030601,FLT0063632,0,17931,2024-06-12,Redeem
LT00079275,LOY0004115,FLT0045541,3972,0,2020-01-11,Earn
LT00079276,LOY0023010,FLT0038432,459,0,2021-01-05,Earn
LT00079277,LOY0005964,FLT0019448,2188,0,2021-04-07,Earn
LT00079278,LOY0004000,FLT0031668,0,804,2021-06-07,Redeem
LT00079279,LOY0027591,FLT0068418,2586,0,2023-01-28,Earn
LT00079280,LOY0015952,FLT0073760,4442,0,2024-10-25,Earn
LT00079281,LOY0030265,FLT0078093,0,0,2023-08-22,Adjustment
LT00079282,LOY0015780,FLT0053156,0,14737,2025-05-01,Redeem
LT00079283,LOY0023375,,0,5572,2025-12-31,Redeem
LT00079284,LOY0024978,FLT0057319,650,0,2023-11-09,Bonus
LT00079285,LOY0019231,FLT0033908,3880,0,2025-03-11,Earn
LT00079286,LOY0002853,FLT0073524,0,0,2024-11-11,Adjustment
LT00079287,LOY0021098,FLT0002699,2253,0,2026-01-17,Earn
LT00079288,LOY0004731,FLT0040585,0,12172,2022-09-06,Redeem
LT00079289,LOY0028051,,2242,0,2026-05-08,Earn
LT00079290,LOY0010081,,0,10791,2026-07-23,Redeem
LT00079291,LOY0025968,FLT0000094,0,11148,2025-06-21,Redeem
LT00079292,LOY0020146,FLT0061105,2521,0,2021-05-25,Earn
LT00079293,LOY0031830,,3220,0,2024-03-22,Earn
LT00079294,LOY0032394,,2667,0,2025-08-26,Earn
LT00079295,LOY0008578,FLT0020929,0,0,2022-08-22,Adjustment
LT00079296,LOY0028396,,3915,0,2023-12-15,Earn
LT00079297,LOY0001261,FLT0046769,2360,0,2024-10-24,Earn
LT00079298,LOY0023959,FLT0034012,2187,0,2022-08-16,Earn
LT00079299,LOY0013045,FLT0022212,3476,0,2025-12-10,Earn
LT00079300,LOY0022890,FLT0018661,0,14874,2023-12-16,Redeem
LT00079301,LOY0012055,FLT0030578,4431,0,2022-06-12,Earn
LT00079302,LOY0015898,FLT0043113,1111,0,2020-09-17,Earn
LT00079303,LOY0012400,,2353,0,2024-11-10,Earn
LT00079304,LOY0026937,FLT0004281,852,0,2025-03-16,Earn
LT00079305,LOY0010243,FLT0016542,1115,0,2023-08-06,Earn
LT00079306,LOY0031365,FLT0064945,1492,0,2025-06-09,Earn
LT00079307,LOY0003069,,1801,0,2020-03-10,Earn
LT00079308,LOY0015599,FLT0054086,3598,0,2024-06-30,Earn
LT00079309,LOY0005582,FLT0012541,1766,0,2023-01-25,Earn
LT00079310,LOY0027041,FLT0068924,4466,0,2023-02-20,Earn
LT00079311,LOY0018209,FLT0075945,0,3905,2021-03-29,Redeem
LT00079312,LOY0019805,FLT0036407,0,0,2023-01-23,Adjustment
LT00079313,LOY0014136,,0,8523,2020-11-15,Redeem
LT00079314,LOY0026005,,0,0,2024-10-01,Adjustment
LT00079315,LOY0002951,FLT0053239,2648,0,2022-12-31,Earn
LT00079316,LOY0029905,,2667,0,2026-01-05,Earn
LT00079317,LOY0005568,FLT0049162,0,3607,2025-06-22,Redeem
LT00079318,LOY0015378,,1585,0,2022-07-03,Earn
LT00079319,LOY0014955,FLT0047254,706,0,2024-02-11,Earn
LT00079320,LOY0025823,,1619,0,2026-05-25,Bonus
LT00079321,LOY0029131,FLT0012959,3075,0,2021-05-28,Earn
LT00079322,LOY0014155,FLT0064102,3014,0,2023-08-23,Earn
LT00079323,LOY0020333,,0,3269,2025-03-28,Redeem
LT00079324,LOY0007493,FLT0059054,0,0,2022-04-01,Adjustment
LT00079325,LOY0015912,,163,0,2025-06-12,Earn
LT00079326,LOY0013726,,3330,0,2021-04-27,Earn
LT00079327,LOY0018229,FLT0045143,0,1278,2026-07-01,Redeem
LT00079328,LOY0011268,FLT0033430,0,15448,2021-08-22,Redeem
LT00079329,LOY0014799,FLT0050905,4411,0,2020-05-21,Earn
LT00079330,LOY0030075,FLT0039463,2361,0,2021-04-07,Earn
LT00079331,LOY0002532,FLT0069322,0,16507,2025-01-01,Redeem
LT00079332,LOY0029716,FLT0021325,0,12288,2023-03-19,Redeem
LT00079333,LOY0023570,FLT0058582,0,1617,2022-01-17,Redeem
LT00079334,LOY0014589,FLT0063148,4969,0,2024-12-14,Earn
LT00079335,LOY0019012,FLT0008503,0,0,2020-08-06,Adjustment
LT00079336,LOY0016689,,0,10110,2020-06-26,Redeem
LT00079337,LOY0031902,FLT0042540,2078,0,2024-10-16,Earn
LT00079338,LOY0008173,,4056,0,2024-06-08,Bonus
LT00079339,LOY0031834,FLT0049063,3989,0,2021-03-22,Earn
LT00079340,LOY0000249,FLT0032279,0,3740,2025-07-31,Redeem
LT00079341,LOY0008303,FLT0068980,1036,0,2023-10-25,Bonus
LT00079342,LOY0026943,FLT0023699,2733,0,2022-06-08,Earn
LT00079343,LOY0027021,FLT0019401,0,12736,2026-01-06,Redeem
LT00079344,LOY0003650,FLT0067881,4670,0,2025-08-20,Bonus
LT00079345,LOY0003690,,0,12866,2022-02-15,Redeem
LT00079346,LOY0032812,FLT0045428,0,0,2021-12-13,Adjustment
LT00079347,LOY0026291,,4021,0,2025-08-30,Earn
LT00079348,LOY0004518,FLT0069032,4566,0,2023-08-11,Earn
LT00079349,LOY0003940,FLT0027705,3979,0,2020-08-07,Earn
LT00079350,LOY0018509,FLT0074286,2598,0,2023-06-15,Bonus
LT00079351,LOY0018770,,3382,0,2023-03-06,Earn
LT00079352,LOY0000356,,3191,0,2020-09-09,Earn
LT00079353,LOY0009528,,2990,0,2024-07-30,Bonus
LT00079354,LOY0016869,FLT0028098,4452,0,2022-09-02,Earn
LT00079355,LOY0001997,FLT0005532,173,0,2024-11-09,Earn
LT00079356,LOY0027674,,1201,0,2023-12-14,Earn
LT00079357,LOY0014576,FLT0034291,3759,0,2020-01-17,Earn
LT00079358,LOY0025511,FLT0041036,1883,0,2024-03-15,Earn
LT00079359,LOY0012420,FLT0069537,608,0,2026-01-25,Bonus
LT00079360,LOY0021533,FLT0045160,2419,0,2021-04-18,Earn
LT00079361,LOY0022040,,720,0,2023-05-15,Earn
LT00079362,LOY0023485,FLT0044656,1291,0,2024-04-29,Earn
LT00079363,LOY0000038,FLT0058329,2072,0,2022-03-18,Earn
LT00079364,LOY0022206,FLT0010577,2355,0,2026-04-10,Earn
LT00079365,LOY0012302,FLT0008811,0,0,2022-03-19,Adjustment
LT00079366,LOY0005963,FLT0023227,1866,0,2023-12-30,Earn
LT00079367,LOY0026256,FLT0046467,0,13714,2021-01-02,Redeem
LT00079368,LOY0029702,FLT0003670,4495,0,2021-10-02,Earn
LT00079369,LOY0015571,,0,0,2021-05-14,Adjustment
LT00079370,LOY0016144,FLT0053644,3843,0,2021-08-20,Earn
LT00079371,LOY0030464,FLT0030330,0,12333,2025-02-22,Redeem
LT00079372,LOY0031642,,0,9358,2020-01-24,Redeem
LT00079373,LOY0020965,FLT0012640,2121,0,2020-11-28,Earn
LT00079374,LOY0003988,FLT0031198,0,15107,2021-03-25,Redeem
LT00079375,LOY0032253,,0,7048,2020-08-24,Redeem
LT00079376,LOY0014916,FLT0059862,329,0,2026-02-20,Earn
LT00079377,LOY0018164,FLT0009456,170,0,2026-05-17,Earn
LT00079378,LOY0001475,FLT0010870,3856,0,2025-01-12,Earn
LT00079379,LOY0023131,FLT0072529,3494,0,2024-07-25,Earn
LT00079380,LOY0031749,FLT0004276,3057,0,2026-04-22,Earn
LT00079381,LOY0010137,FLT0002212,0,0,2020-10-03,Adjustment
LT00079382,LOY0019340,FLT0023374,358,0,2023-07-05,Earn
LT00079383,LOY0011446,,2663,0,2025-10-11,Earn
LT00079384,LOY0011862,FLT0052228,4505,0,2026-05-03,Earn
LT00079385,LOY0029627,FLT0028347,0,0,2021-05-26,Adjustment
LT00079386,LOY0011901,FLT0041536,2131,0,2026-01-20,Bonus
